,name,category,author,categories_list,view_count,ratting_value,ratting_count,chapter_cout
1263,Lấp lánh,One Shot,Không rõ - Sưu tầm,"One Shot, ","83,050",4,83050,Chapter 1
1264,Change Guy,Martial Arts,"Eun Ho Son,Myung Soo Choi","Manhwa, Shounen, School Life, Supernatural, Action, Martial Arts, ","83,043",4,83043,Change guy chap 338 
1265,Amano Ai - Bạn gái trong Tivi,Drama,Đang cập nhật,"Drama, School Life, Harem, Comedy, ","83,042",4,83042,Chapter 123
1266,Toaru Ossan no VRMMO Katsudouki,Comedy,SHIINA Howahowa - RIKUDOU Shuuya,"Action, Fantasy, Comedy, Adventure, Shounen, ","83,041",4,83041,Chapter 66.2
1267,Oridinary School,Manhwa,LEE Yu-jung,"Mystery, Drama, Harem, Romance, Manhwa, Psychological, School Life, Shoujo, Gender Bender, ","83,040",4,83040,Oridinary school chap 1:những người không bình thường (1)
1268,Cuồng duệ tiểu thê,Romance,Đang cập nhật,"Romance, Manhua, ","83,039",4,83039,Chapter 112
1269,Jisatsuya Honpo,Shounen,Đang cập nhật,"Drama, Psychological, One Shot, Tragedy, Shounen, ","83,035",4,83035,Chapter 1: One shot
1270,Koi No Mannaka (Tâm Điểm Yêu),Slice of Life,Matsumoto Miecohouse,"Psychological, Slice of Life, Soft Yaoi, Drama, School Life, ","83,031",4,83031,Koi No Mannaka (Tâm Điểm Yêu) Chap 8.5
1271,Chết đi sống lại,Comedy,Takeuchi Ryousuke - Sakurazaka Hiroshi - Obata Takeshi,"Action, Comedy, ","83,027",4,83027,Chapter 17
1272,Bạn trai tôi là Vampire,Drama,Mitsuki Miko,"Drama, Romance, Shoujo, Supernatural, ","83,025",4,83025,Chapter 8
1273,Dị Giới Tam Tuyệt - Trinity Wonder,Supernatural,Jeon Geuk Jin - Park Jin Hwan,"Sci-fi, Manhwa, Supernatural, Adventure, Historical, Action, Comedy, Martial Arts, Webtoon, ","83,024",4,83024,Chapter 57
1274,Black Rock Shooter - Innocent Soul,Seinen,,"Action, Fantasy, Seinen, Sci-fi, ","83,022",4,83022,Black rock shooter 
1275,Chinh Phục Bạn Trai Sao Chổi,Drama,Hàng Châu Mạn Vũ Động Mạn,"Cổ Đại, Mystery, Xuyên không, Manhua, Webtoon, Romance, Fantasy, Magic, Action, VnComic, Comic, Comedy, Drama, ","83,020",4,83020,Chap 6: Người Thần Bí Đến 
1276,The Head,Action,Jeong Jong-Taek,"Action, Slice of Life, Webtoon, Shounen, ","83,015",4,83015,The head chapter 3
1277,KANOJO GA TONDA HI,Manga,Teshirogi Shiori,"School Life, Manga, ","83,015",4,83015,Chapter 1
1278,Luminous=Blue,Yuri,Iwami Kiyoko,"Drama, Romance, Yuri, Shoujo-ai, School Life, ","83,015",4,83015,Chapter 9.1: Bonus Vol 2
1279,Shirayuki Poppu,,Đang cập nhật,", ","83,013",4,83013,Chapter 1: Oneshot
1280,Sau Cơn Mưa Mùa Hạ,School Life,Tiểu Lâm Rất Hạnh Phúc,"Romance, School Life, Shoujo, Comedy, Manhua, ","83,007",4,83007,Chap 89
1281,Misu Misou,Manga,Oshikiri Rensuke,"School Life, Horror, Josei, Tragedy, Manga, ","83,003",4,83003,Chapter 20
1282,Kiss Me or Ill Die,Shounen,NISHIKIDA Keishi,"Romance, School Life, Comedy, Shounen, ","83,003",4,83003,Chapter 5
1283,Miêu Hiệp,Manhua,Đang Cập Nhật,"Fantasy, Comedy, Manhua, Webtoon, Supernatural, ","82,999",4,82999,Chương 3
1285,Sensei 〆Shimekiri made Matte!,Shoujo,Kayoru,"Romance, School Life, Shoujo, Comedy, ","82,987",4,82987,Chapter 9
1286,Cục xà phòng định mệnh ,Xuyên không,Hà Vũ,"Cổ Đại, Xuyên không, ","82,986",4,82986,Con người không thể yêu sâu đậm một ai.
1287,Sủng Em Sủng Tới Tận Cùng,Romance,Sơ Thành,"Romance, Manhua, ","82,984",4,82984,Chapter 60.2
1288,18,Slice of Life,,"Slice of Life, Comedy, ","82,981",4,82981,18 chapter 3
1289,Galina,Manhua,Comicool,"Manhua, ","82,980",4,82980,Chap 20
1290,The Transformers: Ironhide,Sci-fi,IDW Publishing,"Action, Comic, Adventure, Sci-fi, ","82,979",4,82979,Chapter 4: 
1291,Ping Pong Dash,Shounen,HONDA Shingo,"Shounen, Sports, ","82,976",4,82976,Ping pong dash chap 2
1292,Kiều Nhi Không Nghe Lời,Cổ Đại,Đang cập nhật,"Cổ Đại, Romance, Manhua, ","82,975",4,82975,Chapter 11.7
1293,Nghịch Vũ,Cổ Đại,Đang cập nhật,"Cổ Đại, Manhua, ","82,968",4,82968,Chap 1 
1294,Nina đang nhắm tới cái mạng của tôi,Manga,SHIMAZAKI - Mujirushi Kirora,"Action, Slice of Life, Comedy, Manga, Shounen, ","82,965",4,82965,Chapter 1
1295,Nhóc Miko,School Life,Ono Eriko,"School Life, Comedy, ","82,961",4,82961,Chapter 30
1296,Lựa Chọn Phân Kỳ,Shounen,Akamatsu Ken,"Mystery, Shounen, Drama, Fantasy, Adventure, Action, Comedy, Martial Arts, ","82,960",4,82960,Chapter 175: Năm 2131
1297,Độc Y Đích Nữ,Manhua,Pò,"Drama, Cổ Đại, Xuyên không, Manhua, ","56,530",4,56530,Góc nhảm nhí zui zẻ 
1298,Tường vi quấn loạn,Comedy,Đang cập nhật,"Mystery, Romance, Comedy, Manhua, ","82,943",4,82943,Chapter 36.2
1299,Big Hero 6,Action,Marvel Comics,"Sci-fi, School Life, Adventure, Action, Comic, Comedy, Martial Arts, ","82,943",4,82943,Chapter 2: 
1300,Ten No Hanayome,Romance,,"Romance, Shoujo, Supernatural, Historical, ","82,941",4,82941,Ten no hanayome chap 1
1301,Tô Tịch Kì Quái,Manhua,Đang cập nhật,"Mystery, Drama, Manhua, Romance, Fantasy, Supernatural, Comedy, ","82,939",4,82939,Nguy hiểm từ trong góc
1302,Ta Ở Dị Giới Nuôi Dưỡng Nam Thần: Thần Y Cửu Tiểu Thư,Romance,Đang cập nhật,"Cổ Đại, Fantasy, Romance, Manhua, Adventure, ","82,936",4,82936,Chapter 43
1303,Ore wo Suki Nano wa Omae Dake ka yo,Romance,Đang cập nhật,"Romance, School Life, Comedy, Shounen, ","82,934",4,82934,Chapter 21
1304,Madokas position is in Dispute,Comedy,Đang cập nhật,"Soft Yuri, Comedy, Yuri, ","82,925",4,82925,Chapter 1: One shot
1305,Khuynh Thế Đế Vương Cơ,Manhua,...,"Cổ Đại, Romance, Xuyên không, Manhua, ","82,907",4,82907,Chap 20
1306,Nước mắt tử thần - Crying free man,Action,Đang cập nhật,"Action, Manga, ","82,901",4,82901,Chapter 30
1307,Greed Packet Infinity,Supernatural,KAMIYA Yuu,"Seinen, Fantasy, Gender Bender, Action, Supernatural, Comedy, ","82,900",4,82900,Chap 4
1308,Kawaisa Amatte Nanika Ga Hyakubai,Slice of Life,,"Drama, Romance, Comedy, Slice of Life, Yaoi, ","82,898",4,82898,Kawaisa amatte nanika ga hyakubai chap 5:
1309,Rikudou,Action,Rikudou Shuusai,"Action, Sports, ","82,924",4,82924,Chapter 96: 96
1310,Lóe Thiểm Hôn Kiều Thê Mơ Tưởng Trốn,Shoujo,Đang cập nhật,"Shoujo, Manhua, ","82,894",4,82894,Chapter 191
1311,Zettai Reiiki,Supernatural,YOSHIBE Akuro,"Comedy, Supernatural, Shounen, ","82,893",4,82893,Zettai reiiki 003 
1312,Tsuiteru Kanojo (Enjouji Maki),Shoujo,Enjouji Maki.,"Slice of Life, Romance, Shoujo, ","82,892",4,82892,Tsuiteru kanojo (enjouji maki) chap 4 end
1313,Ryuu Majin Hime Valalice no Haiboku ～ Makai Saikyou no Hime ga Jinrui no Gurume ni Makeru Hazu ga Na,Fantasy,Niki Catsuto - Oke Yazawa,"Slice of Life, Fantasy, Comedy, Manga, Shounen, ","82,890",4,82890,Chapter 2
1314,Long Nhân,Martial Arts,Lê Hoàng Hiệp,"VnComic, Shounen, Adventure, Action, Comedy, Martial Arts, ","82,885",4,82885,Long nhân chap 6
1315,Kagehinata,Manga,Đang cập nhật,"Manga, ","82,881",4,82881,Chapter 2
1316,Dolls Fall,Horror,Kedouin Makoto,"Mystery, Psychological, Horror, School Life, Shounen, ","82,875",4,82875,Dolls fall chap 022
1317,Ludwig Kakumei,Adventure,Kaori Yuki,"Romance, Adventure, Manga, Trinh Thám, ","82,865",4,82865,Chapter 16: Ánh sáng màu xanh (END) ...
1318,Soko No Koisuru Baitosho-kun,Slice of Life,Minami Mizuno,"Romance, Slice of Life, Shoujo, Comedy, Manga, ","82,861",4,82861,Chapter 2
1319,Komatta Toki ni wa Hoshi ni Kike!,Manga,Abe Miyuki,"School Life, Manga, ","82,854",4,82854,Chapter 44
1320,Hishoka Drops,Seinen,Haruki,"Seinen, ","82,853",4,82853,Chapter 25
1321,Sorenara Isso Koi ni Nare,Shoujo,GOTOU Misaki,"Romance, School Life, Shoujo, Comedy, ","82,849",4,82849,Sorenara isso koi ni nare chap 5
1322,Nguyên Lai Là Hoa Nam Thành,Manhua,Đang cập nhật,"Romance, Manhua, Adventure, ","82,846",4,82846,Ookami ni kuchizuke chap 10
1323,Undying Happiness - Ngất Ngây Bất Tận,Romance,Zelkats,"Webtoon, Slice of Life, Romance, Supernatural, Comedy, Manga, ","82,842",4,82842,Chapter 8.6
1324,Cưới Trước Yêu Sau,Romance,Đang cập nhật,"Romance, Manhua, ","82,826",4,82826,Chapter 6
1325,The One I Love,Romance,"CLAMP,Ohkawa Nanase","Romance, Slice of Life, Shoujo, ","82,818",4,82818,The one i love tuần báo riêng của clamp
1326,Tuyển tập Oneshot của Mochi Au Lait,Comedy,Đang cập nhật,"Drama, Comedy, One Shot, ","82,812",4,82812,Chapter 1: One shot
1327,Thiên Giới Hôn Ước,Shoujo,Đang cập nhật,"Romance, Shoujo, Comedy, Manhua, ","82,808",4,82808,Chapter 1
1328,Bạn trai tuổi 18,Romance,Đang cập nhật,"Romance, Comedy, ","82,808",4,82808,Chapter 2: End
1329,Love Calendar,Seinen,Deco*27,"Romance, School Life, Seinen, Comedy, Slice of Life, ","82,808",4,82808,Love calendar chap 2
1330,Hành trình của Nikki,Romance,Yoshinochaan1311,"Mystery, Drama, Magic, Romance, Fantasy, Adventure, Comic, Xuyên không, ","82,806",4,82806,Chương3
1331,Yêu Đạo Chí Tôn,Mystery,Ngã Bản Thuần Khiết,"Mystery, Fantasy, Comedy, Manhua, Supernatural, ","82,806",4,82806,Chapter 74
1332,Ordinary School,Mystery,Lee You Yeong,"Mystery, Drama, Harem, Manhwa, Romance, School Life, Shoujo, Gender Bender, Psychological, ","82,799",4,82799,Chapter 5
1333,Winx công chúa phép thuật  phần 5,Magic,My My Trần,"Magic, Manga, ","82,798",4,82798,Chapter 7
1334,Citrus (Saburouta),School Life,Saburo Uta,"School Life, Shoujo, Comedy, ","82,790",4,82790,Chap 42: lời mời mọi người dự hôn lễ
1335,Độ Ấm Quái Vật Kiệm Lời,Fantasy,Lục Sài,"Romance, Fantasy, Shoujo, Manhua, ","82,784",4,82784,Chapter 27
1336,Oomuroke - YuriVn,School Life,Namori,"Slice of Life, School Life, Shoujo, Comedy, Shoujo Ai, ","82,766",4,82766,Chapter 52
1337,Zenbu Chodai,Romance,Haruko Kurumatani,"Romance, School Life, Shoujo, Comedy, ","82,763",4,82763,Zenbu chodai chap 11:
1338,Luân hồi báo oán,Manhua,Dương Ngọc,"Manhua, ","82,761",4,82761,Chapter 1: chap
1339,Cuồng Si Hoa Khôi Lãnh Thiên Kim,Manhua,Sa Bà Phiêu Bạt,"Romance, School Life, Manhua, ","82,761",4,82761,Chapter 0.2: Giới thiệu « tiếp »
1340,Carnaval Glare,Supernatural,MINATOGAWA Kazuomi,"Action, Fantasy, Supernatural, Shounen, ","82,757",4,82757,Carnaval glare đêm thứ 5 
1341,Ảnh Anime đẹp,One Shot,Truyện Senpai,"One Shot, Anime, Art Book, ","82,754",4,82754,Phần 31 : Anime boy tóc đen ( Theo yêu cầu)
1342,Fujimura kun Meitsu,Comedy,Shiki Seiichi,"Romance, School Life, Harem, Comedy, Shounen, ","106,382",4,106382,Fujimura kun meitsu chap 92
1343,Dị Thế Tà Quân,Cổ Đại,Đang cập nhật,"Cổ Đại, Mystery, Manhua, Webtoon, Supernatural, Adventure, ","82,740",4,82740,Chapter 32
1344,Hungry Joker,Action,Tabata Yuuki,"Action, Comedy, Supernatural, Shounen, ","82,730",4,82730,Hungry joker one shot
1345,Tokiya,,Đang cập nhật,", ","82,729",4,82729,Chapter 1: Oneshot
1346,Quy Luật Yêu Đương,Comedy,Đang cập nhật,"Romance, Shoujo, Comedy, Manhua, ","82,727",4,82727,Chapter 13
1347,Ứng Dụng Thẩm Mỹ 2,Drama,金丘 ,"Drama, Manhua, ","100,572",4,100572,Chapter 0
1348,Lão Tổ Của Ngươi Đang Trực Tuyến,Action,Cường Đế,"Action, Fantasy, Xuyên không, Manhua, ","82,715",4,82715,Chap 2
1349,Tuyển tập Truyện không lời Comicvn,,Đang cập nhật,", ","82,714",4,82714,Chapter 3: Quý báu
1350,April Fool,Supernatural,Asato Eiri,"Drama, One Shot, Supernatural, Tragedy, ","82,710",4,82710,April fool cá tháng tư one shot
1351,Elly Sousa,Romance,Mfuji,"Drama, Romance, Magic, ","82,704",4,82704,Mở đầu
1352,Kyoukai Senjou no Horizon,Adventure,"KAWAKAMI Minoru,TAKENAKA Hideo","Action, Fantasy, Adventure, Sci-fi, Shounen, ","82,703",4,82703,Kyoukai senjou no horizon chap 6
1353,Bầu Trời Xanh Mùa Hạ,Shoujo,Bắc Hạng,"Romance, Shoujo, Manhua, ","82,703",4,82703,Chapter 1
1354,Fujiwara-kun wa Daitai Tadashii,Romance,HINACHI Nao,"Romance, School Life, Shoujo, Comedy, ","82,694",4,82694,Chapter 19: Quy tắc 3 giây
1355,One Piece doujinshi - Namima ni Utsutsu,Mystery,"Kyuugou,Ninekoks","Mystery, Romance, One Shot, Doujinshi, Shounen, ","82,687",4,82687,One Piece doujinshi 
1356,Nyan-Nyan Oratorio,Romance,Đang cập nhật,"Drama, Romance, One Shot, Sci-fi, ","82,681",4,82681,Chapter 1: One shot
1357,Đào Tạo Nuôi Dưỡng Bạn Trai Mèo,Comedy,Đang cập nhật,"Romance, Shoujo, Comedy, Manhua, ","82,681",4,82681,Chapter 56
1358,Alipay thần cấp,Fantasy,Feii,"Fantasy, ","82,680",4,82680,Chap 1 _ Giới thiệu
1359,Bá chủ học đường,School Life,Chuminga,"School Life, ","89,089",4,89089,Chap 2
1360,Thiểm Hôn Kinh Ái,Cổ Đại,Chưa cập nhật,"Cổ Đại, Romance, Shoujo, Comedy, Manhua, ","28,940",4,28940,Chapter 33
1361,Tôi là nam chính trong một bộ Harem manga nhưng tôi là gay nên mỗi ngày đều là địa ngục với tôi,,Đang cập nhật,", ","82,663",4,82663,Chapter 2
1362,Signal 100,Supernatural,Miyatsuki Arata,"Manga, Seinen, Supernatural, Horror, Tragedy, ","82,661",4,82661,Chapter 27
1364,Ba cậu bé quậy,Action,Đang cập nhật,"Action, Comedy, ","82,656",4,82656,Chapter 3
1365,Điều Gì Gọi Là Hấp Dẫn Tăng Gấp Đôi? ,Cổ Đại,Sang Chảnh Team,"Cổ Đại, Romance, Manhua, Fantasy, ","82,652",4,82652,Chap 4: Phu Nhân Kim Tuyến
1366,Thần chết không muốn yêu,Đam Mỹ,Tác giả: Sharaps & Garini / Vẽ: Konnyapon,"Comic, Đam Mỹ, Manhwa, ","82,651",4,82651,Chap 3: Không phải người bình thường
1367,Phép Tắc Sinh Tồn Của Hoàng Nữ,Romance,Lưỡng Chính Miêu,"Drama, Romance, Xuyên Không, Manhwa, Historical, ","82,639",4,82639,Chapter 49
1368,Hot girl hoa đạo,Comedy,Sakisaka Mea,"Romance, Comedy, ","82,632",4,82632,Chapter 3
1369,"Slime Taoshite 300-nen, Shiranai Uchi ni Level MAX ni Natteshimatta",Fantasy,Đang cập nhật,"Fantasy, Comedy, ","82,628",4,82628,Chapter 20
1370,Act-Age,Shounen,Đang cập nhật,"Slice of Life, Shounen, ","82,628",4,82628,Chapter 114
1371,Codename: Sailor V,Drama,Takeuchi Naoko,"Mystery, Drama, Romance, Fantasy, Shoujo, Adventure, Action, ","82,627",4,82627,Chapter 10
1372,Dưới mái hiên,Romance,SummerZoo,"Romance, Slice of Life, Comedy, ","82,627",4,82627,Chap 16: Chỉ là một đứa trẻ
1373,Điều tuyệt vời nhất của chúng ta,Manhua,八月长安+鲸奇动画,"Manhua, ","82,626",4,82626,Hoàn
1374,Bạn cùng phòng của tôi thích mặc đồ nữ ,Manhua,Hàn Thiên Minh ,"Comedy, Manhua, Đam Mỹ, ","82,624",4,82624,Thông báo 
1375,Loài Hoa Nở Trong Trái Tim Em,One Shot,Nguồn Đang cập nhật,"Romance, Shoujo, One Shot, ","82,623",4,82623,Chapter 1: One shot
1376,Tuyệt Phẩm Tiểu Thần Y ,Drama,一直看千绘动漫,"Drama, School Life, Manhua, ","82,620",4,82620,Chap 5
1377,Ari & Kirigirisu,Shoujo-ai,"Naoe Marimo,Frontier Works","Shoujo, Comedy, Shoujo-ai, ","82,616",4,82616,Ari & kirigirisu chap 15
1378,Onepunchman Vs God(fanmade),Fantasy,ONE - Murata Yuusuke,"Fantasy, ","82,610",4,82610,Chapter 10
1379,Mimi Kỳ Lạ,Drama,Chie Shinohara,"Mystery, Drama, Romance, Shoujo, Adventure, Action, ","18,687",4,18687,Chapter 72.2
1380,yeonmo - Hoàng Đế Giả Trai,Romance,LEE So - Young,"Drama, Manhwa, Romance, Shoujo, Gender Bender, Historical, ","82,604",4,82604,Chapter 21
1381,Tokyou Yamimmushi,Drama,HONDA Yuuki,"Action, Drama, Seinen, ","82,602",4,82602,Tokyou yamimmushi chap 003: tên đần
1382,"Sensei, em thích thầy!",Romance,SanrioKitty,"Romance, School Life, Comedy, ","82,601",4,82601,Chương 13
1383,Abase the Ace - Ngọc trong đá,Tragedy,Adachi Mitsuru,"Slice of Life, One Shot, Shounen, Romance, Comedy, Sports, Tragedy, ","82,593",4,82593,Abase the ace 
1384,Kiêu Ngạo Vương Gia Chủng Điền Phi,Shoujo,Đang cập nhật,"Cổ Đại, Romance, Shoujo, Manhua, ","82,589",4,82589,Chapter 183
1385,World of Super Sand Box,Manhwa,Đang cập nhật,"Manhwa, ","82,585",4,82585,Chapter 89
1386,Chí Tôn Võ Đế,Mystery,Đang cập nhật,"Action, Fantasy, Harem, Manhua, Mystery, ","98,057",4,98057,Chapter 335
1387,Yonakano Reijini Haremu Wo,Comedy,Đang cập nhật,"Romance, Harem, Comedy, Shounen, ","82,578",4,82578,Chapter 5
1388,"Giáo Chủ, Chú Ý Thanh Danh!",Comedy,Kình Ngư Hợp Hợp,"Comedy, Manhua, ","82,576",4,82576,Chapter 70
1389,For The Sake Of Sita,Romance,,"Drama, Romance, Josei, Webtoon, Manhwa, ","82,572",4,82572,For the sake of sita chap 13: end
1390,The Sims 4 - Tuổi Yêu,Romance,Nalbie Nguyễn,"Romance, School Life, One Shot, ","82,570",4,82570,Chapter 1
1391,Tiếng Nói Bàn Tay,,Đang cập nhật,", ","82,569",4,82569,Chapter 13
1392,mốc đỏ,Fantasy,Đang cập nhật,"Fantasy, ","82,556",4,82556,Chapter 1
1393,Monogatari no Naka no Hito,Harem,Đang cập nhật,"Fantasy, Harem, Comedy, Supernatural, School Life, ","82,550",4,82550,Chapter 6
1394,Zansho,One Shot,,"Drama, Slice of Life, Seinen, One Shot, Supernatural, ","82,542",4,82542,Zansho 7
1395,Mối tình ngang trái,School Life,Đang cập nhật,"Romance, School Life, Shoujo, ","82,540",4,82540,Chapter 33
1396,Nhìn Haibara-kun Có Vẻ Không Ổn,Shoujo,Hatta Ayuko,"Shoujo, ","82,536",4,82536,Chapter 1
1397,Maou Gun Saikyou No Majutsushi Wa Ningen Datta,Fantasy,Hata Ryousuke,"Action, Fantasy, Supernatural, Adventure, ","82,535",4,82535,Chapter 12
1398,Rodiura Kurash,,Arakawa Hiromu,", ","82,534",4,82534,Chapter 4.5
1399,Cellphone Girl Heaven,Comedy,,"Slice of Life, School Life, Shoujo, Comedy, ","82,533",4,82533,Cellphone girl heaven chap 7
1400,Trọng sinh rồi gặp anh,Xuyên không,Moon,"Romance, Xuyên không, ","82,528",4,82528,Chap 20
1401,Những vì sao trong sâu thẳm ,Đam Mỹ,笑 & 崇 卓,"Đam Mỹ, ","82,507",4,82507,Chap 16
1402,Bỗng Một Ngày Trở Thành Con Gái Nhà Vua,Drama,Đang cập nhật,"Drama, Romance, Manhua, ","82,507",4,82507,Chapter 257
1403,Blooms in Sunny Places,Shoujo-ai,Sengoku Hiroko,"One Shot, Shoujo-ai, ","82,498",4,82498,Chapter 1: [ One Shot ]
1404,Watashitachi ni wa Kabe ga Aru,Shoujo,TSUKISHIMA Haru,"Romance, School Life, Shoujo, Comedy, ","82,496",4,82496,Watashitachi ni wa kabe ga aru – chap 6
1405,Thanh Xuân Sau Khi Anh Ra Đi,Manhua,,"Romance, Shoujo, Manhua, ","82,494",4,82494,Thanh xuân sau khi anh ra đi – chap 21
1406,Dragon Last,Shounen,Đang cập nhật,"Action, Adventure, Shounen, ","82,492",4,82492,Chapter 1: 
1407,Mauri to Ryuu,Supernatural,Moto Haruhira,"Romance, Shounen-ai, Soft Yaoi, Supernatural, Historical, ","82,487",4,82487,Mauri to ryuu chap 4
1408,Hồng Trang Chước Chước,Romance,Hồi Âm Bích,"Romance, Shoujo, Manhua, ","82,487",4,82487,Chapter 4
1409,Vacation Maou to Pet,Yuri,Đang cập nhật,"Slice of Life, School Life, Comedy, Supernatural, Yuri, ","82,487",4,82487,Chapter 10.5
1410,Saitama Chainsaw Shoujo,Horror,"SAKURAZAKA Hiroshi,Uguisu Kagura","Drama, Horror, Shounen, Psychological, School Life, Action, Comedy, ","82,485",4,82485,Saitama chainsaw shoujo chap 6
1411,Just a kiss ♥,Romance,Đang cập nhật,"Romance, Shoujo Ai, Shounen, ","82,482",4,82482,Chapter 1
1412,Vitamin (SUENOBU Keiko),Slice of Life,Suenobu Keiko,"Psychological, Slice of Life, Shoujo, Drama, School Life, ","82,481",4,82481,Vitamin (suenobu keiko) chap 1
1413,Obake no Q-taro,Horror,Fujiko Fujio,"Action, Horror, ","82,478",4,82478,Chapter 2
1414,Chainsaw-man,Action,Đang cập nhật,"Action, Supernatural, Shounen, ","82,466",4,82466,Chapter 9
1415,Tổng Tài Yêu Hai Con Người Của Tôi,Xuyên Không,Đang cập nhật,"Drama, Romance, Shoujo, Xuyên Không, Manhua, ","82,453",4,82453,Chapter 10
1416,Vua Quái Vật Và Nàng Công Chúa Hiến Tế,Romance,TOMOFUJI Yuu,"Drama, Fantasy, Romance, Shoujo, ","92,741",4,92741,Vua Quái Vật Và Nàng Công Chúa Hiến Tế Chapter 23
1417,Lets meet at the witch gathering (Izumi Tomoki),One Shot,Tomoki Izumi,"Fantasy, One Shot, Shounen, ","82,441",4,82441,Chapter 1: One shot
1418,Orenchi ni Kita Onna Kishi to: Inakagurashi suru Koto ni Natta Ken?,Action,Sakuta,"Action, Romance, Slice of Life, ","82,437",4,82437,Chapter 52
1419,"Moto Kizoku Reijou de Mikon no Haha Desuga, Musumetachi ga Kawaii Sugite Boukenshagyo mo Ku ni Narim",Fantasy,Taikoban,"Action, Drama, Fantasy, ","82,435",4,82435,Chapter 4
1420,Baikoku Kikan,Seinen,Đang cập nhật,"Action, Seinen, Historical, ","82,427",4,82427,Chapter 5
1421,Aiki,Action,Isutoshi,"Action, Romance, Martial Arts, Manga, ","82,425",4,82425,Chapter 98: end
1422,Kỳ nghỉ hè của tôi ,One Shot,Bạch giang hoàn ,"One Shot, ","82,425",4,82425,Chap 2 cuộc gặp gỡ bé chuột nhỏ 
1423,Ichiban Ushiro no Daimaou,School Life,"Mizuki Shoutarou,Shotaro Mizuki","Harem, Fantasy, Shounen, Romance, School Life, Supernatural, Adventure, Action, Comedy, ","82,409",4,82409,Ichiban ushiro no daimaou chap 50
1424,Thần Minh Tham Dự Tiểu Thuyết Thời Gian,Fantasy,Reina,"Fantasy, Manhua, ","82,409",4,82409,Chương 8: Thiếu Niên Kì Quái (3)
1425,Vợ tôi là Chủ tịch Hội học sinh,Comedy,Nakata Yumi,"Romance, School Life, Harem, Comedy, Shounen, ","82,403",4,82403,Chapter 96: END
1426,Đông Cung Giai Hạ Tù,Manhua,Đang cập nhật,"Cổ Đại, Manhua, ","82,403",4,82403,Chapter 66
1427,Devil Survivor 2 - The Animation,Action,"Atlus,Shiota Haruto","Action, Fantasy, Supernatural, Shounen, ","82,400",4,82400,Devil survivor 2 
1428,King of Fighters Iori,,Đang cập nhật,", ","82,397",4,82397,Chapter 1
1429,Girl Friends,Seinen,Morinaga Milk,"Drama, School Life, Seinen, Comedy, Shoujo-ai, ","82,395",4,82395,Girl friends chap 35
1430,Superior,Manga,,"Manga, ","82,393",4,82393,Superior chap 10.2
1431,Bá Tước Lạnh Lùng,Manga,,"Action, Romance, Comedy, Manga, ","82,375",4,82375,Bá tước lạnh lùng chap 11
1432,Koroko no Basket short doujinshi,Romance,Nhiều tác giả,"Romance, Shoujo Ai, Doujinshi, Shounen, ","82,371",4,82371,Chapter 2
1433,Vạn Lý Trường Phong,Manhua,Tử Tinh,"Manhua, ","82,368",4,82368,Vạn lý trường phong chap 2
1434,Chỉ Cần Có Anh,Comedy,Yoshimura Akemi,"Action, Romance, Comedy, ","82,366",4,82366,Chapter 8: End
1435,Độc Dược Của Tình Yêu,Manhua,Hóng Hớt Truyện Tranh ,"Manhua, ","82,362",4,82362,Hỏi nhỏ
1436,Touhou - Shikis House,,Đang cập nhật,", ","82,360",4,82360,Chapter 13
1437,Bữa Ăn Nửa Đêm Trong Căn Phòng Đó,Supernatural,Bánh Gấu Nhỏ,"Drama, Horror, Supernatural, Đam Mỹ, ","82,357",4,82357,Tâm sự cuối truyện (Q&A nữa)
1438,Vú Em Của Tiên Ma,Manhwa,Đang cập nhật,"Action, Manhwa, ","82,357",4,82357,Chapter 36
1439,You & Me,Romance,Đang cập nhật,"Romance, Comedy, Supernatural, Shounen, ","82,350",4,82350,Chapter 48
1440,Nguyệt hạ có dây tơ hồng ,Manhua,Huyễn Dạ,"Cổ Đại, Comedy, Manhua, Đam Mỹ, ","82,348",4,82348,Chap 10
1441,Giữa hạ và thu,School Life,Nguyễn Linh Chi,"School Life, Yuri, ","82,344",4,82344,Chap 17
1442,Kiss-Hug,School Life,Mitsuki Kako,"Drama, Romance, Shoujo, Comedy, School Life, ","26,759",4,26759,Kiss hug – chap 14
1443,Loài Người Bí Ẩn,Harem,JUDER,"Action, Harem, Manhwa, ","82,340",4,82340,Chapter 57
1444,Giang Hồ Bá Đạo Ký,Adventure,Choi Mir,"Action, Historical, Adventure, Manhwa, Shounen, ","82,339",4,82339,Chapter 152
1445,Oshioko X Cute,School Life,Đang cập nhật,"Romance, Fantasy, Seinen, School Life, ","82,338",4,82338,Chapter 4
1446,Seikimatsu Blue,Drama,Đang cập nhật,"Drama, Mystery, Shoujo, Slice of Life, Supernatural, ","82,338",4,82338,Chapter 1
1447,Tell Me A Lie,School Life,Gosho Aoyama,"School Life, One Shot, Manga, Supernatural, ","82,330",4,82330,Chapter 1: One shot
1448,Quý tiết Của An Quyển,Shoujo Ai,Đang cập nhật,"Drama, Manhua, Shoujo Ai, ","82,325",4,82325,Chapter 41.5
1449,Yome ga Kore na Monde.,Seinen,MIYATA Kouji,"Romance, Slice of Life, Seinen, Comedy, ","82,322",4,82322,Chapter 11.4
