,name,category,author,categories_list,view_count,ratting_value,ratting_count,chapter_cout
369,Your Sword,Shounen,Đang cập nhật,"Action, Adventure, Shounen, ","29,270",4,29270,Chapter 3
370,Cực Phẩm Thấu Thị Tiểu Tà Y,Manhua,Đang cập nhật,"Romance, Comic, Manhua, ","29,266",4,29266,Chapter 2
371,Dragon ball Wrong,Adventure,SelphieSK,"Action, Adventure, ","29,261",4,29261,Chapter 3
372,Boku no Ie ni Oide,Shoujo,Yuuki Nachi,"Romance, School Life, Shoujo, Comedy, ","29,260",4,29260,Boku no ie ni oide – chap 7
373,Touhou - Nisshoku Joukan,Doujinshi,N/A,"Doujinshi, ","29,258",4,29258,Touhou 
374,Saint Young Men,Comedy,Nakamura Hikaru,"Slice of Life, Seinen, Comedy, ","29,253",4,29253,Saint Young Men Chap 7
375,Bỉ Hạ Vị Ương,Romance,Gà Chảnh,"Romance, School Life, Comic, Comedy, Manhua, ","16,384",4,16384,Chap 4 
376,Kid Gang,Manhwa,Shin Young - Woo,"Action, Comedy, Manhwa, ","29,249",4,29249,Chapter 180
377,Yankee - kun to Megane - chan,Comedy,Yoshikawa Miki,"Slice of Life, Shounen, Romance, School Life, Action, Comedy, ","43,797",4,43797,Yankee 
378,Cực Hạn Chi Địa,Tragedy,Đấu Chí,"Manhua, Sci-fi, Horror, Fantasy, Action, Tragedy, ","29,243",4,29243,Chapter 82
379,Tiger x Crane,Action,Đang cập nhật,"Manhua, Shounen, Fantasy, Supernatural, Adventure, Action, Comedy, ","29,242",4,29242,Chapter 8
380,Cô Nàng Trên Lớp - The Girl From Class,Comedy,Park Soo Bong,"Romance, School Life, Comedy, Slice of Life, Webtoon, ","29,239",4,29239,Chapter 27
381,Her 11cm,Manhwa,Đang cập nhật,"Manhwa, ","29,237",4,29237,Chapter 61
382,Ngắm anh thôi cũng rất mệt ,Comedy,Team Manna,"Comedy, Yaoi, ","29,228",4,29228,Chap 14
383,Người cống hiến,Webtoon,Manhwa TV,"Action, Fantasy, Webtoon, Manhwa, ","29,227",4,29227,Chapter 39
384,KHR Doujinshi - Tôi Muốn Hét Lên,One Shot,Yu Cho Ka,"Shoujo Ai, One Shot, Shounen, ","29,222",4,29222,Chapter 1
385,Zettai ni Yatte wa Ikenai Isekai Shoukan,Manga,Shimesaba,"Seinen, Romance, Fantasy, Adventure, Action, Comedy, Manga, ","29,219",4,29219,Chapter 21
386,Tình Yêu Của Thái Tử Nước Láng Giềng Và Nữ Phản Diện,Shoujo,Puni chan,"Romance, Fantasy, Shoujo, Manga, ","29,217",4,29217,Chapter 3
387,Đừng Để Hắn Ta Đứng Thứ Nhất,Adventure,Đang cập nhật,"Action, Manhua, Adventure, ","29,215",4,29215,Chapter 1.1
388,Đảo Ngược Sự Thật,Manhua,,"Drama, Manhua, Supernatural, ","29,212",4,29212,Đảo ngược sự thật 
389,Action Idols - Age of Young Dragons,Manhwa,,"Action, Manhwa, ","29,208",4,29208,Action idols 
390,Okaeri wa Kochira,School Life,Yamato Nase,"School Life, Adventure, Manga, Sci-fi, ","29,206",4,29206,Chapter 1
391,1/4 Tình Yêu,School Life,Tajima Mimi,"Drama, Romance, Shoujo, School Life, ","29,202",4,29202,Chapter 10
392,Infection,Horror,Oikawa Tooru,"Action, Horror, Manga, Shounen, ","29,187",4,29187,Chapter 13
393,Kateikyoushi Hitman Reborn Special Racer,Adventure,Akira Amano,"Sci-fi, One Shot, Shounen, Supernatural, Adventure, Action, Comedy, ","29,181",4,29181,Kateikyoushi Hitman Reborn Special Racer OneShot
394,Tiểu công ranh mãnh,Yaoi,Kinz,"Shounen-ai, Soft Yaoi, Đam Mỹ, Yaoi, ","29,176",4,29176,Chap 79
395,Touhou Love 4koma - Hole of Yago,Comedy,Mitsuru Herada,"Slice of Life, Comedy, Doujinshi, ","29,174",4,29174,Touhou love 4koma 
396,Amaenaideyo,Harem,Đang cập nhật,"Romance, Harem, Comedy, Supernatural, ","29,162",4,29162,Chapter 23
397,Công yêu thụ nhiều lắm,Yaoi,Họa lam uất,"Đam Mỹ, Soft Yaoi, One Shot, Manga, Yaoi, ","29,152",4,29152,Tử thần phần kết
398,High Risk Mission Therapy,Comedy,Ayumi Nakashima,"Slice of Life, School Life, Comedy, Shounen, ","29,151",4,29151,Chapter 60: END
399,The Contract with the Devil,Manhwa,Đang cập nhật,"Sci-fi, Manhwa, ","29,146",4,29146,Chapter 2.2
400,Kiếm Thủy Hổ,Adventure,Diệp Minh Phát,"Action, Manhua, Martial Arts, Adventure, Shounen, ","29,135",4,29135,Kiếm thủy hổ 5
401,The Breaker,School Life,"Park Jin-Hwan,Jeon Geuk-Jin","Manhwa, Shounen, School Life, Action, Comedy, Martial Arts, ","29,129",4,29129,The breaker chap 72
402,Komi-san wa Komyusho desu,Comic,Tomohito Oda,"Slice of Life, One Shot, School Life, Shoujo, Comic, Comedy, ","29,129",4,29129,Komi
403,Amanza,Slice of Life,Đang cập nhật,"Slice of Life, Webtoon, Manhwa, ","29,121",4,29121,Chapter 6
404,Thích Khách Tín Điều,Shounen-ai,Đang cập nhật,"Action, Cổ Đại, Martial Arts, Adventure, Shounen-ai, ","29,114",4,29114,Chapter 9
405,Mưa Mang Anh Đến,Comic,Lam Thanh Thanh,"Comic, ","29,110",4,29110,Chapter 1
406,Seraph of the End,Mystery,Kagami Takaya - YAMAMOTO Yamato,"Mystery, Shounen, Fantasy, Anime, Action, Comedy, ","29,108",4,29108,Chapter 1
407,Ma Thiên Ký,Manhua,,"Fantasy, Martial Arts, Manhua, ","29,105",4,29105,Ma thiên ký chap 04
408,Blood Hound,Psychological,Kaori Yuki,"Drama, Romance, Shoujo, Psychological, ","29,105",4,29105,Chapter 3
409,IS - Otoko Demo Onna Demo Nai Sei,Josei,Rokuhana Chiyo,"Drama, Romance, Josei, Gender Bender, School Life, ","29,102",4,29102,Is 
410,Huynh khống công tước gả không được,Manhua,NTruyen.info,"Romance, Shoujo, Comedy, Manhua, ","36,940",4,36940,Chapter 74
411,"Kami Skill (Kokyuu) Suru Dake De Level Up Suru Boku Wa, Kamigami No Dungeon E Idomu",Manga,Đang cập nhật,"Action, Fantasy, Manga, ","29,088",4,29088,Chapter 2
412,Ai Nói Tôi Yêu Cô,Drama,Nguyenxuantay,"Drama, Manhua, Manga, Anime, ","29,086",4,29086,Đúng là ác bá
413,Gacha Gacha 1,Manga,Hiroyuki Tamakoshi,"Comedy, Manga, ","29,085",4,29085,Chapter 36
414,Anh Chàng Bảnh Trai,Romance,Đang cập nhật,"Romance, School Life, Comedy, ","29,084",4,29084,Chapter 3: End
415,Sekai no Hashikko to Anzu Jam,Shoujo,Kirishima Rira,"Romance, Shoujo, Comedy, ","29,082",4,29082,Chapter 1
416,Cain Saga,Tragedy,Kaori Yuki,"Psychological, Shoujo, Tragedy, Historical, ","29,077",4,29077,Cain saga chap 027
417,Mou Tamago wa Korosanai,Shoujo,Ayuko,"Psychological, Romance, Shoujo, One Shot, School Life, ","29,063",4,29063,Mou tamago wa korosanai chap 1
418,Kodomo wa Tomaranai,Drama,Sugano Akira - Ninomiya Etsumi,"Slice of Life, Shounen, Drama, School Life, Comedy, Shoujo Ai, ","29,060",4,29060,Chapter 8
419,Swap-Swap,Comedy,Đang cập nhật,"School Life, Seinen, Comedy, Shoujo Ai, ","41,754",4,41754,Chapter 7
420,Anh ta nói,Webtoon, Xóm Fancy 그림책,"Romance, Shoujo, Webtoon, Manhwa, ","29,058",4,29058,Chap 2.5
421,Saiaku Na Rinjin ( Tên Hàng Xóm Tồi Nhất),Shounen-ai,Yamakami Riyu,"School Life, Yaoi, Shounen-ai, ","29,049",4,29049,Saiaku na rinjin ( tên hàng xóm tồi nhất) chap 4:
422,Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku o Ketsuishimashita,Slice of Life,"MORI Misaki,SAKYOU Jun","Harem, Slice of Life, Seinen, Romance, Fantasy, Comedy, ","29,049",4,29049,Yuusha ni narenakatta ore wa shibushibu shuushoku o ketsuishimashita chap 1
423,Ace of Hearts,Shounen,Adachi Mitsuru,"Romance, Shounen, Sports, ","29,048",4,29048,Ace of hearts chap 03 End
424,Thành Phố Zoombie,Manhua,Đang cập nhật,"Drama, Manhua, ","29,040",4,29040,Chapter 0
425,Apocalypse Darling - Chronicles of death and destruction,Comic,Mask Face,"Romance, Seinen, Webtoon, Horror, Psychological, Fantasy, Supernatural, Action, Comic, Drama, Tragedy, Sci-fi, ","29,037",4,29037,Chapter 6: END
426,Long Tường Tây Hải - Trịnh Hòa hạ Tây Dương,Adventure,Hoàng Diệu Kiệt,"Action, Drama, Manhua, Adventure, ","29,035",4,29035,Chapter 1
427,Obsolete Dream,Comedy,Mogeko,"Comedy, ","29,028",4,29028,Chapter 2
428,Preacher,Sci-fi,Garth Ennis - Steve Dillon,"Action, Comic, Sci-fi, ","29,020",4,29020,Chapter 4
429,A2Z,Comedy,Takaramu,"Slice of Life, Shounen-ai, Comedy, VnComic, Đam Mỹ, ","29,020",4,29020,Chương 2
430,"Lục Tiên Sinh, Đừng Trêu Tôi",Romance,junn,"Romance, Drama, Manhua, ","29,019",4,29019,Thông Báo Nhỏ <3
431,"Boku no tonari wa, kimi shika inai",School Life,ANDO Mai,"Romance, School Life, Shoujo, One Shot, ","29,018",4,29018,Chapter 1: One shot
432,Hippocrate In Another World,Manhua,Hải Thần Bang,"Action, Drama, Comedy, Manhua, ","29,015",4,29015,Chapter 19
433,Tại Hạ Là Thần Tình Yêu,Shoujo Ai,Đang cập nhật,"Comedy, Manhua, Shounen, Romance, Xuyên Không, Shoujo Ai, ","29,014",4,29014,Chapter 51
434,Tinh Động Điềm Thê Hạ Tiểu Tinh ,Romance,有鱼互鱼,"Romance, Manhua, ","29,012",4,29012,Chap 4
435,Duyên Ở Bên Cạnh Ta,Romance,Đang cập nhật,"Romance, Shoujo, Manhua, ","29,010",4,29010,Chapter 4
436,Sunadokei - Đồng hồ cát,Comedy,Ashihara Hinako,"Drama, Romance, Shoujo, Comedy, Slice of Life, ","29,009",4,29009,Chapter 70
437,Stalker x Stalker,Drama,Đang cập nhật,"Drama, ","29,009",4,29009,Chapter 31
438,Horizon,Historical,Okada Takuya,"Action, Drama, Manga, Historical, Shounen, ","29,008",4,29008,Horizon (OKADA Takuya) Chap 48 [End]
439,Momo no Majutsushi,Harem,"ARAKI Tsukasa,HARADA Shigemitsu","Harem, Magic, Fantasy, Seinen, Shounen, Romance, School Life, Supernatural, Comedy, ","29,006",4,29006,Momo no majutsushi chap 1
440,Những Vụ Án Của Kindaichi Ở Tuổi 37,Horror,Đang cập nhật,"Drama, Psychological, Horror, Slice of Life, Manga, ","29,002",4,29002,Chapter 61
441,The Transformers: Monstrosity,Adventure,,"Action, Adventure, Sci-fi, ","28,993",4,28993,Chapter 12
442,"Từ Nàng HẦU GÁI, Tôi Trở Thành Một NGƯỜI MẸ",Romance,TSUKIMOTO Asuka,"Romance, Fantasy, Xuyên không, Manga, ","28,991",4,28991,THÔNG BÁO QUAN TRỌNG
443,Yume Nado Mite Ha Orimasen,Shoujo,Đang cập nhật,"Romance, Shoujo, One Shot, ","28,988",4,28988,Chapter 1: One shot
444,KIM CHỦ ,Đam Mỹ,Sa Bà Phiêu Bạt,"Đam Mỹ, ","28,985",4,28985,CHAP 8 : KHÓ MÀ QUÊN
445,Negative-kun To Positive-kun,School Life,HIDE Yoshiko,"Slice of Life, School Life, Shoujo Ai, Shounen, ","28,974",4,28974,Chapter 9
446,K - Stray Dog Story,Shounen,"GoRA,Go Hands,Minato Saki","Seinen, Josei, Supernatural, Shounen, ","28,970",4,28970,K 
447,No Title,Shoujo,Itsumi Mitsu,"Romance, Shoujo, Comedy, One Shot, ","38,669",4,38669,No title oneshot
448,Đan Lạc Phàm Trần,Manhua,,"Romance, Comedy, Manhua, ","28,961",4,28961,Đan Lạc Phàm Trần chap 18
449,Lộc Đỉnh Ký,Martial Arts,Tư Đồ Kiếm Kiều,"Action, Manhua, Martial Arts, Adventure, ","28,952",4,28952,Chapter 60
450,Huyền Thoại Đôi Cánh,Drama,CLAMP,"Drama, Shounen, Romance, Fantasy, Adventure, Action, Comedy, ","28,944",4,28944,Chapter 233
451,Thiểm Hôn Kinh Ái,Comedy,Chưa cập nhật,"Cổ Đại, Romance, Shoujo, Comedy, Manhua, ","28,941",4,28941,Chapter 33
452,Hàng xóm của tôi ăn gì ( phần 2 ),Slice of Life,Yuki Fujitsuka,"Romance, Slice of Life, ","28,940",4,28940,Chap 2
453,Thế giới của Lilith,Manhua,Đang Cập Nhật,"Drama, Manhua, ","56,579",4,56579,Chap 0 : Trailer
454,7 Centi!,Shoujo,Nanajima Kana,"Fantasy, Shoujo, Comedy, Supernatural, ","28,931",4,28931,7 centi! chap 7
455,Sidooh,Seinen,Takahashi Tsutomu,"Action, Seinen, Martial Arts, Historical, ","28,926",4,28926,Sidooh chapter 37
456,Touken Ranbu Dj - The Ideal Response,Manga,Đang cập nhật,"Manga, ","28,925",4,28925,Chapter 1: 
457,Transcend Game (Yugioh),Mystery,Kazuki Takahashi,"Mystery, Shounen, ","28,924",4,28924,Chapter 2
458,Usurai ni Saku,Shoujo,Usurai ni Saku,"Romance, Shoujo, One Shot, Tragedy, Historical, ","28,919",4,28919,Usurai ni saku chap 0
459,My Director,Romance,MANG,"Romance, Soft Yaoi, Đam Mỹ, ","28,915",4,28915,Chap 12
460,Harem Manga no Shujinkou da ga Douseiaisha nanode Mainichi ga Tsurai,Comedy,Ryousuke Kataoka,"Romance, School Life, Harem, Comedy, One Shot, ","28,894",4,28894,Harem manga no shujinkou da ga douseiaisha nanode mainichi ga tsurai part 2
461,Long Nữ Du Ký,Manhua,,"Comedy, Manhua, ","28,892",4,28892,Long nữ du ký – chap 1
462,Biến Lan Lăng Vương thành ảnh đế,Xuyên không,Đang cập nhập,"Drama, Romance, Xuyên không, Manhua, ","34,015",4,34015,Chương 19
463,Một năm ngắn ngủi,Manhua,Tư LánYang,"Manhua, ","28,888",4,28888,Xin vào các clb
464,Hắc Bạch Ngụy Lục,Horror,Đang cập nhật,"Horror, Supernatural, ","28,886",4,28886,Chapter 31
465,The Sword,Tragedy,Đang cập nhật,"Action, Supernatural, Tragedy, ","28,882",4,28882,Chapter 24: (TẬP CUỐI)
466,"Nè Tsundere, tôi yêu cô!!",VnComic,Kanchii,"VnComic, ","28,877",4,28877,Chap 13: Chả khác gì hậu trường 
467,Nữ Hoàng Xui Xẻo,Manga,Tanaka Meca,"School Life, Shoujo, Comedy, Supernatural, Manga, ","28,865",4,28865,Chapter 1
468,"Doujinshi fanart, funny",Romance,Khương Dực,"One Shot, Romance, Shoujo, Soft Yaoi, Manga, Yaoi, ","28,840",4,28840,.
469,Vịt hóa thiên nga,Historical,Ami misuki,"VnComic, School Life, Psychological, Truyện scan, Supernatural, Anime, Historical, Comic, ","28,836",4,28836,Chap 2
470,Chúa quỷ giáng thế,Comedy,Đang cập nhật,"Action, Comedy, Webtoon, Manhwa, ","28,835",4,28835,Chapter 22
471,Gan Kon,Martial Arts,SUGAWARA Kenji,"Harem, Shounen, Romance, School Life, Supernatural, Action, Comedy, Martial Arts, ","28,827",4,28827,Gan kon điều ước thứ 046 [End]
472,Naisho no Jikan,Shoujo,Aikawa Saki,"Romance, School Life, Shoujo, Comedy, ","28,824",4,28824,Naisho no jikan chap 5 [End]
473,Ba chục ngàn anh thước tình yêu,Romance,Tiểu Thiên Hàn,"Romance, Manhwa, ","28,821",4,28821,Chap 3
474,Phò Mã Long Cung Không Dễ Làm,Mystery,Đang cập nhật,"Action, Mystery, Manhua, Supernatural, ","28,821",4,28821,Chapter 3
475,Hagure Seirei Ino Shinsatsu Kiroku ~ Seijo Kishi-dan to Iyashi no Kamiwaza ~,Fantasy,Akatsuki Touwa,"Romance, Fantasy, Adventure, Manga, ","28,820",4,28820,Chapter 5
476,Monster,Horror,Urasawa Naoki,"Mystery, Drama, Seinen, Horror, Psychological, Truyện scan, Historical, ","28,818",4,28818,Monster chap 162
477,Saphie: The One-Eyed Cat,Slice of Life,Đang cập nhật,"Slice of Life, ","28,818",4,28818,Chapter 27
478,Ánh Nắng Rực Rỡ Của Tinh Trình,Đam Mỹ,Linh Miêu Nhóm,"Drama, Comic, Đam Mỹ, ","28,815",4,28815,Chapter 4: Không muốn!
479,Kimi wa grilfrend,Comedy,Minami Maki,"Romance, School Life, Shoujo, Comedy, ","28,809",4,28809,Chapter 4
480,Sidonia No Kishi,Adventure,Nihei Tsutomu,"Action, Seinen, Anime, Sci-fi, Adventure, ","28,808",4,28808,Sidonia No Kishi Extra: Limited Edition BD Omake 
481,Eremika Doujinshi Collection,Doujinshi,Đang cập nhật,"Romance, Shoujo, Comedy, Doujinshi, ","28,806",4,28806,Chapter 13
482,Hell Kitchen,Shounen,DED,"Mystery, Shounen, Fantasy, Adventure, Action, Comedy, ","28,800",4,28800,Hell kitchen chap 4
483,Venus in love - Trái Tim Thầm Mến,Drama,Nakaji Yuki,"Drama, Comedy, ","28,799",4,28799,Chapter 36
484,Cây nhân duyên,Shoujo,,"Manhua, One Shot, Romance, Shoujo, Supernatural, Comedy, ","28,793",4,28793,Cây nhân duyên part 3 [End]
485,Một Câu Chuyện Éo Le,School Life,Đang cập nhật,"School Life, Comedy, Manhua, ","28,791",4,28791,Chapter 1
486,Thế Giới Hoàn Mỹ,Manhua,Thần Đông,"Action, Manhua, ","28,788",4,28788,Thế giới hoàn mỹ chapter 100
487,Kouya ni Kemono Doukokusu,Action,Yumemakura Baku,"Action, Mystery, Supernatural, Sci-fi, Shounen, ","28,787",4,28787,Chapter 2
488,Thứ Nữ Công Lược,Romance,Đang cập nhật,"Cổ Đại, Romance, Comedy, Manhua, Xuyên Không, ","28,783",4,28783,Chapter 4
489,Xuân Thu Mãnh Sĩ,Manhua,Hoàng Ngọc Lang,"Action, Manhua, Adventure, ","28,781",4,28781,Xuân Thu Mãnh Sĩ chap 16.5
490,Cô gái Trung Hoa,Drama,Hwang Mi Ri,"Drama, Romance, Shoujo, Comedy, Manhwa, ","28,769",4,28769,Chapter 12
491,A friendly orcs daily life - Mọi ngày của chàng orc thân thiện,Fantasy,Jin (mugenjin),"Fantasy, Comedy, ","28,768",4,28768,A friendly orcs' daily life 
492,Momi-Baraishi,Supernatural,SORAYOMI Daichi,"Romance, Comedy, Supernatural, Shounen, ","28,767",4,28767,Momi
493,Chiguhagu Koi Moyou,Comic,Rima,"Drama, Comedy, Romance, School Life, Comic, Soft Yaoi, Manga, Doujinshi, ","28,767",4,28767,Chapter 1.1
494,Akechi Shounen No Karei Naru Jikenbo,Shounen,"Satou Fumiya,AMAGI Seimaru","Mystery, Manga, Shounen, ","28,765",4,28765,Akechi shounen no karei naru jikenbo chap 3
495,Maou-sama Genryou Keikaku,One Shot,"Touno Mamare,HARUSE Hiroki","Comedy, One Shot, Shounen, ","28,765",4,28765,Maou
496,Kung Fu Komang,Adventure,Park In Seo - Choi Sang,"Action, Comedy, Martial Arts, Adventure, Sports, ","28,755",4,28755,Chapter 21
497,Arago,Adventure,Takahiro Arai,"Action, Horror, Adventure, Manga, ","36,284",4,36284,Chapter 50
498,Genshijin Kareshi,Fantasy,Đang cập nhật,"Romance, Fantasy, Shoujo, Comedy, Historical, ","28,740",4,28740,Chapter 2
499,Shura no Mon Iden - Fudekage,Shounen,,"Shounen, Sports, ","28,735",4,28735,Shura no mon iden 
500,Confidential Confession,Manhua,Reiko Momochi,"Drama, School Life, Shoujo, Slice of Life, Manhua, ","28,734",4,28734,Confidential confession chap 6 [End]
501,Phineas And Ferb : Wedding Impossible,Comic,PFVNClub - Angelus19,"Romance, Comic, Comedy, Doujinshi, ","28,734",4,28734,Chapter 3
502,Cuộc sống thoái ẩn của võ lâm chi vương,Manhua,Đang cập nhật,"Action, Manhua, Martial Arts, Adventure, Mystery, ","28,725",4,28725,Chapter 114
503,Tân Tác Trung Hoa Anh Hùng,Action,,"Action, Manhua, Martial Arts, Adventure, ","28,716",4,28716,Tân tác trung hoa anh hùng chap 028
504,Rough - Ngọc Thô,Sports,Adachi Mitsuru,"Romance, School Life, Shounen, Sports, ","28,715",4,28715,Chapter 119
505,Truyền nhân Atula - Shura no Mon I,Sports,Kawahara Masatoshi,"Action, Shounen, Sports, ","28,712",4,28712,Chapter 138
506,Công Tử Ngươi Dám Ném Trứng,Drama,Thiên Tung Thế Kỷ,"Drama, Manhua, ","28,712",4,28712,Chap 5
507,Cinderella Wa Sagasanai.,Comedy,Tendou Gen,"Drama, Romance, Comedy, Manga, ","28,708",4,28708,Chapter 13
508,Hệ Thống Ép Ta Làm Nữ Chính,Fantasy,Đang cập nhật,"Romance, Fantasy, Shoujo, Manhua, ","28,706",4,28706,Chapter 4
509,Seto no omise no okyakusama,,Đang cập nhật,", ","28,681",4,28681,Chapter 1: Oneshot
510,International,Comedy,Đang cập nhật,"Drama, School Life, Comedy, Slice of Life, ","28,678",4,28678,Chapter 5
511,Trường Sinh Cửu Thiên Tuế,Action,Đang cập nhật,"Action, Mystery, Manhua, ","28,677",4,28677,Chapter 30
512,Tao Là Công Lý,Action,Đang cập nhật,"Action, Adventure, Webtoon, Manhwa, Shounen, ","28,669",4,28669,Chapter 16
513,The Great Helmsman (Tập Kết Hiệu),Manhua,Ôn Nhật Lương,"Action, Manhua, Adventure, Sci-fi, ","28,664",4,28664,Chapter 7: Thất Cấp Phù Đồ
514,Tây Du Ký Bựa,Adventure,Otosama,"Fantasy, Harem, Comedy, Manhua, Adventure, ","28,657",4,28657,Chapter 47
515,Rex,,Đang cập nhật,", ","28,651",4,28651,Chapter 4
516,"A, Thấy Đôi Tai Rồi Nhe",Manhua,特雷西胡 – Đặc Lôi Tây Hồ,"Slice of Life, Manhua, ","28,649",4,28649,Chapter 8: +9
517,Tsurezure children manga,Romance,Wakabayashi Toshiya,"Romance, Comedy, Doujinshi, Shounen, ","28,642",4,28642,Tsurezure children manga vol 04 chap 069 
518,Cuộc Chiến Tỏ Tình,Seinen,AKASAKA Aka,"Psychological, Romance, Seinen, Comedy, School Life, ","28,635",4,28635,Chapter 160
519,Bad Ass,Comic,Herik Hanna - Bruno Bessadi,"Action, Comic, Comedy, ","28,634",4,28634,Chapter 4
520,Gintama Doujinshi - One Day (Gin x Hiji),Shoujo Ai,Kokorozashi,"Shoujo Ai, Comedy, One Shot, Shounen, ","28,634",4,28634,Chapter 1
521,Love Bite Syrup,One Shot,Ooshima Tomo,"Soft Yuri, One Shot, ","28,631",4,28631,Love Bite Syrup OneShot
522,Samurai Shodown,Manhua,Đang cập nhật,"Action, Manhua, Adventure, ","28,629",4,28629,Chapter 14
523,Okitsune-sama Dechu,Sci-fi,Yuji (Story & Art),"School Life, Horror, Manga, Sci-fi, ","28,622",4,28622,Chapter 30
524,Nuiguru Mix,Seinen,IZUMI Yuuji,"Harem, Seinen, Romance, School Life, Gender Bender, Comedy, ","28,620",4,28620,Nuiguru mix chap 6
525,Sangetsusei: Strange and Bright Nature Deity,Shounen,Hirasaka Makoto,"Fantasy, Comedy, Supernatural, Shounen, ","28,619",4,28619,Chapter 20
526,Takayukashiki Shoujo,Supernatural,SHIOZAKI Yuji - TAKIGAWA Izumi,"Romance, School Life, Seinen, Comedy, Supernatural, ","28,619",4,28619,Chapter 7
527,Công chúa tôi yêu em,Anime,Trăm vui vẻ ,"Anime, ","28,606",4,28606,Kết hôn ư????
528,Dấu phong ấn xanh,Harem,Chie Shinohara,"Psychological, Fantasy, Harem, ","28,599",4,28599,Chapter 14
529,Quá Nhi Tân truyện,Fantasy,Đang cập nhật,"Fantasy, ","28,597",4,28597,Chapter 1: One shot
530,Kakumeiki Valvrave - Uragiri no Rakuin,Manga,SAZANAMI Ichiya,"Action, Manga, ","28,593",4,28593,Chapter 5
531,Đời không như là mơ,Manhua,Đang cập nhật,"Mystery, Horror, Manhua, ","28,584",4,28584,Chapter 11
532,Girl Got Game,Romance,Seino Shizuru,"Romance, Slice of Life, Sports, Psychological, Shoujo, Gender Bender, Comedy, Drama, ","28,582",4,28582,Chapter 33.1
533,Venus Versus Virus - Thần Vệ Nữ Và Ác Quỷ,Action,Suzumi Atsushi,"Action, Drama, Supernatural, Shounen, ","28,581",4,28581,Venus Versus Virus 
534,Nhất Tiễn Khuynh Tâm,Comic,Hội Nam/Lập Hoa Môi,"Mystery, Romance, VnComic, Drama, Fantasy, Manhua, Comic, ","28,578",4,28578,Chap 2.2: Chất Vấn Không Thành Còn Bị Trêu (2)
535,Trận chiến giữa Saitama và Quỷ Nhân,Sci-fi,Đang cập nhật,"Action, One Shot, Horror, Supernatural, Sci-fi, ","28,577",4,28577,Chapter 1
536,Magic Insulator,Action,Yang Chen Da,"Action, Fantasy, Comedy, Adventure, Shounen, ","28,565",4,28565,Magic insulator chương 03: kế hoạch của nữ thần
537,Shed! Ryugasaki-San,Manga,Kazutomo Ichitomo,"Romance, School Life, Comedy, Manga, Shounen, ","28,563",4,28563,Chapter 9.5
538,Sát thủ về vườn,Slice of Life,Suzuki Yuuto,"Slice of Life, Shounen, Supernatural, Action, Comedy, Manga, ","28,560",4,28560,Chapter 2
539,Bạc Hà Chi Hạ 2,Harem,Đang cập nhật,"Romance, School Life, Harem, Manhua, Shoujo, ","28,558",4,28558,Chapter 75
540,Giống Như Tình Yêu!,School Life,Đang cập nhật,"Romance, School Life, Shoujo, Slice of Life, ","28,548",4,28548,Chapter 29
541,Tổng Hợp Ảnh Ghép Dành Cho Fan A3 Manga,Comedy,Ngọc Trà My - Ngọc Ánh My - Nghiên Thất - Hoa Triêu Nhan,"Comedy, Manhua, ","28,541",4,28541,Chapter 8.1
542,Kyuuketsuki Maruguritto To Kuenai Gokinjo,One Shot,Aikawa yuu,"Mystery, Seinen, One Shot, ","28,536",4,28536,Chapter 1
543,"Boku wa Nando demo, Kimi ni Hajimete no Koi wo Suru",Romance,Đang cập nhật,"Drama, Romance, Shoujo, School Life, ","28,531",4,28531,Chapter 7
544,Hand Play,Supernatural,Đang cập nhật,"Supernatural, ","28,526",4,28526,Chapter 15: (HẾT)
545,Hôn nhân cầm tù: Tổng tài đại nhân yêu sâu nặng,Shoujo,Phiếm Thứ Nguyên Động Mạn,"Romance, Drama, Shoujo, ","28,520",4,28520,Chap 3: Không Ly Hôn Thì Cút Ra Ngoài
546,Beserk of gluttony,Shounen,Đang cập nhật,"Action, Fantasy, Adventure, Shounen, ","28,519",4,28519,Chapter 2
547,Xin Chào! Đầu Bếp Ở Tầng Dưới,Webtoon,轻点酱,"Manhua, Webtoon, Cooking, Romance, Comic, Comedy, ","28,516",4,28516,Chapter 7: 
548,Long Hổ Môn - Điện Ảnh Mãn Hoạ,Manhua,Hoàng Ngọc Lang,"Manhua, ","28,506",4,28506,Long hổ môn 
549,Bloody Monday 2,Tragedy,"Megumi Kouji,Ryuumon Ryou","Romance, Sci-fi, Live action, Psychological, Adventure, Action, Shounen, Drama, Tragedy, ","28,500",4,28500,Bloody monday 2 chap 068
550,IS,School Life,Katsura Masakazu,"Romance, School Life, Manga, ","28,490",4,28490,Chapter 143: 
551,Primo Prima!,Romance,Yuzuki Utano,"Romance, School Life, Shoujo, ","28,489",4,28489,Primo prima! – chap 9
552,Thế Giới Ngọc Rồng - Hoán Đổi Thân Xác,Shounen,Đang cập nhật,"Action, Comic, Comedy, Shounen, ","28,488",4,28488,Chapter 1
553,Âm dương sư đồng nhân,Đam Mỹ,Thố Cục Súc,"Shounen-ai, Đam Mỹ, Manga, Doujinshi, ","28,486",4,28486,Oneshot
554,Bạn trai tui là con mèo... điên,Manhwa,Kim Yeon Hee,"Romance, School Life, Comedy, Manhwa, ","28,486",4,28486,Chap 32
555,Một Tờ Khế Ước,Manhua,Fenno,"Romance, Manhua, ","28,483",4,28483,Chap 12
