,name,category,author,categories_list,view_count,ratting_value,ratting_count,chapter_cout
385,Thời gian bên anh ,Romance,Cánh cụt con,"Romance, ","48,376",4,48376,Thông báo mới^^
386,Shirokuro,,Đang cập nhật,", ","48,373",4,48373,Chapter 2
387,Kamen Rider Amazons Hatarubi,Horror,Đang cập nhật,"Drama, Horror, Manga, Psychological, Supernatural, Action, Tragedy, ","48,369",4,48369,Chapter 1
388,Thần Binh Tiền Truyện 4 - Huyền Thiên Tà Đế,Manhua,"Hoàng Ngọc Lang,Khưu Phúc Long","Manhua, ","48,364",4,48364,Thần binh tiền truyện 4 
389,Crayon Days - Daikirai na Aitsu,Comedy,Chiba Kozue,"Romance, School Life, Shoujo, Comedy, ","48,355",4,48355,Chap 027.5 
390,Mạt Nhật Tinh Quang - Mori Xingguang,Manhua,Đang cập nhật,"Action, Comedy, Manhua, ","48,347",4,48347,Chapter 9
391,Ta Là Phế Vật,Manhua,Đang cập nhật,"Action, Mystery, Xuyên Không, Manhua, ","48,349",4,48349,Chapter 216
392,Seiten ni tsurugi wo kazase,Romance,Onda Shizuru,"Romance, Shoujo, One Shot, Adventure, ","48,339",4,48339,Chapter 1: Oneshot
393,The ARTWAY to EAT THE SHEEP.,One Shot,Thụy Phong - DNCLUB,"Psychological, Seinen, One Shot, Tragedy, ","48,337",4,48337,Chapter 1: One shot
394,Crows Zero,Action,Takahashi Hiroshi,"Action, Comedy, Shounen, ","48,338",4,48338,Chapter 8
395,Niềm an ủi tháng 12,Romance,Go Byung Joon,"Drama, Romance, Manhwa, ","48,334",4,48334,Thông báo!!
396,Bungaku Shoujo to Shinitagari no Pierrot,Sci-fi,NOMURA Mizuki & KOUSAKA Rito & TAKEOKA Miho,"School Life, Sci-fi, Manga, ","48,334",4,48334,Chapter 6
397,Arslan Senki,Supernatural,"Arakawa Hiromu,TANAKA Yoshiki","Shounen, Drama, Fantasy, Supernatural, Adventure, Action, ","48,326",4,48326,Arslan senki chap 17: phía sau chiếc mặt nạ
398,Hoả Kỳ Thiên ( hạ) ,Comedy,Trứng Ốp Đường,"Cổ Đại, Comedy, Đam Mỹ, Yaoi, ","48,325",4,48325,Truyện mới 
399,Lên Đỉnh Cùng Đối Thủ,Comedy,Akari Tsuchihashi,"Comedy, Josei, ","48,320",4,48320,Chapter 5
400,Koisuru Harinezumi,School Life,Hinachi Nao,"Drama, Romance, Shoujo, Comedy, School Life, ","48,320",4,48320,Koisuru Harinezumi Chapter 16
401,Song Sinh Trời Đánh,Comedy,Orihara Sachiko,"Seinen, Slice of Life, Romance, School Life, Comedy, Manga, ","48,315",4,48315,Chapter 3
402,Miêu vương tử đích tân nương,Romance,MA,"Romance, Shoujo, Xuyên Không, Manhua, ","48,322",4,48322,Chapter 0.5: Trailer
403,Nhiệt Huyết Võ Sĩ - Samurais Blood,Historical,,"Action, Comic, Martial Arts, Adventure, Historical, ","48,295",4,48295,Nhiệt huyết võ sĩ 
404,Shuumatsu no Laughter,Supernatural,Tanabe Yellow,"Shounen, Fantasy, Supernatural, Adventure, Action, Comedy, ","48,291",4,48291,Shuumatsu no laughter chap 5
405,Người Vô Hình,VnComic,,"Slice of Life, Fantasy, One Shot, VnComic, ","48,290",4,48290,Người Vô Hình OneShot
406,Những Cô Bé Bạc Hà,Romance,Yoshizumi Wataru,"Romance, School Life, Shoujo, Comedy, Gender Bender, ","48,292",4,48292,Những cô bé bạc hà chap 35
407,Yujo No Yume,Romance,,"Mystery, Drama, Romance, Shoujo, Supernatural, Comedy, Tragedy, ","48,282",4,48282,Yujo No Yume chap 32
408,Gọi tôi là momo,Tạp chí truyện tranh, Ngại ngùng,"Tạp chí truyện tranh, ","48,277",4,48277,sửa lại chap 1:))
409,Whamanga Manhwa,,Đang cập nhật,", ","48,269",4,48269,Chapter 26
410,Thanos Rising,Comic,Marvel,"Action, Comic, Sci-fi, Adventure, ","48,268",4,48268,Chapter 5
411,Doushitatte Aragaenai,Shoujo,ANDO Mai,"Romance, Shoujo, One Shot, ","48,265",4,48265,Chapter 1: One shot
412,Geonneun Seonbi,Supernatural,Đang cập nhật,"Mystery, Manhwa, Romance, Shoujo, Gender Bender, Historical, Supernatural, ","48,260",4,48260,Chapter 21
413,Oppa is here,Comedy,Mona,"Comedy, Webtoon, ","48,258",4,48258,Chapter 1
414,Battle of Destiny,,Đang cập nhật,", ","48,257",4,48257,Chapter 3
415,Shingeki No Kyojin - LeviHan Doujinshi Collection,Doujinshi,Nhiều tác giả,"Doujinshi, ","48,248",4,48248,Chapter 19
416,Vua của tôi  ,Cổ Đại,Admin tiểu khả ái ,"Cổ Đại, ","48,244",4,48244,Chap 8
417,Ai Đã Giết Con Thỏ?,Psychological,Đang cập nhật,"Psychological, Manhua, Horror, Drama, Trinh Thám, Tragedy, ","48,241",4,48241,Chapter 4.1
418,Babel no Tegami,One Shot,Asahina Shouko,"Romance, School Life, One Shot, Manga, ","48,238",4,48238,Chapter 0
419,Trò Chơi Kinh Hoàng,Manga,Kawahara Reki,"School Life, Horror, Manga, ","48,236",4,48236,Chapter 16: Isao Kako 4
420,Chợ Quỷ,Action,Đang cập nhật,"Action, Fantasy, Manhua, Adventure, ","48,234",4,48234,Chapter 11: . Lễ hội đến gần
421,Hành Trình Hướng Về Cuối Thế Giới,Adventure,Nishioka Kyoudai,"Adventure, Manga, ","48,232",4,48232,Chapter 10: 11 ...
422,Desire Climax,Drama,Ayane Ukyō,"Romance, Drama, Shoujo, Comedy, ","83,321",4,83321,Desire climax chap 22
423,Kakukaku Shikajika,School Life,,"Drama, School Life, Slice of Life, Josei, Manga, ","48,224",4,48224,Kakukaku shikajika chap 20
424,Anata no Uta Koishite Mita,Romance,Đang cập nhật,"Romance, Shoujo, Comedy, ","48,216",4,48216,Chapter 1: One shot
425,Y Vũ Binh Vương Tiếu Tổng Tài,Romance,Đang cập nhật,"Romance, Manhua, ","48,216",4,48216,Chapter 2
426,Dear Myself,Comedy,Tác giả,"Drama, Psychological, Comedy, Shounen-ai, School Life, ","48,210",4,48210,Dear myself 009 end
427,Skyhigh,Horror,Takahashi Tsutomu,"Drama, Horror, Supernatural, Seinen, ","48,205",4,48205,Skyhigh chương 10: gương mặt 
428,The dungeon Master,Fantasy,Đang cập nhật,"Romance, Fantasy, Adventure, Action, Comedy, Martial Arts, ","48,185",4,48185,Chapter 147
429,Truy tìm sư phụ của ta thật khó!!.,Comedy,Châumiumiu,"Cổ Đại, Comedy, Manhua, ","48,184",4,48184,2.2
430,Trăng Đêm,VnComic,"NieNhiNhi,Edit","Romance, Fantasy, Shoujo, VnComic, ","48,182",4,48182,Trăng đêm chap 1
431,BẠN CÙNG PHÒNG BẤT ĐẮC DĨ -  Bản Full [19 Chaper],Comic,Đang cập nhật,"Action, Drama, Comic, Romance, ","48,181",4,48181,Chapter 19
432,Tác Giả Truyện Tranh Và Nhân Vật Bị Vứt Bỏ,Romance,,"Mystery, Romance, Shoujo, Comedy, Manhua, ","48,178",4,48178,Tác giả truyện tranh và nhân vật bị vứt bỏ 
433,Kantai Collection - Puchicolle! - Puchi Collection,Comedy,yuureidoushi (yuurei6214),"Comedy, ","48,173",4,48173,Kantai collection 
434,"Bị Quyến Rũ, Làm Sao Đây?",Harem,Đang cập nhật,"Romance, Harem, Comedy, Manhua, Shoujo, ","48,167",4,48167,Chapter 10
435,A Channel,School Life,Kuroda Bb,"School Life, Manga, ","48,162",4,48162,Chapter 37
436,Mikakunin de Shinkoukei,Manga,,"Romance, Seinen, Comedy, Supernatural, Manga, ","48,160",4,48160,Mikakunin de shinkoukei chap 068
437,KANTAI COLLECTION - NORA SENKAN NYAGATO-SAN,Manga,M & M (hoshino Madoka),"Romance, Slice of Life, Manga, Doujinshi, ","48,143",4,48143,Kantai collection 
438,Hoa Anh Đào Sau Đông,Đam Mỹ,HaraShu16,"Đam Mỹ, ","58,105",4,58105,Hoa Anh Đào Đâu Đông Chap 007
439,Nam Thần Là Một Đôi,Shounen-ai,"Amberay, Xinghai","Shounen-ai, Đam Mỹ, School Life, ","48,135",4,48135,Chapter 4
440,Death of X,Sci-fi,Marvel Comics,"Sci-fi, Psychological, Fantasy, Supernatural, Trinh Thám, Action, Comic, ","48,132",4,48132,Chapter 4: 
441,Bầu trời một ngày tôi sẽ cất tiếng ca,Romance,Yoneda Kou - NITRO Koutetsu,"Action, Romance, Comedy, Shoujo Ai, Shounen, ","48,132",4,48132,Chapter 1
442,Barkhan,Comedy,LEE Sang - Kyu,"Horror, Supernatural, Historical, Action, Comedy, Tragedy, ","48,126",4,48126,Chapter 4
443,A Simple Thinking About Bloodtype,Comedy,Park Dong Seon,"Comedy, Manhwa, ","48,116",4,48116,A simple thinking about bloodtype chap 11
444,Thiên Thu Vạn Thế,Anime,Đang cập nhật,"Horror, Manhua, Anime, Live action, ","48,115",4,48115,Chapter 1
445,Fragmented,Romance,callistahermin,"Drama, Romance, Webtoon, ","48,111",4,48111,Chapter 4.1 
446,Reborn: Người đào tạo sát thủ,Drama,Amano Akira,"Shounen, Drama, Supernatural, Adventure, Action, Comedy, ","48,123",4,48123,Chapter 409
447,Isekai Tensei Soudouki,Supernatural,TAKAMI Ryousen - Honoji,"Comedy, Shounen, Fantasy, Supernatural, Action, Xuyên Không, ","48,108",4,48108,Chapter 62
448,Franken Jo,Seinen,Đang cập nhật,"Seinen, Webtoon, Manhwa, Horror, ","48,105",4,48105,Chapter 16
449,Minus Hand,Shounen,Đang cập nhật,"Action, Fantasy, Shounen, ","48,095",4,48095,Chapter 16
450,Biển rộng bao la,Drama,Yamada Nanpei,"Drama, Romance, Shoujo, School Life, Truyện scan, ","48,083",4,48083,Biển rộng bao la chương 17
451,Ẩm thực sao rơi ,Comic,李娜,"Drama, Romance, Comic, ","48,078",4,48078,1.1
452,Thế Giới Không Hoàn Hảo,Comedy,Đang cập nhật,"Action, Fantasy, Comedy, Manhwa, ","48,085",4,48085,Chapter 181: (SS2)
453,Maou no Hajimekata,Seinen,WARAU Yakan - Komiya Toshimasa,"Action, Seinen, Adventure, ","48,081",4,48081,Chapter 42
454,JLA: Tower of Babel,Comic,DC Comics,"Action, Comic, Supernatural, ","48,071",4,48071,Jla: tower of babel chapter 4
455,Uchi no Yome wa Jibun no Koto shika Kangaenai!!,Comedy,Darou,"Romance, Slice of Life, Comedy, Manga, ","48,068",4,48068,Chapter 7
456,Rồng Và Tầng Hầm,Comedy,Đang cập nhật,"Comedy, Manhua, ","48,067",4,48067,Chapter 7
457,EG Maker,Seinen,TORIKAWA Sora,"Romance, Drama, Seinen, ","48,064",4,48064,Eg maker 
458,Lá thư tình,One Shot,Saika Kunieda,"One Shot, ","48,061",4,48061,Chapter 1: Oneshot
459,Kare ni Irai shite wa ikemasen,Josei,Đang cập nhật,"Mystery, Seinen, Josei, Supernatural, ","48,056",4,48056,Chapter 3: Chúng ta sẽ phá hủy khát vọng và bóng tối
460,Elemental,One Shot,Miyamoto Kano,"Drama, One Shot, Shoujo, Supernatural, ","47,970",4,47970,Elemental oneshot
461,Đạo Mộ Bút Ký Thất Mộng,Manhua,,"Manhua, ","47,969",4,47969,Đạo mộ bút kí thất mộng – chap 7
462,Cầm điện thoại xuyên không nhưng quên mang sạc,,Đang cập nhật,", ","47,967",4,47967,Chapter 10
463,Marginal Operation,Manga,Đang cập nhật,"Action, Seinen, Manga, ","47,964",4,47964,Chapter 3
464,Đầu bếp ma pháp của hoàng tử,Manhua,Vivian,"Comedy, Manhua, Đam Mỹ, ","47,963",4,47963,Chapter 42
465,Sức mạnh nữ hoàng,Romance,Motomi Kyousuke,"Drama, Romance, Shoujo, Comedy, School Life, ","47,959",4,47959,Chapter 2
466,Chọc Phải Điện Hạ Yêu Nghiệt,Drama,Chưởng Duyệt - Melody Happy Group - MH Channel - NetTruyen,"Drama, Romance, Comic, Manhua, ","48,007",4,48007,Chapter 36
467,Kebukurohatsu Zensekai Yuki! [Full],School Life,Kamizuki Shiki,"Romance, School Life, Harem, Comedy, Seinen, ","47,944",4,47944,Kebukurohatsu Zensekai Yuki! [Full] Chap 20
468,Suki Ni Natta Yo,Shoujo,Kawahara Kazune,"Romance, School Life, Shoujo, One Shot, ","47,944",4,47944,Suki ni natta yo one shot
469,Akuma de Koi Shiyou,Romance,Anashin,"Romance, School Life, Shoujo, Comedy, ","47,938",4,47938,Akuma de koi shiyou chap 4
470,Sweets Conchert - Amami Danshi No Hinichijou,Romance,Masayoshi - Horiizumi Inko,"Slice of Life, Romance, School Life, Gender Bender, Comedy, Manga, ","47,925",4,47925,Chapter 11.5: Extra (END)
471,Mame To Dangan O Tsukatte Isekai O Buchinuku!,Action,Arai Torora - Katakanaka,"Action, Fantasy, Adventure, ","47,916",4,47916,Chapter 4
472,999 Nụ Hôn Bá Đạo Của Nam Thần,Manhua,Mễ Cổ Động Mạn,"Mystery, Romance, Manhua, ","47,908",4,47908,Chapter 446
473,"Bít Cửa, Khỏi Yêu",Slice of Life,Mako Migino,"Romance, School Life, Shoujo, Comedy, Slice of Life, ","47,908",4,47908,Chapter 6
474,Hắc Ám Huyết Thời Đại,Adventure,Đang cập nhật,"Action, Mystery, Manhua, Adventure, ","47,905",4,47905,Chapter 162
475,Majo to Boku,One Shot,Yamakawa Aiji,"One Shot, ","47,902",4,47902,Chapter 1: Oneshot
476,Thiên Đường Thất Lạc,,Đang cập nhật,", ","47,899",4,47899,Chapter 2
477,News Na Kare!,Manhwa,Yamato Nase,"Drama, Comedy, Manhwa, ","47,897",4,47897,Chapter 1
478,Cô Dâu Thủy Thần,Drama,Yoon Mi-kyung,"Drama, Fantasy, Romance, Shoujo, Manhwa, ","47,902",4,47902,The bride of the water god chap 148
479,Arbor,Fantasy,Đang cập nhật,"Mystery, Fantasy, Slice of Life, ","47,887",4,47887,Chapter 1: One shot
480,Resident Evil - Code: Veronica - Book One,Comic,,"Action, Comic, ","47,881",4,47881,Chapter 1
481,Card Captor Sakura Doujinshi - Cache Cache,Drama,,"Drama, Romance, Doujinshi, ","47,877",4,47877,Card captor sakura doujinshi 
482,Đại Y Lăng Nhiên,Adventure,Đang cập nhật,"Action, Fantasy, Manhua, Adventure, Mystery, ","47,872",4,47872,Chapter 1
483,Mộng Hồi Đại Minh,Manhua,,"Shoujo, Xuyên Không, Manhua, Historical, ","47,869",4,47869,Chapter 2
484,????  ?  ????,Slice of Life,Just Girl,"Drama, Slice of Life, Romance, School Life, ","47,869",4,47869,Hello ~ 
485,Kyou Mo Onnanoko Wo Kouryaku Shita,Comedy,Muku,"Comedy, Manga, ","47,872",4,47872,Chapter 5
486,This Is A Fake,Shoujo-ai,Miman,"One Shot, Shoujo-ai, ","47,864",4,47864,This Is A Fake Oneshot
487,Truyện chibi Liên Minh Huyền Thoại,Doujinshi,Cáo Nhỏ,"Doujinshi, ","47,855",4,47855,Truyện chibi liên minh huyền thoại chap 03 
488,Uy Minh Thần Đấu,Action,Đang cập nhật,"Action, Fantasy, Martial Arts, Manhua, Mystery, ","47,852",4,47852,Chapter 5
489,Monster Musume no Oisha-san,Seinen,Đang cập nhật,"Slice of Life, Romance, Seinen, Comedy, Supernatural, ","47,847",4,47847,Chapter 7
490,A Trạch hóa ra là Đại tiểu thư!,Manhua,Smon,"Drama, School Life, Shoujo, Manhua, ","47,850",4,47850,Chap 1
491,Chocolate Cosmos - Vũ trụ socola,Shoujo,Haruta Nana,"Drama, Romance, Shoujo, Comedy, School Life, ","47,838",4,47838,Chocolate cosmos 
492,Sonchoh One Shot,One Shot,Toriyama Akira,"Action, One Shot, ","47,835",4,47835,Chapter 1
493,Hoa Dã Thú,School Life,Makita Nao,"Romance, School Life, Shoujo, One Shot, ","47,828",4,47828,Hoa dã thú chap 2
494,Luyến Ái Vân Thư,Harem,Đang cập nhật,"Harem, ","47,822",4,47822,Chapter 2
495,Bức chân dung ,Comic,Ina Jung ,"Drama, Romance, Comic, ","47,821",4,47821,Thông báo 
496,Truyện ngắn,Romance,Vẽ cho zui,"Romance, One Shot, ","47,816",4,47816,Chap 1
497,Saikyou no Shokugyou wa Yuusha demo Kenja demo naku Kanteishi (Kari) rashii desu yo?,Fantasy,"ATEKICHI,TAKEDA Atsushi","Fantasy, Comedy, Shounen, ","75,979",4,75979,Saikyou no shokugyou wa yuusha demo kenja demo naku kanteishi (kari) rashii desu yo? chương 5
498,Tiểu Dương Tử Phản Công,Manhua,Con Hủ Đẹp Zai,"Comedy, Manhua, Đam Mỹ, ","47,816",4,47816,Chap 1
499,Yankee-kun to Megane-chan - Nhóc Quậy Và Nhỏ 4 Mắt,School Life,Yoshikawa Miki,"Slice of Life, Shounen, Romance, School Life, Action, Comedy, ","47,812",4,47812,Chapter 212
500,Buyuden,Sports,Mitsuda Takuya,"Romance, Shounen, Martial Arts, Manga, Sports, ","47,808",4,47808,Buyuden chapter 68
501,Tsutsu Izutsu,Sci-fi,Samura Hiroaki,"Comedy, Josei, One Shot, Sci-fi, ","47,801",4,47801,One Shot
502,Mono,Action,Đang cập nhật,"Action, Fantasy, Romance, Supernatural, Shoujo, ","47,800",4,47800,Chapter 1
503,[Bản Đẹp] BAKERU KUN -Truyện Tranh Online,Comedy,Fujiko F.Fujio,"School Life, Comic, Comedy, ","47,795",4,47795,Chapter 3: 
504,King of Wolves,Action,Miura Kentarou - Buronson,"Action, Manga, ","47,797",4,47797,Chapter 8
505,Senpai no Houkago Osawari Kyoushitsu,One Shot,OHORI Yutaka,"School Life, Comedy, One Shot, Shounen, ","47,790",4,47790,Senpai no houkago osawari kyoushitsu oneshot
506,Hajime No Ippo,Comedy,George Morikawa,"Action, Comedy, Shounen, Sports, ","47,857",4,47857,Hajime no ippo chapter 210
507,Tình yêu lấp lánh,School Life,Đang cập nhật,"Romance, School Life, Shoujo, Comedy, ","47,784",4,47784,Chapter 1
508,Worst - Những Năm Tháng Ở Suzuran,Manga,Đang cập nhật,"Manga, ","47,792",4,47792,Chapter 132
509,Karin-chan wa misetagari,Comedy,Đang cập nhật,"Drama, Comedy, ","47,779",4,47779,Chapter 1
510,Life Alive! The Student Council Elections I Started with You,Comedy,"ASANO Hajime,họa sĩ Neco Metal","Romance, School Life, Harem, Comedy, ","47,769",4,47769,Life alive! the student council elections i started with you chapter 03
511,Yankee-kun to Hakujou Gaaru,Comedy,Ouyama,"Romance, School Life, Seinen, Comedy, Shoujo, ","47,768",4,47768,Chapter 43
512,Nữ thần ngốc nghếch,Romance,Ngáo chó,"Romance, School Life, VnComic, ","47,764",4,47764,Chap 1
513,Shuumatsu Nani Shitemasu ka? Isogashii Desu ka? Sukutte Moratte Ii Desu ka?,Sci-fi,Akira Kareno,"Mystery, Drama, Seinen, Sci-fi, Slice of Life, Romance, Fantasy, Manga, ","47,754",4,47754,Chapter 5: 
514,Sultan’s Love - Đoá Hoa Kiều Diễm Của Hoàng Đế,Josei,Comicomic,"Cổ Đại, Romance, Josei, Manhwa, ","47,759",4,47759,Chap 1.5
515,Seifuku Aventure,Romance,"Itami Sumihito,Sanui Yuu","Romance, School Life, Seinen, Comedy, Slice of Life, ","47,754",4,47754,Seifuku aventure chap 22
516,Quỷ vương hai mặt quấn lấy tôi,Drama,Lục Nguyệt Tuyết,"Romance, Drama, Manhua, ","47,748",4,47748,Chương 58: Mệnh lệnh của gia tộc 
517,Astonishing X-Men,Comedy,Marvel,"Action, Comic, Comedy, ","47,744",4,47744,Astonishing x
518,Haunted Room,Horror,Đang cập nhật,"Romance, Horror, Comedy, ","47,741",4,47741,Chapter 2
519,Trường Học Ma Nhân,Adventure,Yokota Takuma - Kyousuke Kagami,"Action, Gender Bender, Seinen, Supernatural, Adventure, ","47,735",4,47735,Chapter 16
520,Gakkou Gurashi!,Action,Kaihou Norimitsu - Chiba Sadoru,"Action, Fantasy, Horror, Adventure, School Life, ","47,734",4,47734,Chapter 70
521,Solo Đi Vương Gia,Cổ Đại,Đang cập nhật,"Cổ Đại, Romance, Comedy, Manhua, ","47,727",4,47727,Chapter 116
522,Hashiru Kakeru Subaru!,Harem,Tali,"Harem, One Shot, Gender Bender, Action, Comedy, Martial Arts, ","47,715",4,47715,Hashiru Kakeru Subaru! OneShot
523,Durarara!! Doujinshi - 24 Hours ~ Daytime ~,Doujinshi,Syojo,"Slice of Life, Doujinshi, ","47,713",4,47713,Chapter 0
524,Bạn thân khác giới,Shoujo,Baobao1,"School Life, Shoujo, ","47,704",4,47704,Chìa khóa nhà
525,Huyết tộc đại nhân của tôi,Cổ Đại,Đăng Quang Mạn Họa,"Cổ Đại, Xuyên không, Manhua, ","47,700",4,47700,Chap 1
526,Nữ phụ! Nổi loạn đi!,School Life,Neko Nguyễn,"Romance, School Life, Comic, ","47,698",4,47698,Chương 4.1:
527,Chống Lại Ma Cà Rồng Dio Brando,Adventure,Hirohiko Araki,"Action, Supernatural, Adventure, ","47,710",4,47710,Chapter 682
528,Neji,Sci-fi,Kaori Yuki,"Action, Shoujo, Supernatural, Sci-fi, ","47,690",4,47690,Neji chap 3:
529,Neck And Neck,School Life,Lee Sun Hee,"Romance, School Life, Shoujo, Comedy, Manhwa, ","47,677",4,47677,Chapter 8
530,Bad Company,Shounen,Fujisawa Tohru,"Romance, School Life, Comedy, Shounen, ","47,676",4,47676,Bad company chap 10 [End]
531,Bạn trai của tôi từ thế giới ngầm,Comedy,Đang cập nhật,"Harem, Manhua, Webtoon, Romance, School Life, Shoujo, Comedy, ","47,677",4,47677,Chapter 18: 
532,Madokano,School Life,Maitake,"Slice of Life, One Shot, School Life, Shoujo-ai, Comedy, Doujinshi, ","47,667",4,47667,Madokano One Shot
533,MONSTER NI KISS WO-ONESHOT 2,Slice of Life,Đang cập nhật,"Romance, School Life, Shoujo, Slice of Life, One Shot, ","47,666",4,47666,Chapter 1: One shot
534,Eren Jaeger Family.,Shoujo Ai,Unknow,"One Shot, Shounen, Romance, Comic, Comedy, Shoujo Ai, ","47,656",4,47656,Chapter 10
535,Chuyện tình trung học,Manhua,Hoa Mặt Trời,"School Life, Manhua, ","47,650",4,47650,Chap 1 
536,Amagami - Precious Diary,Romance,Shinonome Taro,"Romance, School Life, Seinen, Comedy, ","47,642",4,47642,Amagami 
537,Akarui Sekai Keikaku,Harem,"AOKI Aki,IZUMI Kouki","Mystery, Romance, Harem, Slice of Life, Seinen, Psychological, School Life, Comedy, Drama, ","47,636",4,47636,Akarui sekai keikaku chap 22
538,Kuttsukiboshi,Manga,Đang cập nhật,"Manga, ","47,634",4,47634,Chapter 10
539,Giấc mơ của cô gái che dù,Fantasy, Wei Ying,"Fantasy, Supernatural, Historical, ","47,631",4,47631,Chap 4: 8 báu vật (1)
540,Theory Of Monopoly,Manga,Kitakami Ren,"Romance, Slice of Life, Manga, Yaoi, ","47,630",4,47630,Chapter 1
541,Koi Ni Naru,Manga,Không rõ - Sưu tầm,"Manga, ","47,627",4,47627,Chapter 1: Oneshot
542,Road of Recollection,Shoujo Ai,Fuantei,"Psychological, Fantasy, Horror, Doujinshi, Shoujo Ai, ","47,625",4,47625,Chapter 1: One shot
543,Celestial Clothes,Action,Shiono Etorouji,"Action, Fantasy, Supernatural, Shounen, ","47,621",4,47621,Celestial clothes chap 13.5
544,Doraemon ver Creepypasta,Horror,Tan Kheng Seng,"Horror, Tragedy, ","47,623",4,47623,Chapter 1.1
545,Suki to Ienai,One Shot,Miyawaki Yukino,"Drama, Romance, Shoujo, Comedy, One Shot, ","47,613",4,47613,"""Suki"" to Ienai OneShot"
546,Madokana Tsuki To Encore,Shoujo,Đang cập nhật,"Shoujo, ","47,611",4,47611,Chapter 1: One shot
547,Cô nàng năm nhất,Manhwa,Hyeok dae - Kyun ja,"School Life, Manhwa, ","47,606",4,47606,Chapter 7
548,Tinh Kỷ Nguyên,Mecha,Nam Tinh,"Action, Fantasy, Martial Arts, Manhua, Mecha, ","47,604",4,47604,Tinh kỷ nguyên chapter 13
549,Shuuen no Shiori,Horror,"YUKI Amino,Suzumu","Mystery, School Life, Horror, Supernatural, Shounen, ","47,595",4,47595,Shuuen no shiori chapter 18.5
550,Lam Sí,Manhua,Từ Lộ - Mạn Hữu,"Romance, Drama, Manhua, ","47,594",4,47594,Chapter 199
551,Bokura o Tsunaide,One Shot,Akizuki Sorata,"Drama, Slice of Life, One Shot, Romance, Shoujo, Supernatural, Tragedy, ","47,593",4,47593,Chapter 1
552,Công tước phu nhân quá lạnh lùng!,Romance, ,"Romance, ","47,599",4,47599,Chap 13
553,Osewa Yakimasu,Slice of Life,,"Romance, Shounen-ai, Comedy, Slice of Life, Yaoi, ","47,585",4,47585,Osewa yakimasu chap 6:
554,Blassreiter - Genetic,Horror,Nitroplus - HIROSE Shuu - GONZO,"Sci-fi, Horror, Shounen, Drama, Supernatural, Action, ","47,583",4,47583,Chapter 5
555,Vi Tử Địch Dâng Lên Gia Nãi Lượng,Đam Mỹ,当季新作,"Đam Mỹ, ","47,597",4,47597,Chapter 1
556,Chỉ Muốn Cưng Chiều Em,Romance,Sang Chảnh Team,"Romance, ","17,233",4,17233,Chap 3: Hợp Đồng Hôn Nhân
557,Quan Hệ Rắc Rối,Drama,,"Drama, Romance, Shoujo, Comedy, Manhua, ","47,575",4,47575,Quan hệ rắc rối – chap 22
558,Người Tình Bí Ẩn,Romance,Đang cập nhật,"Romance, Shoujo, Manhua, ","47,574",4,47574,Chapter 37
559,Nhật Ký Của Bách,Shoujo-ai,Mạt Tử Nhi,"Romance, One Shot, Manhua, Shoujo-ai, ","47,569",4,47569,Sắp 1k phiếu òi~
560,Bishounen no Oheya,Romance,Haruko Kurumatani,"Romance, Drama, Shoujo, Comedy, School Life, ","47,567",4,47567,Bishounen no oheya chap 6
561,Monochrome shounen shoujo,School Life,Fukuyama - Ryoko,"Romance, School Life, Manga, ","47,562",4,47562,Chapter 17
562,Overlord Official Comic A La Carte,Manga,Đang cập nhật,"Manga, ","47,557",4,47557,Chapter 14
563,Hinomaru Zumou,School Life,Kawada,"School Life, Shounen, Martial Arts, Sports, ","47,561",4,47561,Hinomaru zumou chapter 60
564,8 Oku Kasegu 43-sai no Koi,Romance,IKARING,"Romance, Josei, ","47,551",4,47551,Chapter 7: End
565,Boku ni Koisuru Mechanical,Manga,Đang cập nhật,"Action, School Life, Sci-fi, Manga, Shounen, ","47,548",4,47548,Chapter 14
566,Witch of the old world,Mystery,,"Mystery, Romance, Shoujo, One Shot, Magic, ","47,547",4,47547,Witch of the old world OneShot Part 2
567,Cừu Đen,Webtoon,GADRIANN,"Adventure, Manhwa, Webtoon, ","47,546",4,47546,Chapter 2
568,6 no trigger,Shounen,Tali,"Action, Shounen, ","47,545",4,47545,6 no trigger chap 6
569,Another Kiss,Yuri,Yurihara Aki,"Manga, Yuri, ","47,546",4,47546,Chapter 2
570,Nữ hoàng biển cả,Tragedy,Hwang Mi Ri,"Manhwa, Shounen, Romance, Fantasy, Shoujo, Historical, Tragedy, Shoujo Ai, ","47,545",4,47545,Chapter 15
571,Vua Cướp Biển,Action,Đang cập nhật,"Shounen, Drama, Fantasy, Adventure, Action, Comedy, Manga, ","47,555",4,47555,Chapter 1000: Raw 
572,Kyou Kara Maoh!,Fantasy,"Takabayashi Tomo,Matsumoto Temari","Fantasy, Shoujo, Adventure, Action, Shounen-ai, Comedy, ","47,527",4,47527,Kyou kara maoh! chap 3: điểm dừng tiếp theo 
573,Chiruran Shinsengumi Chinkonka,Seinen,Umemuya Shinya,"Drama, Action, Seinen, Tragedy, Historical, ","47,524",4,47524,Chapter 2
574,Gou - Hime-tachi no Sengoku,Tragedy,Tabuchi Kumiko - AKATSUKI Kaori,"Drama, Romance, Shoujo, Tragedy, Historical, ","47,523",4,47523,Chapter 5: Hai võ tướng
