,name,category,author,categories_list,view_count,ratting_value,ratting_count,chapter_cout
516,Yêu đơn phương,Manga,_Baka_Chan_,"Manga, ","100,598",4,100598,2
517,Chúa tể học đường,Adventure,Park Yong Je,"Manhwa, Shounen, Adventure, Action, Comedy, Martial Arts, ","100,594",4,100594,Chapter 457
518,Ứng Dụng Thẩm Mỹ 2,Manhua,金丘 ,"Drama, Manhua, ","100,570",4,100570,Chapter 0
519,Vua Biến Thái,Fantasy,Đang cập nhật,"Fantasy, Manhwa, School Life, Supernatural, Action, Comedy, ","100,564",4,100564,Chapter 11
520,Yuki no shita no qualia,Slice of Life,Kii Kanna,"Slice of Life, Shounen-ai, ","100,561",4,100561,Yuki no shita no qualia chap 5
521,Gintama Doujinshi - Tamasaka,Historical,"Sudako Land,Noosu Dakota","Slice of Life, Comedy, Doujinshi, Historical, ","100,536",4,100536,Gintama doujinshi 
522,"Yuukyuu No Gusha Asley No, Kenja No Susume",,Đang cập nhật,", ","100,532",4,100532,Chapter 25
523,Thiếu Gia Bị Bỏ Rơi,Action,Đang cập nhật,"Mystery, Manhua, Fantasy, Adventure, Action, Xuyên Không, Martial Arts, ","100,514",4,100514,Chapter 3: 
524,LUM,Romance,Rumiko Takahashi,"Sci-fi, Fantasy, Shounen, Romance, School Life, Comedy, ","100,509",4,100509,Chapter 329
525,Sengoku Blood,Josei,"Hiroi Ouji,Kosumi Fujiko","Josei, Drama, Gender Bender, Historical, Action, Supernatural, ","100,501",4,100501,Sengoku blood chap 13
526,Hoán Hùng Bang Bang Mang,Manhua,Đang cập nhật,"Romance, School Life, Shoujo, Comedy, Manhua, ","100,497",4,100497,Chapter 9
527,Hoàng Thượng! Hãy Sủng Ái Ta Đi!,Đam Mỹ,Trần Lam/ Miêu Ô,"Comedy, Xuyên không, Manhua, Đam Mỹ, ","100,483",4,100483,Chapter 86.6
528,Hợp Đồng Trở Thành Nữ Công Tước Vô Dụng,Drama,Góc nhỏ của Mamoru,"Cổ Đại, Drama, Romance, Manhua, ","100,468",4,100468,Chapter 0
529,Girls Frontline,Manhua,Đang cập nhật,"Action, Manhua, ","100,459",4,100459,Chapter 12
530,Hồng Tiểu Thư,Comedy,Hwang Mi Ri,"Romance, School Life, Shoujo, Comedy, Manhwa, ","100,455",4,100455,Hồng tiểu thư chap 42
531,Higurashi no Naku Koro ni - Onikakushi Hen,Supernatural,"Ryukishi 07,Suzuragi Karin","Mystery, Drama, Horror, Shounen, Psychological, Supernatural, Manga, Tragedy, ","100,454",4,100454,Higurashi no naku koro ni 
532,Hắn Đến Từ Sao Hỏa,Manhua,,"Manhua, ","100,451",4,100451,Hắn đến từ sao hỏa 
533,Cô Nương Xấu Xí Của Thái Tử Điên,Manhua,Cardfight!! Vanguard - Chrono Fansub Team,"Cổ Đại, Comedy, Manhua, ","100,439",4,100439,THÔNG BÁO NHẬN THẦU DỊCH TIẾP TỪ BÊN CHUYỂN NHƯỢNG (từ BM Truyện 
534,Thế Giới Ngọc Rồng Legendary,Shounen,Tocaju,"Action, Drama, Comedy, Adventure, Shounen, ","100,433",4,100433,Chapter 7.1
535,Thiên Thần Cuối Thế Kỉ,Shoujo,KURAHASHI Erika,"Drama, Romance, Shoujo, Supernatural, ","100,424",4,100424,Thiên thần cuối thế kỉ chap 24
536,OUT,Seinen,IGUCHI Tatsuya,"Action, Seinen, ","100,409",4,100409,Chapter 61
537,Phệ Quy Giả,Action,,"Manhua, Horror, Shounen, Fantasy, Supernatural, Action, ","100,402",4,100402,Chapter 46
538,Song Tu Đạo Lữ Kiểu Xem Mặt,Manhua,Đang cập nhật,"Comedy, Manhua, ","100,371",4,100371,Chapter 91
539,JUSTICE LEAGUE: CRY FOR JUSTICE,Mystery,DC Comics,"Action, Mystery, Comic, Sci-fi, ","100,367",4,100367,Chapter 7
540,Big Sister VS Big Brother,Manhwa,,"Manga, Manhwa, ","100,367",4,100367,Big Sister VS Big Brother Chap 15
541,Người anh em bên cạnh rất khó theo đuổi,Manhua,夏三更,"School Life, Comic, Manhua, ","100,365",4,100365,Drop truyện
542,Jigoku Shoujo-Cô gái đến từ địa ngục,Romance,Đang cập nhật,"Romance, Fantasy, Shoujo, Supernatural, School Life, ","100,364",4,100364,Chapter 91
543,Thư ký riêng của tổng tài,Romance,Khai Nguyên Động Mạn,"Drama, Romance, Shoujo, ","100,357",4,100357,Chap 5: Cuộc Phỏng Vấn Với Tổng Tài Quyến Rũ
544,Teen Titans Earth One v1,Sci-fi,Jeff Lemire - Terry Dodson - Rachel Dodson,"Romance, Comic, Comedy, Adventure, Sci-fi, ","100,352",4,100352,Chapter 5
545,Trace: Perfume,Action,Kim Dazzi,"Webtoon, Manhwa, Fantasy, Supernatural, Action, Comedy, ","100,351",4,100351,Trace: perfume chap 017: tái bút!
546,Nghìn lẻ một đêm,Action,Đang cập nhật,"Action, Comic, ","100,350",4,100350,Chapter 12
547,"Đại Thúc, Người Ta Sẽ Ngoan",Drama,Đang cập nhật,"Drama, Romance, Shoujo, Comedy, Manhua, ","100,338",4,100338,Chapter 38
548,Tam Sinh Kiếp,Xuyên Không,Đang cập nhật,"Mystery, Manhua, Romance, Shoujo, Supernatural, Xuyên Không, ","100,330",4,100330,Chap 44
549,7 Jikan-me Rhapsody,Comedy,Tanaka Meca,"Romance, School Life, Shoujo, Comedy, ","100,330",4,100330,7 jikan
550,"Senmetsumadou no Saikyou Kenja: Musai no Kenja, Madou wo Kiwame Saikyou e Itaru",Action,Shinkou Shotou,"Action, Seinen, Harem, Manga, Adventure, ","100,325",4,100325,Chapter 1.4
551,Tên hoàng tử phản diện không thể yêu được ai,Seinen,Đang cập nhật,"Romance, School Life, Seinen, Comedy, ","100,325",4,100325,Chapter 4
552,Hoa Người,School Life,Jeon Young Hee,"Drama, Manhwa, Romance, School Life, Shoujo, Comedy, ","100,318",4,100318,Chapter 7
553,Tôi là Fan của hoàng tử,Webtoon,Tiểu Zin,"Romance, Fantasy, Comedy, Webtoon, ","100,311",4,100311,Chapter 11.1
554,Hitotsu No Koi No Hajimari,Soft Yaoi,Ikuta Mugi,"Romance, Soft Yaoi, ","100,310",4,100310,Hitotsu no koi no hajimari hitotsu no koi no hajimari chap 5
555,Võ Nghịch Cửu Thiên,Xuyên Không,云栖工作室,"Action, Mystery, Xuyên Không, Manhua, Adventure, ","100,302",4,100302,Chapter 238
556,Thương nhân tại dị  thế giới,Manhua,Đang cập nhật,"Xuyên Không, Comedy, Manhua, Adventure, ","100,294",4,100294,Chapter 24: Tranh
557,Antique Wish e Youkoso,Romance,Toma Rei,"Drama, Romance, Shoujo, Comedy, One Shot, ","100,289",4,100289,Antique wish e youkoso antique wish e youkoso oneshot
558,Binbougami Ga!,Action,Sukeno Yoshiaki,"Action, School Life, Adventure, Sci-fi, Manga, ","100,287",4,100287,Chapter 73: _End 
559,Pokemon Pippi DP,Adventure,ANAKUBO Kosaku,"Shounen, Fantasy, Supernatural, Adventure, Action, Comedy, ","100,283",4,100283,Pokemon pippi dp chapter 15
560,Houkago no Ouji-sama,Shounen,Konomi Takeshi,"School Life, Comedy, Shounen, Sports, ","100,281",4,100281,Houkago no ouji
561,Thao Thiết Ký,Manhua,,"Manhua, ","100,279",4,100279,Thao thiết ký – chap 5
562,Tổng Thống Ác Quỷ Xin Buông Tay,Romance,Đang cập nhật,"Romance, Manhua, ","100,271",4,100271,Chapter 12
563,Okobore Hime to Entaku no Kishi,Fantasy,"Ishida Rinne,Akatsuki Kaori","Romance, Fantasy, Shoujo, ","100,270",4,100270,Chapter 017
564,Sankaku no Kyori wa Kagirinai Zero,Romance,Saginomiya Misaki,"Romance, School Life, ","100,261",4,100261,Chapter 15: 
565,Imouto Sae Ireba Ii @ Comic,Shounen,Hirasaka Yomi,"Seinen, Sci-fi, Harem, Shounen, Romance, Fantasy, Comedy, ","100,259",4,100259,Imouto sae ireba ii @ comic chap 4
566,Clockwork Planet,Action,HIMANA Tsubaki - KAMIYA Yuu - Kuro (クロ),"Action, Mystery, Romance, ","100,256",4,100256,Chapter 25
567,Yuri Yuri,One Shot,Namori,"Soft Yuri, School Life, Comedy, One Shot, ","100,252",4,100252,Chapter 3
568,Hoàng Đế,Cổ Đại,Yêu Truyện Tranh 69,"Cổ Đại, Xuyên không, Manhua, ","100,237",4,100237,Chap 73
569,Youkai Ningen,Horror,Shinya Nobutaka,"Psychological, Horror, Supernatural, ","100,202",4,100202,Youkai ningen chap 6
570, MÓN QUÀ CỦA CHÚA TRỜI - Tủ Truyện Tranh Online,Romance,Hwang Mi Ri,"Romance, Shoujo, Manhwa, ","100,201",4,100201,Chapter 4
571,Cẩm Tú Trùng Sinh: Chào Buổi Sáng Phó Thái Thái,Manhua,Đang cập nhật,"Romance, Manhua, ","100,195",4,100195,Chapter 108
572,APH Doujinshi - Molossias dairy,One Shot,Mina,"Comedy, One Shot, Doujinshi, ","100,193",4,100193,Chapter 1
573,Rave Master,Action,Mashima Hiro,"Action, Comedy, Adventure, Shounen, ","100,184",4,100184,Rave master chap 11
574,Tạp chí truyện tranh online BreakFree,,Great Ufo,", ","100,176",4,100176,Chapter 7
575,My lovely Cinderella,Shoujo,Đang cập nhật,"Romance, School Life, Shoujo, Sci-fi, ","100,170",4,100170,Chapter 2
576,bạn trai 1/4 của tôi,Manhua,Đang cập nhật,"Romance, Manhua, ","100,166",4,100166,Chapter 30
577,Nước Mắt Nàng Tiên Cá,Fantasy,,"Romance, Fantasy, Shoujo, Comedy, Manhwa, ","100,161",4,100161,Nước mắt nàng tiên cá chap 14
578,Lucid,Manhua,Đang cập nhật,"Manhua, ","100,157",4,100157,Chap 2 Part 1
579,Kono Subarashii Sekai ni Nichijou o!,Fantasy,Đang cập nhật,"Fantasy, Comedy, Adventure, Shounen, ","100,151",4,100151,Chapter 2
580,All Rounder Meguru,Martial Arts,Endo Hiroki,"Action, School Life, Martial Arts, Manga, ","100,146",4,100146,Chapter 9
581,Gakkyu Houtei - Trường Phán Quyết,Mystery,"Obata Takeshi,Enoki Nobuaki","Action, Drama, School Life, Mystery, Shounen, ","100,146",4,100146,Gakkyu houtei 
582,Shounen Shoujo Hyouryuuki,,Đang cập nhật,", ","100,138",4,100138,Chapter 12: . Homeroom
583,Dosanko Gyaru Is Mega Cute,Seinen,Ikada Kai,"Romance, School Life, Seinen, Comedy, Slice of Life, ","100,134",4,100134,Chapter 13.1
584,Guarding,Manhua,,"Manhua, Slice of Life, Supernatural, Action, Comedy, Martial Arts, ","100,130",4,100130,Guarding – chap 28
585,Gift ±,Seinen,NAGATE Yuka,"Horror, Seinen, ","100,125",4,100125,Gift ± Chapter 86
586,Nữ thám tử đãng trí,Psychological,"Nishio ishin,Asami You","Mystery, Psychological, Shounen, ","100,124",4,100124,Nữ thám tử đãng trí 
587,Tsumi to Kai,School Life,Đang cập nhật,"Psychological, Romance, Drama, School Life, Shounen, ","100,122",4,100122,Chapter 8
588,Người cá đáng yêu,Đam Mỹ,Kinz,"Soft Yaoi, Yaoi, Đam Mỹ, ","100,121",4,100121,Chap 44
589,Race! On!,Adventure,"Mario Savovski,Gemar Delfino","Action, Fantasy, Shounen, Adventure, Sports, ","100,114",4,100114,Race!on! chap 3
590,Isekai Mahou wa Okureteru!,Adventure,Đang cập nhật,"Harem, Shounen, Romance, Fantasy, Adventure, Action, ","100,112",4,100112,Chapter 37
591,GOTHAM ACADEMY,Adventure,DC Comics,"Mystery, Sci-fi, Drama, Adventure, Action, Comic, Comedy, ","100,111",4,100111,Chapter 8
593,Vô song bảo kiếm,Adventure,Đang cập nhật,"Sci-fi, Manhwa, Fantasy, Adventure, Action, Comedy, ","100,098",4,100098,Chapter 5
594,Lock On! (series),Martial Arts,Tsuchida Kenta,"Action, School Life, Comedy, Martial Arts, Manga, ","100,092",4,100092,Chapter 18: 
595,Class S,Magic,Crabchannn,"VnComic, Magic, Sci-fi, ","100,085",4,100085,Thông báo
596,Volcanic Age - huyết chiến hoa sơn,Adventure,Đang cập nhật,"Action, Fantasy, Adventure, ","100,072",4,100072,Chapter 134
597,Đường Dần tại Dị Giới,Manhua,Đang cập nhật,"Harem, Manhua, Adventure, Sci-fi, ","100,064",4,100064,Chapter 547
598,The Pearl Blue Story,Romance,Nakamura Asumiko,"Romance, Shoujo, One Shot, ","100,061",4,100061,The Pearl Blue Story OneShot
599,Cứu Mạng A! Bạn Trai Trong Game Thành Tinh Rồi,Shoujo,Đang cập nhật,"Romance, Shoujo, Comedy, Manhua, ","100,056",4,100056,Chapter 7
600,Mahou Shoujo Lyrical Nanoha x Madoka (Crossover),Adventure,Đang cập nhật,"Action, Fantasy, Adventure, ","100,049",4,100049,Chapter 3
601,Kimi wa 008,Action,Đang cập nhật,"Drama, Shounen, Romance, School Life, Action, Comedy, ","100,046",4,100046,Chapter 36
602,Naze Boku no Sekai wo Daremo Oboeteinai no ka?,Fantasy,Đang cập nhật,"Action, Fantasy, ","100,037",4,100037,Chapter 21
603,"Kanojo, Okarishimasu",School Life,Miyajima Reiji,"Romance, School Life, Slice of Life, Manga, ","100,034",4,100034,"Kanojo, okarishimasu chương 30"
604,iZombie - Ăn não,Drama,Vertigo Comics,"Drama, Horror, Psychological, Trinh Thám, Action, Comic, ","100,031",4,100031,Chapter 3: 
605,Koukou Tekkenden Tough,Martial Arts,SARUWATARI Tetsuya,"Action, Seinen, Martial Arts, Sports, ","100,025",4,100025,Chapter 24: 24
606,...no Onna,School Life,FUJIMURA Mari,"Romance, School Life, Shoujo, Comedy, ","100,021",4,100021,...no onna chap 4
607,Cupids Chocolates,Manhwa,Đang cập nhật,"Romance, Harem, Manhwa, ","100,020",4,100020,Chapter 31
608,Crush,One Shot,Ougi Yuzuha,"One Shot, Manga, ","100,018",4,100018,Chapter 2
609,Princess Ai,Romance,Courtney Love - Dj Milky,"Romance, Shoujo, Supernatural, ","100,016",4,100016,Chapter 3
610,Đại Gia Livestream Vạn Giới,Manhua,Đang cập nhật,"Action, Manhua, ","100,007",4,100007,Chapter 70
611,Hotel [one shot],Manga,Đang cập nhật,"Seinen, One Shot, Manga, Sci-fi, ","99,996",4,99996,Chapter 2: truyện ...
613,Batman Earth One Vol.1,Comic,DC Comic,"Action, Comic, Adventure, ","99,994",4,99994,Batman earth one vol.1 vol.1 batman earth one 
614,Suki na Ko ga Megane wo Wasureta,Comedy,Koume Fujichika,"Psychological, Romance, Seinen, Comedy, School Life, ","99,993",4,99993,Chapter 41
615,Quỹ Đạo Của Các Vì Sao Chính Là Những Con Đường Của Bầu Trời,Romance,,"Romance, Manhua, ","99,990",4,99990,Quỹ đạo của các vì sao chính là những con đường của bầu trời – chap 3
616,Brave 10,Action,Shimotsuki Kairi,"Action, Adventure, Historical, Shounen, ","99,989",4,99989,Brave 10 chap 007
617,Tantei Gishiki,,Đang cập nhật,", ","99,975",4,99975,Chapter 1
620,Nanako-san teki na Nichijou RE,Comedy,KAWARA Keisuke,"School Life, Comedy, ","99,969",4,99969,Nanako
621,Kirakira Shousekai,Manga,Đang cập nhật,"School Life, Shoujo, Manga, ","99,964",4,99964,Chapter 3
622,Những mẫu truyện ngắn dễ thương và hài hước,One Shot,Đang cập nhật,"One Shot, ","99,964",4,99964,Chapter 49
623,Fuku Fuku Funyan,Slice of Life,Konami Kanata,"Slice of Life, ","26,214",4,26214,Fuku fuku funyan chap 12
624,Chiếc nhẫn của Tiểu thần,Manga,Koge Donbo,"Manga, ","99,946",4,99946,Chapter 32
626,Việt Hoa oánh mộng,One Shot,Đang cập nhật,"Mystery, Manhua, One Shot, Romance, Shoujo, Comedy, ","99,932",4,99932,Chapter 1: One shot
627,Ảnh anime theo mọi thể loại,Đam Mỹ,chim gãy cánh,"Fantasy, One Shot, Đam Mỹ, Art Book, ","99,928",4,99928,Hôm nay hơi lạnh nhờ
628,Cucumber Sandwich,Comedy,Akai Higasa,"Slice of Life, Shoujo, Comedy, ","99,922",4,99922,Cucumber sandwich chap 3
629,NOW,Mystery,Park Sung Woo,"Mystery, Manhwa, Shounen, Romance, Fantasy, Adventure, Historical, Action, ","99,925",4,99925,Now (tt8) chap 225
630,Kế Hoạch Đánh Chiếm Của Công Chúa Nghèo,Manhua,Đang Cập Nhật,"Romance, School Life, Shoujo, Manhua, ","45,452",4,45452,Chương 19
631,[K]9- Bakumatsu Renka Karyuu KenshIden,Historical,D3 Publisher,"Action, Romance, Harem, Shoujo, Historical, ","99,922",4,99922,[k]9
632,Võ Thần Chí Tôn,Manhua,Đang cập nhật,"Action, Xuyên Không, Manhua, Adventure, ","99,913",4,99913,Chapter 10
634,Kagamigami,Mystery,IWASHIRO Toshiaki,"Mystery, Fantasy, Comedy, Action, Shounen, ","99,902",4,99902,Kagamigami file 8
635,Psycho-Pass,Drama,Hikaru Miyoshi,"Shounen, Drama, Supernatural, Adventure, Action, Comedy, ","99,903",4,99903,Psycho
636,Nhân Hoàng Mạnh Nhất,Manhua,Đang cập nhật,"Action, Manhua, ","99,902",4,99902,Chapter 66
637,My Sweet Heart,One Shot,Maki Youko,"Romance, School Life, Shoujo, One Shot, ","99,908",4,99908,One Shot
638,Thực tập sinh tình yêu,Romance,Đang cập nhật,"Romance, Slice of Life, Manhua, Webtoon, ","99,890",4,99890,Chapter 18
639,Hiiro No Isu,Drama,MIDORIKAWA Yuki,"Drama, Fantasy, Romance, Shoujo, ","99,890",4,99890,Hiiro no isu chap 10
640,Người vợ bí ẩn của tổng tài,Manhua,Đang cập nhật,"Romance, Shoujo, Manhua, ","99,926",4,99926,Chapter 22: 22.5
641,Scoop Musou Scoop Hadouhou!,Fantasy,Yashohachi Tsuchise,"Action, Fantasy, Comedy, Adventure, ","99,884",4,99884,Chương 3
642,Chọc Nhầm Thượng Thần Băng Lãnh,Mystery,A Khuyếch,"Mystery, Romance, ","99,886",4,99886,Chapter 30
643,MONSTER NI KISS WO,School Life,Đang cập nhật,"Romance, School Life, Shoujo, Slice of Life, One Shot, ","99,877",4,99877,Chapter 1: One shot
644,Rem IF,Romance,Đang cập nhật,"Romance, ","99,867",4,99867,Chapter 1: Natsuki Rem
646,Goshujin-sama to H na Koto Shitai Dorei no Manga,Comedy,Đang cập nhật,"Romance, Seinen, Comedy, ","99,932",4,99932,Chapter 18: End
650,Ani Ni Ai Saresugite Komattemasu,School Life,YAGAMI Rina,"Romance, School Life, Shoujo, ","99,838",4,99838,Chapter 7
651,Cuộc Sống Kì Lạ Hằng Ngày Của Tôi Với Một Con Mèo,Comedy,Cotton Valent,"Fantasy, Horror, Comedy, ","99,831",4,99831,Chap 11: Trùng Hợp
652,6-sai no Kenja wa Hikage no Michi wo Ayumitai,Comedy,Đang cập nhật,"Action, Fantasy, Comedy, Manga, ","99,830",4,99830,Chapter 4
653,Hitoribocchi No Isekai Kouryaku,Manga,Gouji Shoji,"Romance, Fantasy, Harem, Action, Manga, ","99,823",4,99823,Chapter 38
654,Shinju no Nectar,Shounen,"Satou Kenetsu,YOSHINO Hiroyuki","Action, Drama, Fantasy, Shounen, ","99,822",4,99822,Shinju no nectar chương 15
655,Mối tình này không nằm trong kế hoạch của Fukami-kun,Seinen,Hino Natsumi,"Romance, School Life, Seinen, Comedy, Slice of Life, ","99,819",4,99819,Chapter 9
656,A Sunny Day,One Shot,RED,"One Shot, VnComic, ","99,814",4,99814,A Sunny Day OneShot
657,Kimi to Kiss Shite Sono Ato de,Shoujo,OZAKI Ira,"Drama, Romance, Shoujo, School Life, ","99,813",4,99813,Kimi to kiss shite sono ato de chap 1
658,Chén thánh: Đêm Định Mệnh - Tổng hợp Doujinshi,Doujinshi,Đang cập nhật,"Doujinshi, ","99,809",4,99809,Chapter 3.2: chicchakunacchatta (part 2)
659,Zombie Loan,Drama,Peach-Pit,"Horror, Shounen, Drama, Supernatural, Adventure, Action, Comedy, ","40,764",4,40764,Zombie loan chap 82:
660,Kuroko no Basket Shounen-ai Doujinshi Collection,Comedy,Nhiều tác giả,"Slice of Life, Sports, School Life, Shounen, Comedy, Doujinshi, Shoujo Ai, ","99,804",4,99804,Chapter 3
661,Jungle wa Itsumo Hale Nochi Guu,Comedy,"Kindaichi,Renjuurou","Comedy, Shounen, ","99,804",4,99804,Jungle wa itsumo hale nochi guu chap 4
662,Em yêu Anh!!!  À không Anh yêu em. ,Manhua,Xun xun,"Manhua, ","99,803",4,99803,Sự khởi đầu
663,Hãy quay lại đi,Comedy,ML ,"Comedy, ","99,800",4,99800,Chap 2
664,John Wick,Action,Đang cập nhật,"Action, Comic, Tragedy, ","99,794",4,99794,Chapter 4
665,Amazing Spider-man,Action,Various,"Action, Comic, Comedy, ","99,789",4,99789,Amazing Spider
666,Tình yêu của Nhất Khắc Lạp,Romance,左岸卡漫,"Romance, Manhua, ","99,788",4,99788,TUYỂN THÀNH VIÊN
667,WONTED,Action,Lucks,"Shounen, School Life, Supernatural, Anime, Action, Comedy, ","99,788",4,99788,Chapter 137
668,Love Live - Deep Sea Blue Like Me,One Shot,,"One Shot, Shoujo-ai, ","99,785",4,99785,Love Live 
669,Nande kokoni sensei ga!?,Comedy,Soborou,"Romance, School Life, Seinen, Comedy, ","99,778",4,99778,Chap 6.5
670,HÃY NÓI ĐỒNG Ý!,Slice of Life,Dyumint,"Slice of Life, Shounen-ai, Soft Yaoi, Đam Mỹ, ","99,764",4,99764,Ngoại truyện
671,White Album,Romance,"AQUAPLUS,Abeno Chako","Drama, Romance, Harem, Shounen, ","99,754",4,99754,White album chap 3
672,Chạy trốn số phận ,Shoujo,Su pé,"Drama, Shoujo, Soft Yaoi, Magic, ","99,742",4,99742,Ko phải chap mới 
673,Chào mừng tới N.H.K,Comedy,Takimoto Tatsuhiko,"Romance, Slice of Life, Comedy, Shounen, ","99,737",4,99737,Chapter 4: chào mừng tới lớp học
674,Hương Vị Mùa Hạ,School Life,,"School Life, Shoujo, ","99,737",4,99737,Hương vị mùa hạ chap 32
675,Nghịch Thủy Hàn,Adventure,Ôn Thụy An,"Manhua, Martial Arts, Adventure, ","99,735",4,99735,Chapter 4
676,Tanteiken Sherdock,Shounen,"Ando Yuma,Satou Yuuki","Shounen, ","99,732",4,99732,Tanteiken sherdock chap 0
678,Hinmin Choujin Kanenashi-kun,Comedy,Đang cập nhật,"School Life, Comedy, Shounen, ","99,727",4,99727,Chapter 5
679,Ông Ngoại Tuổi 38,Manhua,,"Drama, Romance, Shoujo, Comedy, Manhua, ","99,726",4,99726,Ông ngoại tuổi 38 – chap 26
680,AkaKise - Short Doujishi,Doujinshi,Nhiều tác giả,"Romance, Shounen-ai, Doujinshi, ","99,724",4,99724,Akakise 
681,Tanaka-kun wa Itsumo Kedaruge,Romance,UDA Nozomi,"Romance, Slice of Life, Comedy, ","99,720",4,99720,Tanaka
682,Cực Phẩm Tiên Hiệp Học Viện,Xuyên Không,Đang cập nhật,"Action, Mystery, Xuyên Không, Manhua, Adventure, ","99,719",4,99719,Chapter 146
683,Bản di chúc,Historical,Đang cập nhật,"Psychological, Webtoon, Manhwa, Drama, Yuri, Historical, ","99,717",4,99717,Chapter 3
684,Nyx Stay Night,Horror,Hồ Đào,"Manhua, Fantasy, Horror, Romance, School Life, Historical, ","12,664",4,12664,Chapter 3
685,Father’S Vampire,Yaoi,Kobayashi Kotaro,"Supernatural, Yaoi, ","99,713",4,99713,Father’s vampire chap 5:
686,Kanzen Date Manual,Romance,MORITA Fuji,"Romance, One Shot, ","99,711",4,99711,Chapter 1: Oneshot
687,Tuyền Ky Lục,Manhua,,"Drama, Fantasy, Manhua, Supernatural, Mystery, ","99,710",4,99710,Tuyền ky lục – chap 5
688,Fuan No Tane,Seinen,Nakayama Masaaki (Nhóm dịch,"Psychological, Horror, Supernatural, Seinen, ","99,708",4,99708,Fuan no tane 001
689,Gakuen Chaika,Comedy,"Sakaki Ichirou,Minase Seri","School Life, Comedy, ","99,690",4,99690,Gakuen chaika chương 001
690,Private Tsunderation,Shoujo Ai,Sekihara Kaina,"Soft Yuri, Yuri, Doujinshi, Shoujo Ai, ","99,679",4,99679,Chapter 2
691,Birdmen,Shounen,izManga.com,"School Life, Sci-fi, Shounen, ","99,678",4,99678,Chapter 6
692,Đại Thúc Thúc Lạnh Lùng Của Tôi,Romance,SaSyn,"Romance, Manhua, ","99,675",4,99675,Chap 8
693,Rosario Vampire - After Story,Romance,Ikeda Akihisa,"Romance, School Life, Harem, Comedy, ","99,672",4,99672,Rosario Vampire 
694,My Heart Is Beating,Manhwa,HA Il - Kwon,"Manhwa, ","99,671",4,99671,Chapter 15
695,Thấu Ngọc Từ,Supernatural,JAO,"Mystery, Drama, Manhua, Romance, Shoujo, Supernatural, ","99,670",4,99670,Thấu ngọc từ – chap 36
696,Dragon Ball Z - Fusion Reborn,Action,Toriyama Akira,"Action, Comedy, Adventure, ","99,660",4,99660,Chapter 1
697,Amano Megumi wa Suki Darake!,School Life,Đang cập nhật,"Romance, School Life, Comedy, Manga, ","99,657",4,99657,Chapter 66
698,Summer Splash,Soft Yuri,Kodama Naoko,"Soft Yuri, One Shot, Shoujo-ai, ","99,653",4,99653,Summer Splash OneShot
699,Tsuki ga Michibiku Isekai Douchuu,Comedy,AZUMI Kei,"Action, Fantasy, Comedy, Adventure, Shounen, ","54,595",4,54595,Tsuki ga Michibiku Isekai Douchuu chap 53
700,Kiếm Đồ,Supernatural,Đang Cập Nhật,"Cổ Đại, Supernatural, Manhua, ","99,643",4,99643,Chương 6
701,Seiken no Blacksmit,,Đang cập nhật,", ","99,630",4,99630,Chapter 15
703,Đêm đầu hạ,VnComic,Con nít,"Mystery, VnComic, Slice of Life, One Shot, School Life, Comedy, ","99,627",4,99627,One Shot
704,Vương Gia Không Thể Trêu,Cổ Đại,"Khinh Mạn Văn Hóa, Đoản Thanh Các","Cổ Đại, Manhua, Webtoon, Shoujo, Gender Bender, Xuyên không, ","99,622",4,99622,67. Nương tử ngươi mang thai?
705,Touhou - Little Devil,Action,Kannaduki Hato,"Action, One Shot, Doujinshi, ","99,612",4,99612,Chapter 1
706,PUBG MeenBaekdoo,Webtoon,Meen,"Action, Webtoon, ","99,611",4,99611,Chapter 5
707,Nguyệt Khuyết Ngộ Thiên Duyên,Xuyên không,Thần Vương Tiên Anh,"Cổ Đại, Xuyên không, ","99,608",4,99608,Chap 8
708,Món quà từ Chúa,Action,Heo Ni Bi,"Action, Fantasy, Supernatural, Adventure, Manhwa, ","99,607",4,99607,Chapter 67
709,Kancolle - Anthology Comic Yokosuka Guardian Office Edition,Comedy,Đang cập nhật,"Comedy, Manga, ","99,600",4,99600,Chapter 8
710,Tamayura Kitsune,Drama,Đang cập nhật,"Drama, Romance, Supernatural, School Life, ","99,586",4,99586,Chapter 8
711,Thập Ngũ Đích Nhật Thường.,Yaoi,Bỉ Ngạn Translation Team,"Manhua, Yaoi, ","99,582",4,99582,Chap 1
712,Kenzen Robo Daimidaier,Mecha,NAKAMA Asaki,"Mecha, Seinen, Comedy, ","99,573",4,99573,Chapter 1
713,Tripeace,,Đang cập nhật,", ","99,571",4,99571,Chapter 43
714,Anh Trai Ma Cà Rồng Và Bạn Trai Người Sói Của Tôi,Cổ Đại,Sang Chảnh Team,"Cổ Đại, Romance, Manhua, ","99,572",4,99572,Chapter 17
715,Devil Survivor,Sci-fi,"Atlus,Matsuba Satoru","Mystery, Sci-fi, Shounen, Romance, Supernatural, Adventure, Action, ","99,566",4,99566,Devil survivor chap 3
716,Bà Xã Đại Nhân Thật Lạnh Lùng,Manhua,RinaSujji,"Harem, Comedy, Manhua, ","99,559",4,99559,Chap 2
717,Tổng tài phu nhân tu luyện sổ tay,Romance,Khai Nguyên Động Mạn Nhân,"Drama, Romance, Comedy, Anime, ","99,554",4,99554,Chap 35: Phản kích
