,name,category,author,categories_list,view_count,ratting_value,ratting_count,chapter_cout
1102,Tuyệt thế độc phi của tà vương,Cổ Đại,Khai Nguyên Động Mạn,"Cổ Đại, Romance, Shoujo, Xuyên không, ","95,554",4,95554,Chap 5: Hai Bên Không Liên Can
1103,Nàng chỉ có thể là của ta,Xuyên không, Ánh ngốc ,"Xuyên không, ","74,020",4,74020,Chap1
1104,Snowilybell,Fantasy,,"Mystery, Fantasy, Shoujo, ","74,017",4,74017,Snowilybell chap 2:
1105,Nếu Em Chưa Bao Giờ Yêu Anh,Manhua,anna.nguyen,"Drama, Romance, Comic, Manhua, ","74,010",4,74010,Chapter 173
1106,Jyu Jyu Noro!,One Shot,Yozora Tsukisagi,"One Shot, Supernatural, Shounen, ","74,006",4,74006,Jyu Jyu Noro! OneShot
1107,Sau Này Vẫn Cứ Thích Anh,Romance,Đang cập nhật,"Romance, Manhua, ","74,011",4,74011,Chapter 93.5
1108,Sun-ken Rock,Manga,Đang cập nhật,"Action, Martial Arts, Manga, ","74,013",4,74013,Chapter 171
1109,Souboutei Kowasu Beshi,Manga,Kazuhiro Fujita,"Action, Mystery, Manga, Shounen, ","73,991",4,73991,Souboutei kowasu beshi chương 001
1110,Một Con Chó,Comedy,Đang cập nhật,"Comedy, Manhua, ","73,988",4,73988,Chapter 13
1111,Đom Đóm Trên Dòng Sông Cô Quạnh,School Life,Thiên Bản,"Drama, Romance, Shoujo, Manhua, School Life, ","74,008",4,74008,Chap 64
1112,Seirou Opera,Shoujo,SAKURAKOJI Kanoko,"Drama, Romance, Harem, Shoujo, ","73,983",4,73983,Seirou Opera Chapter 7
1113,Hồ Ly Đích Bản Mệnh Pháp Tắc (Drop),Manhua,Thiên Băng TEAM,"Manhua, ","73,978",4,73978,Thông báo
1114,Độc Sủng Tiểu Manh Thê,Shoujo,Đang cập nhật,"Romance, Shoujo, Comedy, Manhua, ","73,977",4,73977,Chapter 1
1115,Bản Tình Ca Buồn [The Sad Love Story],Shoujo,Sin Ji Sang,"Drama, Romance, Shoujo, Tragedy, Manhwa, ","73,975",4,73975,Bản tình ca buồn [the sad love story] tập 5.4
1116,E? Heibon Desu Yo??,Seinen,Chuông nhỏ ,"Fantasy, Seinen, ","73,974",4,73974,Chapter 1 
1117,Hiên Ngang Một Chân Đứng | To Stand On One Leg,Historical,NastyCat,"Webtoon, Slice of Life, Manhwa, Romance, Adventure, Historical, Action, Martial Arts, ","73,971",4,73971,Chapter 1
1118,Bạn gái tôi là vampire,Harem,Pudding_chan,"School Life, Harem, Comedy, Shoujo, ","73,962",4,73962,0.1 giới thiệu
1119,Lemons,One Shot,Matsuzaki Miyuki,"Romance, Slice of Life, One Shot, Shoujo-ai, ","73,959",4,73959,Lemon's OneShot
1120,Tổng Tài x Trạch Nữ,Shoujo,A Kha Văn Hóa,"Romance, Shoujo, Manhua, ","73,959",4,73959,Chap 6 
1121,[Ootsuki Miu] Melancholic Mellow Mellow,Drama,Ootsuki Miu,"Drama, Romance, Yaoi, ","73,948",4,73948,[ootsuki miu] melancholic mellow mellow chap 6: chapter 06
1122,SHIBA OCCHAN,Slice of Life,Nekomata,"Slice of Life, Fantasy, Comedy, ","73,947",4,73947,Chapter 5
1123,Sóc Nguyệt,Horror,,"Horror, Manhua, ","73,947",4,73947,Sóc nguyệt – chap 6
1124,Kare To Kare No Ijiwaru Na Kyori,Comedy,Đang cập nhật,"Drama, School Life, Comedy, Đam Mỹ, ","73,945",4,73945,Chapter 5
1125,Henai Girl,Slice of Life,,"Slice of Life, School Life, Comedy, Shoujo-ai, ","73,937",4,73937,Henai girl chap 1 
1126,Vương Phi Là Đoá Bạch Liên Hoa,Romance,Đang cập nhật,"Cổ Đại, Romance, Comedy, Manhua, Xuyên Không, ","73,936",4,73936,Chapter 8
1127,LÃO CÔNG THẦN BÍ CỦA TÔI,Manhua,Sa Bà Phiêu Bạt,"Manhua, ","73,929",4,73929,CHAP 5
1128,Tinh Nguyên Chi Môn,Manhua,Não Hồi Lộ Văn Hóa,"Mystery, Manhua, Webtoon, Manhwa, Fantasy, Supernatural, Adventure, Comedy, Martial Arts, ","73,919",4,73919,Chapter 12
1129,Koe ni Naru,Shoujo,Fumi Eban,"Drama, Romance, Shoujo, One Shot, School Life, ","73,908",4,73908,Koe ni naru oneshot
1130,Take Dake Dake! - Takedakei Gentei,School Life,KASAHARA Tomoe,"Action, School Life, Comedy, Shounen, ","73,903",4,73903,Take dake dake! 
1131,Deadpool v3 Annual,Comic,"Ben Acker,Ben Blacker,Evan Doc Shaner","Action, Comic, ","73,902",4,73902,Deadpool v3 annual #2
1132,Two saints wander off in the different world,Comedy,Roa Fuduki,"Romance, Fantasy, Shoujo, Comedy, Manga, ","73,902",4,73902,Chapter 1
1133,Shingeki no Kyojin - LeviEren Doujinshi,Shounen,Nhiều tác giả,"Shoujo Ai, One Shot, Doujinshi, Shounen, ","73,903",4,73903,Chapter 37
1134,Tiểu Hồ Ly vs Tiểu Hóa Thượng,Slice of Life,Quách Tư Đặc,"Slice of Life, Comedy, Manhua, ","73,900",4,73900,Chapter 75
1135,Fortune Arterial,Shounen,"Kodama Miki,August Soft","Harem, Fantasy, Shounen, Drama, School Life, Supernatural, Comedy, ","73,894",4,73894,Fortune arterial chap 25
1136,Ám luyến thành hôn,Manhua,Đang cập nhật,"Romance, Shoujo, Comedy, Manhua, ","73,890",4,73890,Chapter 101
1137,Melancholic Princess,Romance,Du Tố Lan,"Mystery, Romance, Shoujo, Manhua, Historical, ","73,887",4,73887,Melancholic princess 14
1138,Nhật Kí Theo Dõi Vị Hôn Thê Tự Nhận Mình Là Nữ Phụ Phản Diện,Shoujo,Natsume Hasumi - Shiki,"Romance, Fantasy, Shoujo, Comedy, ","73,949",4,73949,Chapter 9
1139,Bạn Gái Ăn Thịt Người,Manhua,,"Mystery, Horror, Manhua, Webtoon, ","73,879",4,73879,Bạn gái ăn thịt người chap 005
1140,Gả Cho Tình Cũ Làm Lão Bà,Romance,Đang cập nhật,"Romance, Shoujo, Manhua, ","73,879",4,73879,Chapter 6
1141,Re:CREATORS,Seinen,Hiroe Rei,"Action, Fantasy, Seinen, Sci-fi, ","73,877",4,73877,Chapter 2
1142,Shounen To Yoru No Mahou,Manga,Đang cập nhật,"Drama, One Shot, Manga, ","73,875",4,73875,Chapter 1: One shot
1143,Âm Dương Sư,Horror,Đang cập nhật,"Horror, Manhua, ","73,867",4,73867,Chapter 22
1144,Hero X Demon Queen,Comedy,Đang cập nhật,"Comedy, ","73,860",4,73860,Chapter 6: Anh hùng và Golem
1145,Võ Thần Phi Thiên,Shounen,Ôn Nhật Lương,"Action, Manhua, Martial Arts, Supernatural, Shounen, ","73,856",4,73856,Võ thần phi thiên chap 060
1146,Death Note Doujinshi - The Beautiful God,Drama,ROCKNDOLLESS - Hime Miko,"Drama, Doujinshi, ","73,858",4,73858,Chapter 1
1147,Namae no Nai Kaibutsu,Horror,Kuroki Kyouya,"Drama, Romance, Horror, Manga, ","73,846",4,73846,Chap 1
1148,Cuồng Phi Phách Lối,Cổ Đại,Đang cập nhật,"Cổ Đại, Mystery, Manhua, Romance, Shoujo, Action, ","73,846",4,73846,Chapter 15
1149,Ginsekai no Shoumei,Shoujo,Akizuki Sorata,"Drama, Fantasy, Shoujo, One Shot, ","73,844",4,73844,Chapter 1: Ginsekai no Shoumei
1150,Hươu ngốc...Chúc em ngủ ngon !,VnComic,Hime_Cancer,"Romance, Drama, VnComic, ","73,841",4,73841,#Chuyên mục khoe ảnh :3 
1151,Trang Nhất Toàn Là Hắn,Slice of Life,U Linh,"Slice of Life, Comedy, Manhua, ","73,845",4,73845,Chap 223
1152,Piano no Mori,Seinen,Isshiki Makoto,"Drama, Slice of Life, Seinen, Comedy, ","73,840",4,73840,Piano no mori chap 39
1153,Ngọt vị yêu đương,Manhua,一直看x仟绘动漫x噼咔噼,"Romance, Manhua, ","20,610",4,20610,Chap 5
1154,My Lovely Class Leade,School Life,Nishimura Tomoko,"Romance, School Life, Comedy, Manga, ","73,823",4,73823,My lovely class leade chap 3
1155,"Cha là anh hùng, mẹ là tinh linh còn tôi là người chuyển sinh",Xuyên không,Mộc thiên linh ,"Xuyên không, ","73,992",4,73992,Chap 9
1156,Assobot Goku,Fantasy,"ARIMORI Jyoji,AOI Romu","Action, Fantasy, Shounen, ","73,820",4,73820,Assobot goku chap 4
1157,Akaneiro Ni Somaru Saka,Drama,Sakazuki Homare,"Drama, Harem, Seinen, Romance, School Life, Comedy, ","73,818",4,73818,Akaneiro ni somaru saka chapter 11
1158,Money Fight,Action,Mix Up,"Action, Shounen, ","73,814",4,73814,Money fight chap 5
1159,Makui No Risou,Supernatural,Đang cập nhật,"Mystery, Fantasy, Supernatural, Trinh Thám, Action, Manga, ","73,813",4,73813,Chapter 5: 
1160,Kuitsume Youhei no Gensou Kita,Adventure,Đang cập nhật,"Action, Fantasy, Romance, Adventure, Seinen, ","73,810",4,73810,Chapter 12.5
1161,Kanemochi-kun to Binbou-kun,Manga,Hideyoshiko,"School Life, Comedy, Manga, ","73,808",4,73808,Chapter 6.1: Extra
1162,Giám Bảo Kim Đồng,Action,Đang cập nhật,"Action, Manhua, Adventure, ","73,804",4,73804,Chapter 18
1163,+C: Sword and Cornett,Adventure,Yugyoji Tama,"Mystery, Josei, Drama, Fantasy, Adventure, Action, ","73,790",4,73790,Chapter 36
1164,Quan Hệ Nguy Hiểm,Romance,Đang cập nhật,"Drama, Romance, Shoujo, Manhua, ","73,790",4,73790,Chapter 33
1165,Du Thế Vô Song,Manhua,,"Mystery, Manhua, Fantasy, Shoujo, Action, Xuyên Không, ","73,787",4,73787,Du thế vô song – chap 45.2
1166,Thiên Ngoại Phi Tiên,Drama,,"Drama, Shoujo, Xuyên Không, Manhua, ","73,784",4,73784,Thiên ngoại phi tiên 
1167,Underworld love story,Shoujo,Gấu mèo,"Action, Fantasy, Romance, Shoujo, Adventure, ","73,823",4,73823,Chapter 9.1
1168,Manh Thê Khó Đỡ Của Kỳ Thiếu,Manhua,Đang cập nhật,"Comic, Manhua, Shoujo, ","73,778",4,73778,Chapter 59
1169,Vô Hiệu Hôn Ước - Vợ Trước Muốn Tái Hôn,Manhua,Đang cập nhật,"Romance, Comedy, Manhua, ","73,770",4,73770,Chapter 2
1170,Dấu Thánh - Stigmata,Fantasy,Ko Yasung,"Horror, Shounen, Drama, Fantasy, Supernatural, Action, Comedy, ","73,770",4,73770,Chapter 15
1171,Invincible Yeonbyeongeol,Romance,Đang cập nhật,"Slice of Life, Romance, School Life, Shoujo, Comedy, Manga, ","73,761",4,73761,Chapter 12
1172,Shounen Shoujo (AKATSUKI Akira),Mystery,NisiOisin - AKATSUKI Akira,"Drama, Mystery, Supernatural, Shounen, ","73,760",4,73760,Chapter 8
1173,Marvels Black Panther Prelude - Hoàng Đế Báo Đen Tiền Dẫn,Sci-fi,Marvel Comics,"Action, Fantasy, Comic, Sci-fi, ","73,752",4,73752,Chapter 2: 
1174,Are you Alice?,Adventure,"Ninomiya Ai,Katagiri Ikumi","Action, Fantasy, Josei, Adventure, Mystery, ","73,749",4,73749,Are you alice? chap 44
1175,Superman Unchained,Comic,,"Action, Mystery, Comic, Adventure, Sci-fi, ","73,741",4,73741,Chapter 9
1176,Devil and Devil - Thiên Thần và Ác Quỷ,Adventure,Miyoshi YUKI,"Magic, Fantasy, Shounen, Truyện scan, Adventure, Action, Comedy, Manga, ","73,744",4,73744,Devil and devil 
1177,Usotsuki Tenshi to Ama no Jaku,One Shot,Mamura Mio,"Romance, Shoujo, One Shot, Tragedy, ","73,728",4,73728,Usotsuki Tenshi to Ama no Jaku OneShot
1178,Ngày Cuối Ở Việt Nam,Adventure,Dark Horse Comics,"Action, Adventure, ","73,725",4,73725,Chapter 1: 
1179,Tale of Fairy Tail - Koori no Kiseki,Fantasy,"Mashima Hiro,SHIRATO Yuusuke","Fantasy, Supernatural, Adventure, Shoujo-ai, Action, Comedy, ","73,735",4,73735,Tale of fairy tail 
1180,Moufu Oneesan No Atatame Kata,Romance,Đang cập nhật,"Romance, School Life, Comedy, Sci-fi, ","73,722",4,73722,Chapter 3
1181,Thiên Chi Vãn Ca,Manhua,Đang cập nhật,"Manhua, Đam Mỹ, ","73,844",4,73844,Chapter 18
1182,Câu chuyện về cậu và tôi,Slice of Life,Đang cập nhật,"Slice of Life, School Life, ","73,703",4,73703,Chapter 53
1183,Psycho Bank,Manga,Serizawa Naoki,"Manga, ","73,700",4,73700,Chapter 16: 16
1184,Hạnh Phúc Bất Tận,Shoujo,Han Yu Rang,"Romance, Shoujo, Manhwa, ","73,698",4,73698,Chapter 2
1185,Tau,Fantasy,Tachibana Kaimu,"Romance, Fantasy, Shoujo, One Shot, ","73,694",4,73694,Tau chap 5
1186,Thần Thám Thái Tử Phi ,Cổ Đại,Thiên Băng TEAM,"Cổ Đại, Drama, Romance, Manhua, Trinh Thám, ","73,694",4,73694,Chap 14
1187,Toàn Cơ Từ,Fantasy,Đang cập nhật,"Mystery, Manhua, Romance, Fantasy, Supernatural, Xuyên không, ","73,730",4,73730,Chapter 54.1
1188,DAISUKI DESU KEDO HAZUKASHII DESU!,One Shot,Honjou Masato,"Shoujo, One Shot, ","73,688",4,73688,Chapter 1: One shot
1189,Bí mật đằng sau chiếc váy,Romance,坂本キヨシ,"One Shot, Romance, School Life, Shoujo, Gender Bender, Comedy, ","73,683",4,73683,Chapter 0
1190,Ánh nắng chói chang,School Life,Han Yu Rang,"Romance, School Life, Shoujo, Comedy, Manhwa, ","73,686",4,73686,Chapter 15
1191,APH Doujinshi - Kinobori to Akai Skirt,Shoujo Ai,Đang cập nhật,"Drama, Shoujo Ai, Doujinshi, Shounen, ","73,676",4,73676,Chapter 3
1192,Hanekoi Lion,Shounen,ISHIZAKA Ryudai,"School Life, Comedy, Shounen, Sports, ","73,673",4,73673,Hanekoi lion chap 001
1193,Thịnh Thế Hoa Sủng : Tôi Bị Bắt Làm Tù Binh,Romance,Sa Bà Phiêu Bạt,"Romance, Anime, ","73,672",4,73672,Chapter 20
1194,Chào mừng đến với lớp học Thượng đẳng,Slice of Life,Kinugasa Shougo,"Drama, Romance, Seinen, Comedy, Slice of Life, ","73,671",4,73671,Chapter 18
1195,Ngôi Làng Bị Lãng Quên,Supernatural,Junji Ito,"Psychological, Horror, Supernatural, Manga, Tragedy, ","73,670",4,73670,Chapter 7: Ánh Sáng Và Bóng Tối (END)
1196,Điện Thoại Vạn Năng,Action,Đang cập nhật,"Action, Mystery, Manhua, ","73,670",4,73670,Chapter 3
1197,Romeo x Juliet,Romance,YOSHIDA Reiko,"Romance, Shoujo, ","73,666",4,73666,Romeo x Juliet chap 2.5
1198,Triều Đình Có Yêu Khí,Cổ Đại,Tiêu Tiểu Thuyền,"Cổ Đại, Fantasy, Romance, Manhua, Shoujo, ","73,668",4,73668,Chapter 37
1199,Ore-tachi No Party Wa Machigatteiru,Gender Bender,Đang cập nhật,"Action, Fantasy, Comedy, Gender Bender, ","73,650",4,73650,Chapter 16
1201,Tensei Kizoku No Isekai Boukenroku ~Jichou Wo Shiranai Kamigami No Shito~,Comedy,Đang cập nhật,"Harem, Shounen, Supernatural, Adventure, Action, Comedy, ","73,646",4,73646,Chapter 29
1202,Hoshi No Furu Machi,School Life,Nakano Hitoril & Hara Hidenori,"Romance, School Life, Manga, ","73,645",4,73645,Chapter 70: (END)
1203,Security: Sixth Division,Comedy,Kyousuke Kisaki - Hifumi Okamoto,"Harem, Shounen, Fantasy, Adventure, Action, Comedy, ","73,642",4,73642,Chapter 1: Ngày ta gặp nhau.
1204,Ultimate Fantastic Four,Sci-fi,Marvel,"Sci-fi, Fantasy, Supernatural, Adventure, Action, Comic, Martial Arts, ","73,638",4,73638,Ultimate fantastic four chap 20
1205,Robot X Laserbeam,Sports,Đang cập nhật,"Slice of Life, School Life, Comedy, Shounen, Sports, ","73,635",4,73635,Chapter 21: Kế hoạch
1206,CHAE HONG SA ,Cổ Đại,Đại Tỷ Team,"Cổ Đại, ","73,637",4,73637,Chap 41
1207,Huyền Phụng Nguyệt Y,Xuyên không,Hàn Nguyệt Các,"Xuyên không, Fantasy, Comedy, Drama, ","73,634",4,73634,Chap 0 
1208,Bản tình ca cuối cùng,Sci-fi,Đang cập nhật,"Drama, Sci-fi, Slice of Life, Romance, Supernatural, Action, Tragedy, ","73,632",4,73632,Chapter 4.9
1209,Wangtangchang The Yurutto Hunter!,Adventure,Nakayama Atsushi,"Action, Fantasy, Adventure, ","73,629",4,73629,Chapter 5.1
1210,Cocytus,Drama,Kodama Naoko,"Drama, Soft Yuri, ","73,637",4,73637,Cocytus chap 2
1211,Như Ý Giai Thê,Xuyên không,Đang Cập Nhật,"Romance, Xuyên Không, Manhua, Xuyên không, ","73,626",4,73626,Chap 3 
1212,Đôi vợ chồng đáng yêu,Comedy,Đang cập nhật,"Drama, Slice of Life, Comedy, ","73,615",4,73615,Chapter 5
1213,Danh Sách Yêu Quái,Action,Tang Renjia,"Action, Fantasy, Comedy, Manhua, ","73,616",4,73616,Chapter 130
1214,Akatsuki no Fumi,One Shot,Inui Miku,"Drama, Josei, One Shot, Sci-fi, Tragedy, ","73,608",4,73608,Akatsuki no Fumi OneShot
1215,Dòng Máu Phượng Hoàng,Shoujo,Yi Shi Feng Liu,"Action, Drama, Romance, Shoujo, Fantasy, ","73,608",4,73608,Chapter 1: 
1216,BANKEN TOKI DOKI OOKAM,School Life,Sugi Shippo,"Romance, School Life, Shoujo, One Shot, ","73,606",4,73606,Banken toki doki ookam chap 1
1217,Wolverine Origin 2,Comic,Marvel,"Action, Comic, Adventure, ","73,604",4,73604,Chapter 2
1218,Toumei na Sekai ♦ Thế giới trong suốt,Romance,Fujiwara Hiro,"Drama, One Shot, Romance, School Life, Shoujo, Supernatural, ","73,601",4,73601,Toumei na sekai ♦ thế giới trong suốt one short
1219,Ilegenes,School Life,Ishizue Kachiru - Kuwabara Mizuna,"School Life, Manga, Sci-fi, ","73,601",4,73601,Chapter 27
1220,Zang Hun Men,Fantasy,,"Action, Fantasy, Manhua, Adventure, ","73,602",4,73602,Zang Hun Men Chap 24
1221,Anata no Uta to Koiniochiru,Romance,Đang cập nhật,"Romance, Shoujo, One Shot, ","73,599",4,73599,Chapter 1: One shot
1222,Ta là Thần Tình Yêu,Fantasy,Tiên Mạn,"Mystery, Manhua, Sci-fi, Romance, Fantasy, Comedy, ","73,598",4,73598,Chapter 1
1223,Nương Tử Nông Gia Có Thai Rồi ,Cổ Đại,Hắc Nguyệt Du,"Cổ Đại, Drama, Xuyên không, Comedy, ","73,598",4,73598,Chap: 14
1224,Yoru Made Matenai,Romance,Oota Saki,"Romance, Comedy, ","73,600",4,73600,Chapter 33.2
1225,Shiny Doll,Shoujo,Ichinose Ruka,"Romance, School Life, Shoujo, Slice of Life, ","73,597",4,73597,Shiny doll chapter 3
1226,Đô Thị Phong Thần,Manhua,JT ,"Fantasy, Comic, Xuyên không, Manhua, ","73,596",4,73596,Chap 8: Không Bán!
1227,Iwakutsuki Bukken no Yakuro-san,Mystery,Đang cập nhật,"Mystery, Slice of Life, Romance, Shoujo, Supernatural, Comedy, ","73,582",4,73582,Chapter 4
1228,Long Tộc II,Fantasy,,"Action, Fantasy, Manhua, ","73,582",4,73582,Long tộc II chap 60 [End]
1229,100% chocolate cho bạn,Comedy,Nilo,"One Shot, Shounen, Romance, Comedy, Doujinshi, Shoujo Ai, ","73,580",4,73580,Chapter 0
1230,Shingeki no Kyojin Doujinshi - Eren và Những điều tốt đẹp.,One Shot,Đang cập nhật,"One Shot, Doujinshi, ","73,579",4,73579,Chapter 1
1231,Phineas And Ferb: Lost In Time,Comic,,"Comic, Comedy, ","73,578",4,73578,Chapter 4
1232,Translucent,,Đang cập nhật,", ","73,577",4,73577,Chapter 4
1233,Otonari-san Game,School Life,Shindou Arashi,"Romance, School Life, Slice of Life, Manga, Comedy, ","73,573",4,73573,Otonari
1234,Hiệu Ứng Xuyên Việt,Manhua,Thần Bắc Khắc,"Action, Fantasy, Manhua, Adventure, Sci-fi, ","73,573",4,73573,Chapter 16
1235,Tháp Trăm Tầng,Drama,Thu Nhiên,"Mystery, Manhua, Drama, Supernatural, Adventure, Comedy, ","73,574",4,73574,Chapter 8
1236,Ta Là Ngọc Hoàng Đại Đế,Supernatural,Đang cập nhật,"Action, Supernatural, Manhua, ","73,566",4,73566,Chapter 119
1237,Bộ Đôi Siêu Hài,Shounen,Kikuchi Shouta,"Comedy, Shounen, ","73,647",4,73647,Bộ đôi siêu hài chap 200 
1238,Mokyu...,Romance,Đang cập nhật,"Romance, School Life, One Shot, ","73,562",4,73562,Chapter 1: One shot
1239,Thế Giới Khác,Horror,WATARI Chie,"Mystery, Psychological, Horror, Shoujo, ","73,557",4,73557,Chapter 3
1240,Zodiac game,Action,Đang cập nhật,"Action, Horror, Supernatural, Shounen, ","73,556",4,73556,Chapter 2
1241,Musuko no yome,Comedy,Shinobi,"Drama, Slice of Life, Comedy, Shounen, ","73,547",4,73547,Musuko no yome chap 2
1242,Metamo Kiss,Shoujo,,"Romance, Shoujo, Gender Bender, Supernatural, Comedy, Manga, ","73,547",4,73547,Metamo kiss chapter 3 
1243,Slow Start,Slice of Life,Yuiko Tokumi,"Slice of Life, School Life, Seinen, Comedy, ","73,546",4,73546,Chapter 47
1244,Tận cùng của Thế Giới và tình yêu của Phù Thủy,School Life,KUJIRA,"Mystery, Romance, Josei, Shoujo-ai, School Life, Slice of Life, Soft Yuri, Fantasy, Supernatural, Historical, Drama, Manga, ","73,544",4,73544,Chapter 4
1245,My Rival Is Behind You,Manga,Moto Shigemura,"Romance, Harem, Slice of Life, Drama, School Life, Comedy, Manga, ","73,539",4,73539,Chapter 3
1246,Demon Diary - Hồi ký ma vương,Manhwa,Kara & LEE YunHee & Lee Chihyong,"Comedy, Manhwa, ","73,536",4,73536,Chapter 2: Chap 001 ...
1247,Suwajiku Himemonogatari,Supernatural,Đang cập nhật,"Fantasy, Gender Bender, Yuri, Supernatural, ","73,533",4,73533,Chapter 1
1248,Bambino,Manga,SEKIYA Tetsuji,"Romance, Manga, ","73,526",4,73526,Chapter 42
1249,Atlantid,Mystery,,"Action, Mystery, Historical, Shoujo-ai, ","73,518",4,73518,Atlantid chap 1
1250,Hanakun to Koirusu Watashi,School Life,Kumaoka Fuyu,"Romance, School Life, Shoujo, Comedy, Slice of Life, ","73,517",4,73517,Hanakun to koirusu watashi chap 1
1251,Giglio - Bách hợp trắng,Romance,,"Romance, Shounen-ai, One Shot, ","73,507",4,73507,Giglio 
1252,Ayane Oujou-sama wa Sanova B**ch ni Araserareru,Comedy,Đang cập nhật,"Slice of Life, Comedy, ","73,502",4,73502,Chapter 8: Tại Cuộc Thi Thử Thách Lòng Dũng Cảm (Phần 1)
1253,Kế hoạch dưỡng thành nữ thần,Manhua,Tiểu Ngự Tỷ,"Cổ Đại, Manhua, ","73,503",4,73503,Chap 01
1254,Touhou - Tough-Guy,One Shot,Bomber Grape,"Slice of Life, Comedy, One Shot, ","73,497",4,73497,Touhou 
1255,Gozen 3 ji no muhouchitai,Manga,Yoko Nemu,"Romance, Slice of Life, Shoujo, Manga, ","73,496",4,73496,Gozen 3 ji no muhouchitai chap 5
1256,Deep Love - Ayu Monogatari,Shoujo,Yoshii Yuu,"Drama, Shoujo, Tragedy, Manga, ","73,494",4,73494,Chapter 8: END
1257,Vợ Nhỏ Lạnh Lùng Của Tống Tài Hàng Tỷ,Romance,Phong Linh Đan Team,"Romance, Manhua, ","73,586",4,73586,Chap 4
1258,Dolly Kill Kill,Action,Đang cập nhật,"Action, Horror, Comedy, ","73,494",4,73494,Chapter 161
1259,Youkai Shoujo - Monsuga,Supernatural,Funatsu Kazuki,"Romance, Seinen, Comedy, Supernatural, ","73,492",4,73492,Chap 087: một người sử dụng yêu quái khác!
1260,Lăng Thiên Thần Đế,Cổ Đại,Đang cập nhật,"Cổ Đại, Manhua, ","73,495",4,73495,Chapter 143
1261,Thần Huyền Sư,Fantasy,Đang cập nhật,"Action, Fantasy, Xuyên Không, Manhua, ","73,490",4,73490,Chapter 9
1262,Miao Shou Xian Dan,Martial Arts,Đang cập nhật,"Romance, Fantasy, Shoujo, Adventure, Historical, Action, Martial Arts, ","73,487",4,73487,Chapter 2.1
1263,Vương Bài Thiên Sư Tiểu Manh Yêu,Harem,虫虫大娘,"Romance, Harem, Manhua, ","73,486",4,73486,chapter 1: Cô gái may mắn
1264,Cặp Bài Trùng: Ác Nữ Và Hôn Quân,Shoujo,Đang cập nhật,"Romance, Shoujo, Manhwa, Historical, ","73,484",4,73484,Chapter 15
1265,K-on! College + High School,School Life,Kakifly,"Slice of Life, School Life, Seinen, Comedy, ","73,473",4,73473,Chapter 8
1266,Starballoon,Manhwa,Đang cập nhật,"Drama, Manhwa, ","73,475",4,73475,Chapter 24
1267,Siêu Cấp Kiện Bàn Hiệp,Manhua,Đang cập nhật,"Action, Manhua, ","73,470",4,73470,Chapter 65
1268,Tình yêu tay ba trong nhà của chúng ta,Webtoon,Arisang,"Romance, School Life, Harem, Action, Webtoon, ","73,466",4,73466,Chapter 2
1269,Ryuuou no Oshigoto!,Seinen,Đang cập nhật,"Slice of Life, Harem, Seinen, Sports, ","73,462",4,73462,Chapter 4
1270,Tôi ghét khi được cậu yêu,Horror,Oniyama Mizuki,"Romance, School Life, Horror, ","73,456",4,73456,Chapter 1
1271,[Truyện Tranh] Phép Tắc Trường Ogus - Bản Tiếng Việt Mới Nhất,School Life,Thập Nhất Ball,"School Life, Manhua, Đam Mỹ, ","73,453",4,73453,Chapter 68: Ngoại Truyện
1272,Cách Sông Ngàn Dặm-Tần Xuyên Tri Hạ,Drama,Hoàng Nguyệt Phi,"Drama, Romance, Comedy, Manhua, ","73,454",4,73454,Chap 2
1273,SÓI NHỎ VÀ  LÃO CÔNG,Yaoi,Cáo Lười,"Đam Mỹ, Yaoi, ","73,451",4,73451,Dành cho bạn nào qtâm
1274,Đương Thần Bất Thuận,Fantasy,Đang cập nhật,"Shounen, Fantasy, Adventure, Action, Comedy, Martial Arts, ","73,451",4,73451,Chapter 1
1275,Con ma vui vẻ,Mystery,Muroyama Mayumi,"Mystery, School Life, Slice of Life, Truyện scan, Shoujo, Supernatural, Comedy, ","73,446",4,73446,Chap 37 end
1276,Fenriru Nesan to Boku,Shounen,Đang cập nhật,"Action, Manga, Adventure, Shounen, ","73,442",4,73442,Chapter 11
1277,Thánh Vương,Action,"Đại Bao Bao,Mộng Nhập Thần Cơ","Action, Manhua, Supernatural, Adventure, ","73,439",4,73439,Thánh vương chapter 35
1278,"Yakudatazu Skill Ni Jinsei O Sosogikomi 25-Nen, Imasara Saikyou No Boukentan Midori Kashi No Akira",Fantasy,Guntestu,"Action, Fantasy, Manga, ","73,437",4,73437,Chapter 13
1279,Original Sin - Hulk vs. Iron Man,Sci-fi,Marvel Comics,"Action, Comic, Supernatural, Sci-fi, Adventure, ","73,430",4,73430,Original sin 
1280,Kizu (KIYOHARA Hiro),Supernatural,Đang cập nhật,"Drama, Supernatural, Shounen, ","73,423",4,73423,Chapter 1
1281,Boku to Boku,Comedy,MINAZUKI Futago,"School Life, Harem, Comedy, Shounen, ","73,410",4,73410,Boku to boku chap 7
1282,Dẫn Sói Vào Ổ,Manhua, Nguyệt Băng Băng,"Manhua, Đam Mỹ, ","73,408",4,73408,Chap 5
1283,Như bạn thấy đây là truyện bách hợp,Shoujo-ai,Chiêm A,"School Life, Manhua, Yuri, Shoujo-ai, ","73,405",4,73405,CHAP 06
1284,Cô Bé Đào Nguyên,Romance,Đang cập nhật,"Romance, Shoujo, Comedy, ","73,401",4,73401,Chapter 12
