,name,category,author,categories_list,view_count,ratting_value,ratting_count,chapter_cout
595,[Truyện] MEO MEO DỊU DÀNG ĐI NHÉ - Bản Chất Lượng Cao,Shoujo,Han Yu Rang,"Drama, Slice of Life, Manhwa, Romance, School Life, Shoujo, Comedy, ","37,991",4,37991,Meo Meo Dịu Dàng Đi Nhé Tập 12.4
596,Dorabase (Doraemon Bóng Chày),Anime,,"Comedy, Anime, ","37,986",4,37986,Dorabase (doraemon bóng chày) volume 23 
597,Mister Ajikko (Siêu đầu bếp tí hon),Manga,Terasawa Daisuke,"Manga, ","37,974",4,37974,Chapter 58
598,Hataraku Saibou Black,Action,Đang cập nhật,"Action, Drama, Seinen, Sci-fi, ","37,953",4,37953,Chapter 8
599,Hợp đồng vợ ngọt ngào dẫn bóng chạy,Drama,Đang cập nhật,"Drama, Romance, Manhua, ","37,952",4,37952,Chapter 16
600,Living no Matsunaga-san,Comedy,Iwashita Keiko,"Romance, Shoujo, Comedy, ","37,946",4,37946,Chapter 2
601,Shinkon Gokko,School Life,Mai Andou,"Romance, School Life, Shoujo, ","37,944",4,37944,chap 1
602,Đại chiến Titan - Before the fall,Action,Suzukaze Ryo,"Action, Mystery, Horror, Supernatural, Shounen, ","37,944",4,37944,Chapter 20.5
603,Sabaku No Harem,Historical,Yumeki Mitsuru,"Romance, Shoujo, Comedy, Historical, ","25,005",4,25005,Sabaku no Harem Chapter 29
604,Phim Giả Làm Thật,Manhua,Đang cập nhật,"Romance, Fantasy, Manhua, ","37,932",4,37932,Chapter 82
605,Kamisama Hajimemashita,Romance,Suzuki Julietta,"Romance, Manga, Sci-fi, ","37,964",4,37964,Chapter 161
606, Hoàng Tử Cải Trang Chú Hề,Manhua,月色樱草,"Romance, Manhua, ","37,929",4,37929,Chap 34
607,Transformer - Autobot trỗi dậy | Windblade,Action,Marvel,"Action, Supernatural, Adventure, ","12,575",4,12575,Transformer 
608,Happy Coffee,Shoujo,,"Drama, VnComic, Romance, School Life, Shoujo, Comedy, ","37,913",4,37913,Happy coffee chap 3: số điện thoại
609,Cuộc Phiêu Lưu Của Những Con Thú Digimon,Manhua,Đang cập nhật,"Manhua, Fantasy, Shounen, School Life, Adventure, Action, ","37,913",4,37913,Chapter 8: Thông điệp hắc ám 
610,Đại Đường Huyền Bút Ký,Manhua,,"Action, Manhua, Adventure, Historical, ","37,908",4,37908,Đại đường huyền bút ký chap 23
611,Ở Lại Với Tổng Giám Đốc,Comedy,Tuyết Tịnh,"Romance, Drama, Comedy, ","37,895",4,37895,Đôi lời muốn nói
612,009 RE - CYBORG,Adventure,Ishinomori Shotaro - KAMIYAMA Kenji - Asou Gatou,"Action, Comic, Adventure, ","37,890",4,37890,Chapter 8
613,Nam Thần Manh Bảo Tận Diệt,Manhua,Đang cập nhật,"Comedy, Manhua, ","37,936",4,37936,Chapter 93
614,Retropunk,Drama,AAM Markosia,"Action, Drama, Comic, ","37,882",4,37882,Chapter 2: 
615,Alichino,Romance,SHUREI Kouyu,"Drama, Fantasy, Romance, Josei, Adventure, ","37,882",4,37882,Chapter 17
616,Macchi Shoujo,Tragedy,,"Fantasy, Seinen, Supernatural, Tragedy, ","37,881",4,37881,Macchi Shoujo chap 12
617,Kageroi,Historical,ASAOKA Shuku,"Action, Historical, Shounen, ","37,872",4,37872,Kageroi chap 1
618,Siêu Nhân,Action,Phát BeaR,"Action, Drama, Comic, Supernatural, ","37,872",4,37872,Chapter 1: One shot
619,Bảng Phong Thần,Comedy,Fujisaki Ryu,"Shounen, Fantasy, Adventure, Historical, Action, Comedy, ","37,872",4,37872,Chapter 204
620,Vua Sinh Tồn,Action,PUBG,"Action, Manhua, Adventure, ","37,858",4,37858,Chapter 102
621,Kakuriyo Monogatari,Fantasy,Fujisaki Ryuu,"Mystery, Seinen, Horror, Drama, Fantasy, Supernatural, Historical, Action, ","37,854",4,37854,Kakuriyo monogatari chap 1
622,Bird Kiss,Romance,Park Eun Ah,"Romance, Shoujo, Comedy, Manhwa, ","37,850",4,37850,Bird kiss chap 1
623,UTOPIA S AVENGER,Sci-fi,Oh Se - kwon,"Action, Martial Arts, Seinen, Supernatural, Sci-fi, ","37,849",4,37849,Chapter 16
624,Akuma Na Kuchibiru,Shoujo,Miura Hiraku,"Romance, School Life, Shoujo, ","37,847",4,37847,Akuma na kuchibiru chap 2
625,Komi-san wa Komyushou Desu!!!,One Shot,Tomohito Oda,"School Life, Comedy, One Shot, Shounen, ","27,184",4,27184,Komi
626,MONEY AND INTELLIGENCE,Shounen,"Takagi Akito,Mashiro Moritaka","Mystery, Seinen, Fantasy, Shounen, Romance, School Life, Action, Comedy, ","49,099",4,49099,Money and intelligence 
627,Tình yêu vĩnh hằng,School Life,Trương quỳnh giang,"School Life, Shoujo, ","37,837",4,37837,Cuộc gặp mặt
628,Deatte 5 Byou de Battle,Action,Đang cập nhật,"Action, Shounen, ","37,842",4,37842,Chapter 65
629,Peace Maker,,Đang cập nhật,", ","37,835",4,37835,Chapter 29
630,Đừng mà... U Linh tiên sinh,Manhua,Comicool,"Manhua, ","37,836",4,37836,Chap 12
631,Assassins Creed 4 - Black Flag - Kakusei,Sci-fi,YANO Takashi,"Action, Manga, Martial Arts, Sci-fi, Adventure, ","37,831",4,37831,Chapter 7
632,Ngày Tháng Ngọt Ngào,Romance,Mitsuki Miko,"Romance, Comedy, ","37,824",4,37824,Chapter 3
633,Emu Emu!,School Life,"Hyouju Issei,MATSUNO Akinari","School Life, Harem, Comedy, Seinen, ","37,816",4,37816,Emu emu! chap 4
634,Darren Shan [Gánh xiếc quái dị],Adventure,Takahiro Arai,"Adventure, ","37,815",4,37815,Chapter 87
635,Kami-sama x Ore-sama x Danna-sama!,Romance,Sakano Keiko,"Romance, Shoujo, Comedy, Supernatural, ","37,815",4,37815,Chapter 24: End
636,Nữ Hoàng Giá Đáo,Manhua,大色恵 +戊上老远,"Romance, Drama, Manhua, ","37,813",4,37813,Chap 4
637,Tuyển Tập OneShot Of Me,One Shot,Đang cập nhật,"Horror, One Shot, ","37,808",4,37808,Chapter 1: One shot
638,"Haikei, niisan sama",Manga,Tagura Tohru,"Romance, School Life, Manga, ","37,806",4,37806,Chapter 10
639,Truyện Tổng Hợp,Webtoon,Đang Cập Nhật,"Webtoon, Manhwa, ","37,798",4,37798,Chap 5 : Người Đẹp Và Quái Vật
640,Tôi Là Người Hùng ở OSAKA,Seinen,Hanazawa Kengo - Honda Yuuki,"Drama, Action, Seinen, Supernatural, Horror, ","37,794",4,37794,Chapter 7: end
641,Inugami-san to Nekoyama-san,Soft Yuri,Kuzushiro,"Soft Yuri, School Life, Comedy, ","37,792",4,37792,Inugami
642,Darker than Black,Supernatural,"BONES,OKAMURA Tensai,NOKI Ya","Action, Drama, Shoujo, Supernatural, Mystery, ","37,790",4,37790,Darker than black chap 09 [End]
643,Makai Ouji: Devils and Realist,Manga,Yukihiro Utako - Takadono Madoka,"School Life, Sci-fi, Manga, ","37,802",4,37802,Chapter 95: _End
644,When You Wish Upon a Star,Comedy,,"Drama, Slice of Life, One Shot, Shounen, Romance, School Life, Supernatural, Comedy, ","37,784",4,37784,When you wish upon a star oneshot
645,Scarlet Flower,Romance,Đang cập nhật,"Romance, Fantasy, One Shot, Supernatural, ","37,783",4,37783,Chapter 1: One shot
646,Priest,Fantasy,Hyung Min - woo,"Seinen, Horror, Psychological, Fantasy, Supernatural, Action, Tragedy, ","37,781",4,37781,Chapter 2
647,"Obaka-chan, Koigatariki",School Life,Sato Zakiri,"Romance, School Life, Shoujo, ","37,769",4,37769,Chapter 37
648,Tiger Dragon Brothers,Gender Bender,Tamura Ryuuhei,"Action, Gender Bender, Comedy, Martial Arts, Shounen, ","37,766",4,37766,Chapter 1: Oneshot
649,Anata ni Sasageru Akai Bara,Drama,Jupiter (Ichijinsha Iris NEO),"Drama, Romance, Shoujo, Historical, ","37,749",4,37749,Chapter 1
650,Đấm phát chết luôn (Gốc),Fantasy,ONE,"Action, Fantasy, Comedy, Manga, Sci-fi, ","37,749",4,37749,Chapter 137
651,Giấc Mơ Của Tiểu Thư Alice,Romance,,"Romance, Shoujo, ","37,734",4,37734,Giấc mơ của tiểu thư alice – chap 4
652,Đỉnh Phong Cường Thiếu,Action,Đang cập nhật,"Action, Comedy, Manhua, ","37,728",4,37728,Chapter 90
653,Re-Kan!,Supernatural,SETA Hinako,"School Life, Seinen, Comedy, Supernatural, ","37,723",4,37723,Re
654,Ta Ở Dị Giới Nuôi Nam Thần: Thần Y Cửu Tiểu Thư,Manhua,Châu Nhị Hồ,"Drama, Xuyên không, Manhua, ","37,710",4,37710,CHAP 21: Quân Thiên Thiên phục thù
655,"First Comes Love, Then Comes Marriage",Comedy,Niichi,"Romance, Slice of Life, Comedy, Manga, ","37,705",4,37705,Chapter 7
656,[KnB Doujinshi] AoKaga - Danshi Gohan,Shounen,Komae Salon,"Shoujo Ai, Doujinshi, Shounen, ","37,698",4,37698,Chapter 0
657,He was cool,Romance,GUI Yeoni,"Romance, Manhwa, ","37,697",4,37697,Chapter 3
658,Yêu Phu! Xin Ngươi Hưu Ta Đi Mà!,Manhua,Đang cập nhật,"Romance, Mystery, Manhua, ","37,682",4,37682,Chapter 81
659,Seito kaichou wa bed no ue de subete o hodoku,Comedy,Đang cập nhật,"Drama, Romance, Comedy, ","37,677",4,37677,Chapter 4.5
660,A Town Where Abe Lives,,MIYAJIMA Masanori - INOUE Natsumi,", ","37,676",4,37676,Chapter 1
661,Tâm Động Thuấn Di,Manhua,Đang cập nhật,"Romance, Shoujo, Manhua, ","37,664",4,37664,Chapter 14
662,Dero Dero,Horror,OSHIKIRI Rensuke,"Horror, ","37,661",4,37661,Dero dero chap 4
663,Nhà tôi có 1 con chuột,Manhua,Moonggs,"Manhua, ","37,661",4,37661,Chap 1 
664,Haru ni,Shoujo Ai,Đang cập nhật,"Slice of Life, Shoujo, One Shot, Shoujo Ai, ","37,653",4,37653,Chapter 1: One shot
665,Bokutachi wa Asu ni Mukatte Ikiru no da,Comedy,Zaou Taishi,"Drama, School Life, Comedy, Soft Yaoi, ","37,651",4,37651,Bokutachi wa asu ni mukatte ikiru no da chap 7.5
666,Hôn Bất Do Kỷ,Shoujo,Đang cập nhật,"Romance, Shoujo, Manhua, ","60,123",4,60123,Chapter 57
667,Kagerou Day doujinshi - Rainy Blue,Slice of Life,Kyujitsusyukkin Chikaya,"Romance, Slice of Life, Doujinshi, ","37,650",4,37650,Chapter 2
668,Doukyuusei! Zutto Kimi Ga Suki Data,Drama,Ikeyamda Go,"Drama, School Life, Shoujo, Comedy, Manga, ","37,648",4,37648,Chapter 5
669,Sekai Maou,Adventure,FUTAMI Sui,"Mystery, Seinen, Fantasy, Slice of Life, School Life, Shoujo, Adventure, Comedy, ","37,629",4,37629,Sekai maou chapter 14
670,Tình yêu của chàng quản lí,Shounen-ai,,"Shounen-ai, Soft Yaoi, ","37,624",4,37624,Tình yêu của chàng quản lí chap 5
671,The Little Sisters BL Manga X The Big Brothers Shoujo Manga,Slice of Life,Đang cập nhật,"Slice of Life, School Life, Comedy, ","37,622",4,37622,Chapter 1
672,Chỉ phu vi thê,Shoujo,Luật Phong,"Cổ Đại, Romance, Shoujo, Comedy, Manhua, ","37,621",4,37621,Chapter 63
673,Wolverine: Files to a Spider,One Shot,,"Action, Comic, One Shot, ","37,615",4,37615,Wolverine: Files to a Spider part 2
674,Cain,Manga,Asaka Yasuka,"One Shot, Manga, ","37,608",4,37608,Chapter 1: Oneshot
675,Sora no Oto,Romance,Tsukuba Sakura,"Drama, Romance, Shoujo, Slice of Life, ","37,598",4,37598,Chapter 4: End
676,Glass Mukou no Ano Ko,Josei,Đang cập nhật,"Romance, Slice of Life, Comedy, Josei, ","37,596",4,37596,Chapter 1: One shot
677,"Futago no ane ga miko toshite hikitorarete, watashi wa suterareta kedo tabun watashi ga miko de aru",Fantasy,Futago Team,"Drama, Fantasy, Adventure, ","37,590",4,37590,Chap 1
678,Quái Vật Xâm Lăng - Q (Shihira Tatsuya),Seinen,Shihira Tatsuya,"Seinen, ","37,589",4,37589,Quái vật xâm lăng 
679,Arifureta học viện ma thuật đỉnh nhất thế giới,Manga,Đang cập nhật,"School Life, Romance, Fantasy, Action, Comedy, Manga, ","37,589",4,37589,Chapter 7
680,E.A.r.T.H,Action,KAMIYA Yuu,"Action, Supernatural, Sci-fi, Shounen, ","37,581",4,37581,E.a.r.t.h chap 8
681,Câu Truyện Bí Mật Ở Con Phố Thứ Ba,Slice of Life,Yamada Gregorius,"Slice of Life, Comedy, Manga, Historical, Shounen, ","37,578",4,37578,Chapter 2
682,Were so over...or not?,Romance,Đang cập nhật,"Romance, ","37,572",4,37572,Chapter 1
683,Hoa nhan sách,Romance,Tây Tử Tình,"Cổ Đại, Romance, Shoujo, Comedy, Manhua, ","79,788",4,79788,Chap 48.2: Tô công tử hắn...
684,Đêm Ngày Không Dứt,Manhua,Anjeo,"Fantasy, Manhua, ","37,642",4,37642,Chapter 73
685,Em là tất cả của anh ,Manga,Thích cậu,"Comic, Manhua, Manga, Anime, ","37,556",4,37556,Chap 7: Hãy đợi tớ 
686,Liên Minh Huyền Thoại,Romance,Green Dew,"Romance, Comedy, Doujinshi, ","37,548",4,37548,Liên minh huyền thoại 196
687,Hakoiri Devil Princess (Netsu Maika),Supernatural,Đang cập nhật,"Romance, Harem, Comedy, Supernatural, Shounen, ","37,546",4,37546,Chapter 8
688,Bàn Tay Thần Sầu Teru,Manga,Yamamoto Kazuki,"Manga, ","37,547",4,37547,Chapter 140
689,PC Goddes Room,Webtoon,Đang cập nhật,"Webtoon, Manhwa, ","37,546",4,37546,Chapter 56
690,Shidenkai No Maki,Soft Yuri,Nogami Takeshi,"Soft Yuri, Comedy, Manga, Historical, ","37,534",4,37534,Shidenkai no maki chapter 1
691,Hình Nhân,Supernatural,Lee Sun - young,"Romance, Supernatural, ","37,534",4,37534,Chapter 6
692,Unreal Sundown,Action,Satou Shouji,"Action, Comedy, One Shot, ","37,533",4,37533,Unreal sundown one shot
693,Trọng Tử,Harem,坂本キヨシ,"Mystery, Romance, Harem, Manhua, Shoujo, ","37,532",4,37532,Chapter 16
694,Tối Cường Vận Đào Hoa,Manhua,Tiên Hoan Văn Hóa,"Action, Fantasy, Manhua, ","37,557",4,37557,Chapter 146
695,Hầu Nữ Giá Đáo,Cổ Đại,Sang Chảnh Team,"Cổ Đại, Romance, Comedy, Manhua, ","37,526",4,37526,Chapter 14
696,Xuyên không đến thế giới khác,Harem,Yukiko channel,"School Life, Harem, Xuyên không, ","37,523",4,37523,Chap 1:gặp người lạ
697,Không cưới cho tới khi chết!,Comedy,tapdiPM,"Romance, VnComic, Comedy, Supernatural, ","37,522",4,37522,Nỗi khổ của đàn ông
698,Ngũ Diệp Ốc,Historical,Natsume Ono,"Action, Drama, Seinen, Manga, Historical, ","37,521",4,37521,Chapter 3: Hi vọng
699,Khách sạn Dụ Hoặc,Shoujo,Dino đặng,"Drama, Shoujo, Manhua, Manga, ","37,519",4,37519,Chap 3
700,[Truyện Tranh] Vũ Điệu Sao Băng - Tiếng Việt Mới Nhất,Comedy,Asabuki Mari,"Romance, Slice of Life, Shoujo, Comedy, Sports, ","37,508",4,37508,Vũ Điệu Sao Băng tập 4.4
701,Tooi hi no atosaki,Shoujo Ai,Moto Haruhira,"Romance, Comedy, One Shot, Shoujo Ai, Shounen, ","37,502",4,37502,Chapter 1: One shot
702,Vượt qua ngân hà để yêu em,Manhua,Động lạc team,"Manhua, ","37,502",4,37502,Chap 2
703,Những thứ đời thường ta hay thấy,Comedy,Bee ,"VnComic, Drama, School Life, Shoujo, Yuri, Đam Mỹ, Comedy, Yaoi, ","37,503",4,37503,Chap 3 : anh có người yêu mất rồi :))
704,Slow Down,Drama,Hagio Moto,"Drama, Psychological, Josei, One Shot, Sci-fi, ","37,500",4,37500,One Shot
705,That summer,One Shot,Matsumoto Tomo,"Romance, Shoujo, One Shot, ","37,498",4,37498,One Shot
706,Gà con lon ton,Fantasy,Na YooJin,"Slice of Life, Fantasy, Shoujo, Comedy, ","37,495",4,37495,Chapter 2
707,Tên thường dân Lv.999,Shounen,Đang cập nhật,"Action, Fantasy, Adventure, Shounen, ","37,489",4,37489,Chapter 49
708,Yankee Musume To Tomodachi Kara Hajimete Mita,Romance,Đang cập nhật,"Romance, School Life, ","37,482",4,37482,Chapter 6.5
709,Haru wa Sakura,Manga,Matsuri Hino,"Manga, ","37,479",4,37479,Chapter 1: Oneshot
710,Chico,Seinen,TSUGE Yoshiharu,"Drama, Slice of Life, Seinen, One Shot, Tragedy, ","37,478",4,37478,One Shot
711,The Monkey s Foot,One Shot,OUSAKA Mieko,"One Shot, Josei, Supernatural, ","37,477",4,37477,Chapter 1
712,Nhật kí hai anh lầy lội,Manhua,Krystal11,"Slice of Life, Comedy, Manhua, Adventure, ","37,472",4,37472,chap 4
713,Ossu! Shorinji,Manga,Morisue Shinji – Kikuta Hiroyuki,"School Life, Comedy, Martial Arts, Manga, Sports, ","37,466",4,37466,Chapter 3: barbecue
714,Tại Dị Giới Ta Biến Thành Yêu Cây,Mystery,Đang cập nhật,"Mystery, Manhua, ","37,466",4,37466,Chapter 63
715,Akuma Bengoshi Kukabara,Action,"Yang Kyung-Il,Youn In-Wan","One Shot, Shounen, Drama, Supernatural, Action, Comedy, ","37,463",4,37463,One Shot
716,Công chúa người cá,Supernatural,Đang cập nhật,"Romance, Shoujo, Comedy, Supernatural, ","37,454",4,37454,Chapter 9: End
717,Mamono wa Utawanai,Fantasy,YAMAMOTO Kumiko,"Drama, Fantasy, One Shot, Shounen, ","37,451",4,37451,Mamono wa Utawanai OneShot
718,Ryouko no Shinrei Jikenbo,Mystery,Shinohara Chie,"Mystery, Horror, Romance, School Life, Shoujo, Supernatural, Adventure, ","37,451",4,37451,Ryouko no shinrei jikenbo chap 16
719,Cậu bé lập dị,Manhwa,Đang cập nhật,"Comedy, Manhwa, ","37,448",4,37448,Chapter 28
720,Platina,,Đang cập nhật,", ","37,444",4,37444,Chapter 4
721,This is a Fake [Oneshot],Manga,Đang cập nhật,"Manga, ","37,440",4,37440,Chapter 1
722,Convergence: Green Lantern Corps,Comic,Đang cập nhật,"Action, Comic, Adventure, ","37,438",4,37438,Chapter 2
723,Boku no Kotori-san,One Shot,KUSANAGI Mizuho,"Romance, Shoujo, Comedy, One Shot, ","37,434",4,37434,One Shot
724,Tấm thẻ bí ẩn Psyren,Action,Đang cập nhật,"Drama, Sci-fi, Shounen, Romance, School Life, Supernatural, Adventure, Action, ","37,432",4,37432,Chapter 145: 
725,Donten ni Sirius,Romance,NAKASHIMA Vega,"Romance, Slice of Life, Shoujo, ","37,429",4,37429,Donten ni sirius chap 3.5
726,Khánh Hi Kỷ Sự,Cổ Đại,Dạ Lang Team,"Cổ Đại, Manhua, ","37,428",4,37428,Chương 1
727,Purple Hyacinth,Drama,Nyxie Kawaii,"Drama, Action, Webtoon, ","37,427",4,37427,Chap 1.2: Quyết định đúng đắn
728,Ta xuyên vào trò chơi cung đấu ! ,Cổ Đại,Mật ngọt đáng yêu,"Cổ Đại, Xuyên không, Manhua, Comedy, ","37,427",4,37427,Chap 1 : Bưu kiện đến
729,Tôi đã cướp mất đêm đầu tiên của nam chính,Webtoon,Hwang Do Tol - MSG,"Romance, Shoujo, Webtoon, Manhwa, ","37,404",4,37404,Chapter 14
730,Bokutachi wa Hanshoku wo Yameta,Drama,Saotome Yagi,"Drama, Romance, Manga, ","37,426",4,37426,Chapter 5
731,xxxHoLic - Hành Trình Bí Ẩn,Mystery,Đang cập nhật,"Drama, Mystery, Seinen, Comedy, Supernatural, ","37,401",4,37401,Chapter 19: 
732,Võ Lâm Có Độc,Manhua,Đang cập nhật,"Mystery, Manhua, Shounen, Adventure, Action, Comedy, ","37,397",4,37397,Chapter 12
733,Hôm nay ta vẫn yêu,Manhwa,Lee Hye,"Webtoon, Manhwa, Romance, School Life, Shoujo, Comic, ","37,397",4,37397,Chap 10
734,Boku kara Kimi ga Kienai,Romance,Aikawa Saki,"Drama, Romance, Shoujo, School Life, ","37,389",4,37389,Boku kara kimi ga kienai chap 24
735,Phượng Ngự Tà Vương,Shoujo,Đang cập nhật,"Cổ Đại, Romance, Shoujo, Xuyên Không, Manhua, ","37,447",4,37447,Chapter 54
736,Học Viện Cao Thủ,Adventure,Đang cập nhật,"Action, School Life, Manhua, Adventure, ","37,383",4,37383,Chapter 286
737,Cậu chủ ngổ ngáo,Anime,Kimaru,"School Life, Harem, Manhua, Anime, ","37,380",4,37380,Chương 2: Em xin lỗi
738,Kyoushasho,Fantasy,Runamu Kinashi .,"Fantasy, Comedy, ","37,378",4,37378,Chapter 1
739,HERO SAND 2,Shounen-ai,Đang cập nhật,"Shounen-ai, Comedy, One Shot, Doujinshi, ","37,377",4,37377,HERO SAND 2 OneShot
740,Yoshka Space Program,Fantasy,Fasai,"Fantasy, Comedy, Shounen, ","37,375",4,37375,Chapter 4
741,Ad Astra Per Aspera,Shounen,HATA Kenjirou,"School Life, Comedy, Sci-fi, Shounen, ","37,371",4,37371,Ad astra per aspera chap 02 
742,Avenging Spider-man,Comic,Various,"Action, Comic, Comedy, ","37,364",4,37364,Avenging Spider
743,Nàng Công Chúa Của Sách,Drama,Yui Kikuta - Satsuki Shiina,"Drama, Fantasy, Romance, Shoujo, Historical, ","37,367",4,37367,Chapter 16
744,Con Đường Màu Đen,Romance,,"Romance, Slice of Life, ","37,357",4,37357,Con đường màu đen chap 8
745,The Man Who Killed Lucky Luke | Kẻ Đã Sát Hại Lucky Luke | LHomme Qui Tua Lucky Luke,Comedy,Matthieu Bonhomme - Europe Comics - Lucky Comics,"Slice of Life, Psychological, Adventure, Trinh Thám, Action, Comic, Comedy, ","37,355",4,37355,Chapter 1: One shot
746,Tsubasa Reservoir Chronicle - Huyền Thoại Đôi Cánh,Drama,CLAMP,"Drama, Shounen, Romance, Fantasy, Adventure, Action, Comedy, ","37,366",4,37366,Chapter 233
747,Zannen Nagara Chigaimasu,Shoujo,Aoki Kotomi,"Romance, Shoujo, One Shot, ","37,351",4,37351,Zannen Nagara Chigaimasu OneShot
748,Minimum,Seinen,Đang cập nhật,"Seinen, Supernatural, Manga, ","37,349",4,37349,Chapter 41
749,Toàn Chức Cao Thủ 2,Action,Đang cập nhật,"Action, Manhua, ","37,350",4,37350,Chapter 36
750,Fisheye Placebo,Drama,Wenqing Yan,"Action, Drama, Comedy, Manhua, ","37,339",4,37339,Chapter 7
751,Usotsuki Lily,School Life,Komura Ayumi,"Romance, School Life, Manga, ","96,293",4,96293,Chapter 53
752,Thuần hóa cô nàng đanh đá,Romance,Biai,"Romance, Drama, Webtoon, Historical, ","37,335",4,37335,chương 7
753,Tôi Không Cuồng Chị Gái,Comedy,Đang cập nhật,"School Life, Comedy, Manhua, ","37,325",4,37325,Chapter 4
754,"Kantai Collection - Kankore - 4-koma Comic - Fubuki, Ganbarimasu!",Historical,Momoi Ryouta,"Slice of Life, School Life, Comedy, Historical, ","37,321",4,37321,Kantai collection
755,Starry Sky - Four Seasons - Anthology,Comedy,Honey Bee,"Romance, School Life, Shoujo, Comedy, Slice of Life, ","37,318",4,37318,Starry sky 
756,Càn Bát Lang,Sci-fi,Đang cập nhật,"Action, Manhua, Martial Arts, Adventure, Sci-fi, ","37,318",4,37318,Chapter 1: Lời nguyền độc ác
757,Thảm Họa Sóng Thần,Horror,Komatsu Sakyou,"Fantasy, Horror, Sci-fi, Shounen, ","37,317",4,37317,Thảm họa sóng thần chapter 5
758,"Ichirei Shite, Kiss",School Life,Kaga Yakko,"Romance, School Life, Shoujo, ","37,314",4,37314,"Ichirei Shite, Kiss Chapter 19"
759,Trọng Sinh Đặc Công Chi Vương Giả Tại Thượng,Đam Mỹ,Hậu Mao Tang,"Cổ Đại, Xuyên không, Manhua, Đam Mỹ, ","37,313",4,37313,Chap 17
760,Vũ Hội Trong Chiếc Hộp,Psychological,Hun,"Drama, Mystery, Seinen, Psychological, ","37,311",4,37311,Chapter 10
761,Vũ điệu màu trắng II [Magnolia Waltz],Shoujo,,"Drama, Romance, Shoujo, Historical, ","37,309",4,37309,Vũ điệu màu trắng II [Magnolia Waltz] chap 30
762,"Eiyuu-ou, bu o Kiwameru tame tensei su - Soshite, Sekai Saikyou no Minarai Kishi ♀~",Fantasy,Hayaken,"Shounen, Drama, Fantasy, Gender Bender, Adventure, Action, Comedy, Manga, ","37,295",4,37295,Chapter 9
763,Em chỉ được phép yêu tôi,Harem,Tanak,"Drama, Harem, Magic, ","37,292",4,37292,Chap 5
764,Kyoukai no Rinne,Comedy,Rumiko Takahashi,"School Life, Comedy, Supernatural, Shounen, ","37,277",4,37277,Chapter 240
765,Orange Chocolate,Comedy,,"Romance, Shoujo, Comedy, ","37,271",4,37271,Orange chocolate chap 22
766,Tương Ngộ Cùng Cậu,Manhua,跑跑君+白熊,"Romance, School Life, Manhua, ","37,266",4,37266,chap 8.3
767,Itazura Na Ningyo,School Life,Chiba Kozue,"Romance, School Life, Shoujo, Josei, One Shot, ","37,264",4,37264,Itazura Na Ningyo OneShot
768,Star Trek/Green Lantern: The Spectrum War,Fantasy,DC Comics,"Action, Fantasy, Comic, Sci-fi, ","37,258",4,37258,Chapter 2
769,Tầng 2 Ma Quái,Manhua,Đang cập nhật,"Manhua, Horror, One Shot, ","37,257",4,37257,Chapter 1
770,Bạn trai 99 điểm của tôi ,Manhua,Chi Cẩn,"Romance, Manhua, ","37,271",4,37271,Xin chào
771,Dawn of the Planet of the Apes - Contagion,Adventure,Đang cập nhật,"Action, Comic, Adventure, Sci-fi, ","37,243",4,37243,Chapter 1
772,Định Phong Ba,Historical,Lâm Gia Dương,"Martial Arts, Adventure, Historical, ","37,242",4,37242,Chapter 0
773,Đệ Nhất Chưởng Môn,Adventure,Đang cập nhật,"Action, Mystery, Xuyên Không, Manhua, Adventure, ","37,242",4,37242,Chapter 199
774,Huyễn Thành,Manhua,"Tư Đồ Kiếm Kiều,Quách Kính Minh","Action, Manhua, Martial Arts, Supernatural, Shounen, ","37,239",4,37239,Huyễn Thành Chap 16
775,Poro No Ryuugaku-Ki,School Life,Đang cập nhật,"Action, School Life, Comedy, Supernatural, Shounen, ","37,230",4,37230,Chapter 1
776,Yumekoi,Comedy,Anashin,"Romance, Shoujo, Comedy, ","37,219",4,37219,Yumekoi chap 2
777,Battle Rabbits,Shounen,Amemiya Yuki - Ichihara Yukino,"Action, Fantasy, Shounen, ","37,216",4,37216,Chapter 1.1
778,Chuuko demo Koi ga Shitai!,Shounen,Đang cập nhật,"Romance, Manga, Shounen, ","37,220",4,37220,Chapter 41
779,Vương Phi Người Đến Rồi,Xuyên không,Trần Thị Mỹ Hoa,"Cổ Đại, Xuyên không, ","37,209",4,37209,Chat 1
780,Joshi Kausei,Seinen,Wakai Ken,"Slice of Life, Seinen, Comedy, ","37,201",4,37201,Joshi Kausei Chapter 28 : Khe hở
781,Kono Bijutsubu ni wa Mondai ga Aru!,Romance,Imigi Muru,"Romance, School Life, Seinen, Comedy, ","74,311",4,74311,Kono bijutsubu ni wa mondai ga aru! chapter 55
782,Ly Choco Ngọt Ngào,Drama,Đang cập nhật,"Romance, Slice of Life, Manhwa, Drama, Shoujo, Comedy, ","37,190",4,37190,Chapter 50
783,Địa Đế Huyễn Tưởng - Underground Fantasy,Action,Đang cập nhật,"Action, Comedy, Supernatural, ","37,180",4,37180,Chapter 1
784,Tower of God,Manhwa,SIU,"Drama, Manhwa, Shounen, Romance, Fantasy, Adventure, Action, Comedy, ","37,393",4,37393,Chapter 336
