,name,category,author,categories_list,view_count,ratting_value,ratting_count,chapter_cout
1228,[Truyện] Thần Thoại Ai Cập - Chất Lượng Cao Mới Nhất,Fantasy,Update...,"Fantasy, Supernatural, ","64,163",4,64163,Chapter 3
1229,Cửu Hoang Đọa Huyền Sư,Mystery,Đang cập nhật,"Mystery, Manhua, Fantasy, Adventure, Action, Martial Arts, ","64,160",4,64160,Chapter 126
1230,Kimi ga Suki,Slice of Life,Watanabe Ayu,"Drama, Romance, Shoujo, Slice of Life, School Life, ","64,146",4,64146,Kimi ga suki chap 4
1231,Naruto Doujinshi - Snow White Sasuke,Shoujo Ai,Kakurega,"Shoujo Ai, Comedy, One Shot, Doujinshi, Shounen, ","64,146",4,64146,Chapter 1
1232,Thành phố ác mộng,Action,,"Action, Mystery, Horror, Psychological, Tragedy, ","64,145",4,64145,Howling: the city of nightmare chap 5
1233,Minh Nhật Thần Đô,Manhua,Đang cập nhật,"Action, Mystery, Manhua, ","64,144",4,64144,Chapter 56
1234,Family Complex!,Comedy,Mikiyo Tsuda,"Comedy, ","64,135",4,64135,Chapter 6
1235,Bản khế ước linh hồn,Action,KIM Yeong - ji - KIM Eun - hyo,"Action, Fantasy, Comedy, Supernatural, Adventure, ","64,138",4,64138,Chapter 214
1236,Higajo no Mon,Romance,SAKURAI Ato,"Romance, One Shot, Comedy, Supernatural, Shounen, ","64,126",4,64126,One Shot
1237,Truyền hình vệ tinh siêu chiến trường,Comedy,Utsumi Yuusuke,"Action, Comedy, Martial Arts, Shounen, ","64,124",4,64124,Chapter 9
1238,Thiên Tài Khốc Bảo : Tổng Tài Sủng Thế Quá Cường Hãn,Romance,Sa Bà Phiêu Bạt ,"Romance, Shoujo, Manhua, ","64,122",4,64122,Chap 3 : mềm quá.... !
1239,Ngạ Quỷ Vùng Tokyo,Psychological,Ishida Sui,"Mystery, Seinen, Horror, Psychological, Supernatural, Manga, ","64,114",4,64114,Chapter 144
1240,Apart Mate,Romance,Inugami Sukune,"Romance, Seinen, Comedy, ","64,105",4,64105,Apart mate chap 9
1241,Arcana Famiglia,Action,"HuneX,Ruru","Harem, Slice of Life, Shounen, Shoujo, Supernatural, Action, Comedy, Martial Arts, ","64,103",4,64103,Arcana famiglia chap 7
1242,Đan Duật Ký,Mystery,,"Mystery, Fantasy, Shoujo, Manhua, ","64,100",4,64100,Đan duật ký – chap 9
1243,Cá biến đổi,Manhua,Tiểu Sách Quân,"Horror, Manhua, ","64,155",4,64155,Chap 28
1244,Võ lâm manh chủ,Xuyên Không,,"Action, Fantasy, Xuyên Không, Manhua, Adventure, ","43,964",4,43964,Võ lâm manh chủ chapter 30
1245,Cậu Đã Từng Yêu Tôi 2,Manhua,,"Drama, Romance, Shoujo, Comedy, Manhua, ","64,090",4,64090,Cậu Đã Từng Yêu Tôi 2 chap 19
1246,Shachiku-san wa Youjo Yuurei ni Iyasaretai,Comedy,Đang cập nhật,"Slice of Life, Comedy, Supernatural, ","64,079",4,64079,Chapter 20
1247,Law of Ueki Plus (reup + remake),Fantasy,Fukuchi Tsubasa,"Action, Fantasy, Comedy, Shounen, ","64,078",4,64078,Law of ueki plus (reup + remake) chapter 26
1248,Một thế hệ,Yuri,Tiên nabi,"Manhua, Yuri, Yaoi, ","64,077",4,64077,Chạp 4
1249,Nghịch Thiên Chiến Kỷ,Action,Đang cập nhật,"Action, Fantasy, Manhua, ","64,116",4,64116,Chapter 4
1250,Egaku Nara Happy Ending,Slice of Life,Đang cập nhật,"Romance, Slice of Life, Shoujo, Comedy, ","64,075",4,64075,Chapter 2
1251,Futari de Koi wo suru Riyuu,Romance,Đang cập nhật,"Romance, Shoujo, Manga, ","64,072",4,64072,Chapter 16
1252,Linh Chúc Thiếu Nữ,Romance,Đang cập nhật,"Drama, Romance, Horror, Manhua, ","74,591",4,74591,Chapter 16: Thù hận
1253,Điểm Chết,School Life,Đang cập nhật,"Webtoon, Manhwa, Shounen, School Life, Supernatural, Adventure, Action, ","64,067",4,64067,Chapter 3
1254,Đàn Anh Đáng Sợ,Romance,,"Drama, Romance, Shoujo, ","64,059",4,64059,Đàn anh đáng sợ – chap 9
1255,Mercenary Maruhan - Lính đánh thuê,Shounen,"Kim Sung-jae,Kim Byung Jin","Manhwa, Shounen, Adventure, Historical, Action, Tragedy, ","64,048",4,64048,Mercenary maruhan 
1256,Princess Resurrection,,Đang cập nhật,", ","64,041",4,64041,Chapter 87: 
1257,Dororo and Hyakkimaru (Version 2019),Action,Đang cập nhật,"Action, Adventure, ","64,041",4,64041,Chapter 2
1258,Boku no Chikyuu o Mamotte,Adventure,HIWATARI Saki,"Adventure, Sci-fi, Manga, ","64,035",4,64035,Chapter 2
1259,Hoàng Hậu Bận Lắm,Manhua,Chiêu Hoa Xã,"Cổ Đại, Xuyên không, Manhua, ","64,025",4,64025,Chap 143 
1260,Civil War Full Event,Action,Marvel,"Action, Comic, Adventure, Sci-fi, ","64,023",4,64023,Chapter 9
1261,Misoshiru De Kanpai!,Shoujo,Đang cập nhật,"Romance, Slice of Life, Shoujo, Comedy, ","64,023",4,64023,Chapter 15
1262,Dĩ Hạ Phạm Thượng,Manhua,Trí Âm Mạn Khách - Melody Happy Group,"Cổ Đại, Manhua, Drama, Supernatural, Đam Mỹ, Yaoi, ","64,025",4,64025,Chapter 7: Ngươi muốn Dĩ hạ Phạm Thượng sao...
1263,Mối Tình Trong Sáng,Shoujo-ai,Nakamura Shungiku,"Romance, Slice of Life, Comedy, Shoujo-ai, Shounen, ","64,020",4,64020,Chapter 38
1264,Harem End,Romance,Kago Shintaro,"Romance, Harem, Comedy, Horror, ","64,017",4,64017,Harem end chap extra 1
1265,Ngôi nhà của người phục chế,Webtoon,Đang cập nhật,"Action, School Life, Comedy, Supernatural, Webtoon, ","64,013",4,64013,Chapter 21
1266,Trái Tim Hoang Dã,Manhua,知音动漫,"Drama, Romance, Shoujo, Manhua, Đam Mỹ, ","64,011",4,64011,Chapter 43
1267,An Gia Hữu Nữ,Comedy,麦萌漫画,"Romance, Comedy, Manhua, ","64,008",4,64008,An gia hữu nữ – chap 62.5
1268,Hẹn hò cùng cô nàng game thủ,Comedy,Niichi,"Romance, Slice of Life, Comedy, ","63,999",4,63999,Chapter 30
1269,Crayon Shin-chan,Adventure,Yoshito Usui,"Slice of Life, School Life, Comedy, Adventure, ","64,053",4,64053,Crayon shin
1270,What Do The Teenage Boys Do,Slice of Life,Cutbu,"Slice of Life, Comedy, ","63,986",4,63986,Chapter 87
1271,Tổng Tài Đích Ngự Dụng Thiếu Nữ,Manhua,Phong Linh Đan Team,"Romance, Manhua, ","63,978",4,63978,Chap 1
1272,Sweet 16,School Life,Yukimaru Moe,"Romance, School Life, Shoujo, Comedy, One Shot, ","63,971",4,63971,Chapter 1: One shot
1273,Yowamushi Meikyuu,Romance,Minami Kanan,"Romance, School Life, Shoujo, One Shot, ","63,967",4,63967,Yowamushi Meikyuu One Shot
1274,Crepuscule - Yamchi,,Đang cập nhật,", ","63,967",4,63967,Chapter 140
1275,Hotel la Vie en Rose,Comedy,Toyota Yuu,"Romance, Slice of Life, Harem, Comedy, Shoujo, ","63,944",4,63944,Hotel la vie en rose chap 4
1276,Saitama - Onepunch,Comedy,ONE - Murata Yuusuke,"Action, Comedy, Manga, ","63,998",4,63998,Chapter 126
1277,Love Letter,One Shot,Kaori Ozaki,"Seinen, Slice of Life, One Shot, Manga, Drama, Tragedy, ","50,763",4,50763,Oneshot
1278,Tây trang hạ đích Ma Vương,Manhua,Đang cập nhật,"Manhua, ","63,942",4,63942,Chap 6
1279,Because It Is there !!!,Comedy,,"Comedy, One Shot, ","63,934",4,63934,Because it is there !!! oneshot
1280,Mạt Thế Bút Kí,Sci-fi,Khánh Vân,"Drama, Comic, Sci-fi, ","63,921",4,63921,Ep 1
1281, Công Tử Thỉnh Tự Trọng ,Romance,Lầu Comics LHG ,"Romance, Comic, Xuyên không, ","63,922",4,63922,chap 25
1282,Dead Sorcerers City,Manhwa,Carnby,"Manhwa, ","63,920",4,63920,Dead sorcerer's city chap 1
1283,Mặt nạ tình yêu,Romance,Han Yu Rang,"Drama, Harem, Manhwa, Romance, Gender Bender, Action, Comedy, Martial Arts, ","64,148",4,64148,Chapter 135
1284,Người Mai Mối Đầu Tiên Của Hoàng Đế Điện Ảnh,Manhua,Đang cập nhật,"Romance, Manhua, ","63,920",4,63920,Chapter 3
1285,Lost Man,Tragedy,Shinnosuke Kuji,"Psychological, Seinen, One Shot, Tragedy, ","63,919",4,63919,One Shot
1286,Sasagu Omoi Wa Hana Meguri,Supernatural,Kagami Eri,"Romance, School Life, One Shot, Shoujo-ai, Supernatural, ","63,912",4,63912,Sasagu Omoi Wa Hana Meguri OneShot
1287,Ashita Tenki Ni Naare,Sports,Đang cập nhật,"Shounen, Sports, ","63,908",4,63908,Chapter 14
1288,Ký Túc Xá Hari,Romance,Đang cập nhật,"Romance, Harem, Comedy, Comic, Manhwa, ","63,908",4,63908,Chapter 18
1289,The New Avengers,Comedy,"Marvel,Brian Michael Bendis","Action, Truyện scan, Comic, Comedy, Sci-fi, ","63,907",4,63907,The New Avengers 010 The Sentry Conclusion
1290,Kurobee,One Shot,FUJIKO F. Fujio,"Slice of Life, Comedy, One Shot, ","63,906",4,63906,Chapter 1
1291,Rừng Đông,Horror,Cosmos & Van JI,"Romance, Fantasy, Horror, Supernatural, Manhwa, ","63,906",4,63906,Chapter 65
1292,Peter Grill to Kenja no Jikan,Action,Đang cập nhật,"Action, Drama, Adventure, Fantasy, ","63,910",4,63910,Chapter 6
1293,Ookami he no Yomeiri,Soft Yaoi,Inui Hana,"Romance, Fantasy, Soft Yaoi, Manga, Shounen-ai, ","63,893",4,63893,Chapter 2
1294,Trái Tim Thổn Thức,Shoujo,KONNO Risa,"Drama, Romance, Shoujo, School Life, ","63,902",4,63902,Chapter 22
1295,Tsuki Akari no Shoutaijou,One Shot,Chiyori,"Romance, School Life, Shoujo, Slice of Life, One Shot, ","63,890",4,63890,Chapter 1: One shot
1296,Boxing Đường Tới Võ Đài,Martial Arts,MASAMI KURUMADA,"Action, Shounen, Martial Arts, Sports, ","63,891",4,63891,Chapter 6
1297,Love Log,One Shot,tokeino hari,"Romance, School Life, Shoujo, Comedy, One Shot, ","63,886",4,63886,One Shot
1298,Yakumo-san wa Ezuke ga Shitai.,Romance,Đang cập nhật,"Romance, Slice of Life, Seinen, Comedy, ","63,885",4,63885,Chapter 53
1299,Savage Garden,Romance,Lee Hyeon Sook,"Harem, Manhwa, Romance, School Life, Shoujo, Gender Bender, Historical, Tragedy, ","63,884",4,63884,Chapter 25
1300,Moujuu Wa Ori No Naka,Romance,Toyota Yuu,"Action, Romance, Shoujo, ","63,883",4,63883,Chap 1
1301,Lullaby for the Moon,Fantasy,Sera,"Mystery, Manhwa, Drama, Fantasy, Shoujo, Supernatural, ","63,878",4,63878,Lullaby for the moon chap 3
1302,Kiss De Seiyaku!,Romance,Nijino Yuka,"Romance, Fantasy, Shoujo, Comedy, School Life, ","91,582",4,91582,Kiss de seiyaku ! chap 2:
1303,Hotboy hai mặt đừng trêu tôi,School Life,Trần Thị Thu An,"Romance, School Life, Comedy, Manhua, ","63,869",4,63869,Thông Báo
1304,QP- Soul of Violence,,Đang cập nhật,", ","63,852",4,63852,Chapter 54: end
1305,Alma,Drama,Mito Shinji,"Action, Drama, Romance, ","63,852",4,63852,Chương 3
1306,Trường Sinh Điện,Mystery,,"Mystery, Manhua, Adventure, ","63,834",4,63834,Trường sinh điện – chap 31
1307,Maou-jou de Oyasumi,Comedy,KUMANOMATA Kagiji,"Fantasy, Comedy, Shounen, ","63,828",4,63828,Maou
1308,Kishuku Gakkou No Juliet,Manga,Kaneda Yousuke,"Comedy, Manga, ","63,829",4,63829,Chapter 119.5
1309,Full Metal Panic! Sigma,Action,"Gatou Shouji,Shikidouji,Ueda Hiroshi","Drama, Sci-fi, Shounen, Romance, Mecha, Action, Comedy, ","63,815",4,63815,Full metal panic! sigma 024
1310,Kudoki - Shinyaku Kabukie Maki,Romance,YOKOBABA Ryo,"Drama, Josei, One Shot, Romance, Historical, Tragedy, ","63,803",4,63803,Kudoki 
1311,Á Nô,Manhua,Đang cập nhật,"Cổ Đại, Manhua, Đam Mỹ, ","20,478",4,20478,Chapter 7
1312,Fate/Zero,Action,Urobuchi Gen,"Action, Manhua, Adventure, ","63,790",4,63790,Chapter 2
1313,People Dying Off - người tiễn vong,Romance,Sniper.Bin,"Action, Romance, Horror, Comedy, ","63,786",4,63786,Chapter 9
1314,rocket princess,Comic,Anzai Nobuyuki,"Action, Comic, ","63,783",4,63783,Rocket princess chap 10
1315,The World - Harry Potter Dj,Shoujo,,"Mystery, Romance, Shoujo, Josei, ","63,779",4,63779,The world 
1316,Perowan! - Hayaku shinasai! Goshujin-sama,Comedy,SUZUKI YUI Daisuke,"Harem, Fantasy, Shounen, Romance, School Life, Comedy, ","63,779",4,63779,Chapter 18
1317,GTO - Great Teacher Onizuka (P3),Comedy,Đang cập nhật,"Action, School Life, Comedy, Manga, ","63,785",4,63785,Chapter 200
1318,Ai rồi cũng phải kết hôn,Shoujo,Đang cập nhật,"Shoujo, ","63,775",4,63775,Chapter 44.5: End
1319,Maho Gyoshonin Roma,Fantasy,KURAZONO Norihiko,"Drama, Fantasy, Supernatural, Shounen, ","63,773",4,63773,Mahou gyoushounin roma chap 24
1320,7 năm rình mồi,VnComic,Mèo Nhà,"Romance, School Life, VnComic, ","63,766",4,63766,Chương 3
1321,Vương Phi Đích Hôn Hậu Chỉ Nam ,Manhua,Lam Nguyệt ,"Drama, Comedy, Manhua, Xuyên không, ","63,788",4,63788,Chap 23
1322,Hitorijime Chokyo Ganbo,Shoujo,Hibiki Ai,"Drama, Josei, Slice of Life, Romance, School Life, Shoujo, ","63,756",4,63756,Chapter 16
1323,"Yuusha-sama, Yukagen wa Ikaga Desu ka",Fantasy,Đang cập nhật,"Slice of Life, Fantasy, Comedy, Shounen, ","63,757",4,63757,Chapter 14
1324,(DROP)Linh Lung Lang Tâm,Cổ Đại,Lạc Kỳ Đình,"Cổ Đại, Manhua, Romance, Adventure, Historical, Xuyên không, ","63,753",4,63753,CHAPTER 2
1325,Animal Jungle,School Life,Shiiba Nana,"School Life, Harem, Comedy, One Shot, Shoujo, ","63,750",4,63750,Animal jungle story 4 end
1326,Blood Lotus,Romance,Nguyệt Dạ Thiên Lý,"Drama, Fantasy, Romance, School Life, ","63,750",4,63750,Trailer 1
1327,Otokonoko wa Maid Fuku ga Osuki!?,Gender Bender,Kasukabe Akira - Hobby Japan - Hiroe Natsuki,"Shoujo Ai, Comedy, Gender Bender, Shounen, ","63,749",4,63749,Chapter 9
1328,Total Riko Addiction,Yuri,Đang cập nhật,"Slice of Life, Soft Yuri, One Shot, Yuri, School Life, ","63,749",4,63749,Chapter 1: One shot
1329,Shịnuku Dxd,Shounen,Ponjea,"Mystery, Shounen, Psychological, Adventure, Action, Comedy, ","63,747",4,63747,Chapter 1
1330,The Planet Of Doom,Tragedy,Waterman,"Mystery, Drama, Xuyên không, Psychological, Fantasy, Supernatural, Adventure, Action, Comedy, Tragedy, ","63,745",4,63745,Chapter 2 
1331,God and the Rainbringer,Shoujo Ai,Đang cập nhật,"School Life, Shoujo, One Shot, Shoujo Ai, ","63,740",4,63740,Chapter 1: One shot
1332,cosmos TEARS,Fantasy,Đang cập nhật,"Fantasy, ","63,729",4,63729,Chapter 6
1333,Từ Vũ Trụ Đến Ngân Hà,Xuyên Không,Đang cập nhật,"Drama, Fantasy, Manhwa, Romance, School Life, Xuyên Không, ","63,729",4,63729,Chapter 3
1334,The love ,Tạp chí truyện tranh,Tạ Yên,"Tạp chí truyện tranh, ","63,715",4,63715,Chương 2
1335,Ookiku Furikabutte,School Life,HIGUCHI Asa,"Drama, School Life, Comedy, Slice of Life, Shounen, ","63,714",4,63714,Chapter 6: 
1336,[doujinshi] Re: Zero Youjo Rem rin to Issho,Comedy,Đang cập nhật,"Comedy, Doujinshi, ","63,712",4,63712,Chapter 1: One shot
1337,Cửu Long Thành Trại II,Manhua,Tư Đồ Kiếm Kiều - Dư Nhi,"Action, Manhua, Martial Arts, ","63,711",4,63711,Chapter 100
1338,Ore wa Teppei [Remake] - Bản đẹp,Shounen,Chiba Tetsuya,"Comedy, Shounen, Sports, ","63,708",4,63708,Ore wa teppei [remake] 
1339,RockMan : The Series!,Manga,,"Manga, ","63,708",4,63708,RockMan : The Series! rockman 9 chapter 08
1341,Cô Bé Khóc Nhè,Romance,Đang cập nhật,"Romance, School Life, Shoujo, Comedy, ","63,705",4,63705,Chapter 19
1342,Bạn cùng bàn của tôi là Mèo,Romance,Đang cập nhật,"Romance, Drama, Manhua, ","63,706",4,63706,THÔNG TIN
1343,Tôi Gặp Em Lúc Bình Minh ,Romance,Đại Tỷ Team,"Romance, Manhua, ","63,701",4,63701,Chap 31
1344,Thịnh Sủng Chi Tổng Tài Tiền Thê,Romance,Cardfight!! Vanguard - Chrono Fansub Team,"Romance, Manhua, ","63,700",4,63700,THÔNG BÁO NHẬN THẦU DỊCH TIẾP TỪ BÊN CHUYỂN NHƯỢNG (từ BM Truyện 
1345,Hoshi yo oka yo fuyu ao yo,One Shot,Sumomo Yumeka,"Romance, One Shot, Manga, ","63,690",4,63690,Chapter 2
1346,Tokyo Ghoul,Action,Ishida Sui,"Mystery, Seinen, Horror, Shounen, Psychological, Supernatural, Action, Manga, ","63,714",4,63714,Chap 136
1347,Á CHÂU HÙNG SƯ,Comedy,Ôn Nhật Lương,"Action, Comedy, Manhua, ","63,681",4,63681,Chapter 10: hùng sư thiên hạ
1348,Naisho no Tsubomi,School Life,Yabuuchi Yuu,"Romance, School Life, Shoujo, Slice of Life, Supernatural, ","63,680",4,63680,Naisho no tsubomi tập 1 
1349,Thú Nhân,Action,Đang cập nhật,"Action, Fantasy, Xuyên Không, Martial Arts, Manhua, ","63,680",4,63680,Chapter 36
1350,Saint Seiya: Chaos Chapter,Adventure,Đang cập nhật,"Action, Adventure, Shounen, ","63,674",4,63674,Chapter 1
1351,My Lv999 Love For Yamada-Kun,Romance,Đang cập nhật,"Romance, ","63,672",4,63672,Chapter 5
1353,APH Doujinshi - Lei Chi Sono Dolci,Doujinshi,Kigi,"Drama, Shounen, Romance, Gender Bender, Doujinshi, Shoujo Ai, ","63,657",4,63657,Chapter 2
1354,Chiến Thần Ký,Martial Arts,Trịnh Kiện Hoà,"Action, Manhua, Martial Arts, Adventure, ","63,652",4,63652,Chapter 41
1355,37°C Kiss,Romance,FUJIWARA Yoshiko,"Romance, School Life, Shoujo, One Shot, ","63,644",4,63644,37°c kiss story 4
1356,Kinh Thế Kỳ Nhân,Mystery,Đang cập nhật,"Action, Mystery, Manhua, ","63,645",4,63645,Chapter 49
1357,Senpai! Ima Kara Kokurimasu,Comedy,Shinmoto Shin,"Romance, School Life, Shoujo, Comedy, ","63,630",4,63630,Chapter 10
1358,Onee-san Wa Joshi Shougakusei Ni Kyoumi Ga Arimasu,Shoujo,Đang cập nhật,"Slice of Life, Seinen, Comedy, Shoujo, Shoujo-ai, ","63,620",4,63620,Chapter 6
1359,Its Important to Train with Love,Shounen,Sagami Waka,"Shoujo Ai, Comedy, One Shot, Shounen, ","63,612",4,63612,Chapter 1
1360,Chuyển Tương Tư,Mystery,Comicool,"Mystery, Manhua, Romance, Fantasy, Shoujo, Supernatural, ","63,612",4,63612,Chuyển Tương Tư – Chap 23
1361,Waltz,,Đang cập nhật,", ","63,600",4,63600,Chapter 9
1362,Nữ Vương Của Máu Và Tro,Action,Đang cập nhật,"Horror, Drama, Fantasy, Supernatural, Adventure, Action, Manga, ","63,598",4,63598,Chapter 10
1363,Shiro Ame,Seinen,ABE Yoshitoshi,"Drama, Seinen, Horror, One Shot, Psychological, Fantasy, ","63,596",4,63596,Chapter 1: One shot
1364,Tuyết Ưng Lĩnh Chủ,Adventure,Ngã Cật Tây Hồng Thị,"Fantasy, Martial Arts, Adventure, Manhua, Supernatural, ","63,595",4,63595,Chapter 45
1365,Tân Tứ Đại Danh Bổ,Action,Phùng Chí Minh,"Action, Manhua, ","63,588",4,63588,Chapter 8: tứ đại danh bổ
1366,Thánh Cảnh Thiên Phương,Mystery,,"Mystery, Manhua, ","63,588",4,63588,Thánh Cảnh Thiên Phương chap 15.5
1367,Kenshin no Keishousha,Supernatural,"KAGAMI Yuu,KAGURA Takeshi","Harem, Shounen, Romance, School Life, Supernatural, Action, Martial Arts, ","63,575",4,63575,Kenshin no keishousha chap 12 [end]
1368,Thế Giới Ngọc Rồng Sal,Action,Đang cập nhật,"Action, Comedy, Doujinshi, ","63,572",4,63572,Chapter 3
1369,"Ie ga Moete Jinsei Dou Demo Yoku Natta kara, Nokotta Nakenashi no Kin de Dark Elf no Dorei o Katta",Comedy,Koharu Michinoku - Yuzuriha,"Fantasy, Comedy, Manga, Shounen, Adventure, ","63,572",4,63572,Chapter 2
1370,Một bà già xuyên không vào Otome Game có lạ không?,Comedy,Shinohara Aoi,"Drama, Shoujo, Xuyên không, Comedy, ","63,566",4,63566,Tặng ảnh cặp chị em nè :D
1371,M.S DOLLS,Romance,SUGAWARA Kenji,"Shounen, Romance, School Life, Supernatural, Action, Comedy, ","63,560",4,63560,M.s dolls chap 1
1372,Himegoto - Juukyuusai no Seifuku,Romance,Minenami Ryo,"Drama, Psychological, Romance, Gender Bender, ","63,560",4,63560,Himegoto 
1373,AH! MY GODDESS,Comedy,Fujishima Kosuke,"Drama, Harem, Fantasy, Slice of Life, Seinen, Romance, School Life, Adventure, Action, Comedy, Manga, ","63,557",4,63557,Ah! my goddess chap 15 [mạnh vũ]
1374,Thiên Kim Đường Môn,Manhua,Đang cập nhật,"Romance, Drama, Manhua, ","63,552",4,63552,Chapter 105
1375,Godddess of the Glass!,Romance,Đang cập nhật,"Romance, Slice of Life, Seinen, Drama, School Life, ","63,542",4,63542,Chapter 23: Thời khắc quyết định
1376,Goddess And Devils Family Planning,Yuri,Đang cập nhật,"Soft Yuri, Comedy, Yuri, ","63,534",4,63534,Chapter 1: One shot
1377,Thunderbolts 2012,Comic,Marvel Comics,"Horror, Adventure, Action, Comic, Comedy, Martial Arts, ","63,531",4,63531,Issue 4 
1378,Đức Vua và Kẻ Hầu,Manga,Nakamura Asumiko,"One Shot, Manga, ","63,530",4,63530,Chapter 1: Oneshot
1379,Sủng Phi của Diêm Ma,Manhua,Đang cập nhật,"Cổ Đại, Romance, Shoujo, Comedy, Manhua, ","63,530",4,63530,Chapter 59
1380,SỦNG VẬT HỒ LY BỊ MẤT TRÍ,Harem,SONG TỬ ĐÔNG,"Cổ Đại, Drama, Harem, Manhua, ","63,525",4,63525,TRUYỆN CỦA NHÓM
1381,Sora to Hara,,Đang cập nhật,", ","63,504",4,63504,Chapter 7.5
1382,Ziggurat,School Life,Miss Black,"School Life, Seinen, Supernatural, ","63,504",4,63504,Ziggurat chap 5 bên eng đã dừng rồi ^^ hẹn gặp các mem ở những truyện của nhóm nhé
1383,Giải mã tình yêu,Romance,Đang cập nhật,"Romance, Manhua, ","63,495",4,63495,Chapter 327: 
1384,love doesnt talk,School Life,Đang cập nhật,"Romance, School Life, Shoujo, ","63,488",4,63488,Chapter 5
1385,Chính Tà,Manhua,Koi goes wild,"Cổ Đại, Action, Manhua, Live action, ","63,502",4,63502,Chap 19
1386,Tổng Tài Là Trai Thẳng,Romance,Đang cập nhật,"Romance, Manhua, ","63,483",4,63483,Chapter 2
1387,A Divine Love Alone,Seinen,Trang Sally,"Slice of Life, Soft Yuri, Seinen, Shoujo, Shoujo-ai, ","63,483",4,63483,A divine love alone chap 10 
1388,Ngôn Linh Vương,Fantasy,Ozaki Yuusuke & Tomoto Sui,"Action, Fantasy, Comedy, Shounen, ","63,472",4,63472,Chapter 54
1389,Cảnh Sát Siêu Quậy,Comedy,,"Comedy, Manga, Shounen, ","63,471",4,63471,Cảnh sát siêu quậy chap 49
1390,Encounter Effect,One Shot,Kodama Naoko,"Soft Yuri, Seinen, One Shot, ","63,487",4,63487,Encounter Effect OneShot
1391,Cô nàng đanh đá,Drama,DTkorea,"Drama, Romance, ","63,466",4,63466,Chap 1
1392,Thú cưng độc quyền của boss,Romance,Vãn Bảo,"Romance, Manhua, Shounen, ","63,465",4,63465,Chapter 120
1393,Hana no Saku Wake,Manga,roha Nioedo,"One Shot, Manga, Doujinshi, ","63,461",4,63461,One Shot
1394,High School DXD,Action,Ishibumi Ichiei,"Action, School Life, Manga, ","63,496",4,63496,Chapter 34
1395,Chotto Ippai!,Seinen,Đang cập nhật,"Slice of Life, Seinen, ","63,460",4,63460,Chapter 9: Minh chứng của công việc
1396,Vocaloid Doujin Project,,Đang cập nhật,", ","63,456",4,63456,Chapter 29
1397,Senyuu JUMP SQUARE (SQ),Comedy,Haruhara Robinson,"Action, Fantasy, Comedy, Adventure, Shounen, ","63,455",4,63455,Senyuu jump square (sq) chap 23.5
1398,Arifureta Shokugyou de Sekai Saikyou,Action,Hakumai Ryo,"Harem, Shounen, Fantasy, Adventure, Action, Manga, ","63,492",4,63492,ARIFURETA SHOKUGYOU DE SEKAI SAIKYOU Chapter 41
1399,Song Sinh Đổi Chỗ Ở,Manhua,Đang cập nhật,"Manhua, ","63,447",4,63447,Chapter 14
1400,Doujinshis Nanofate,Manga,Dorayuri,"Comedy, Manga, Shoujo-ai, Yuri, ","63,445",4,63445,Chap 5
1401,Waga Itoshi no Wota Kanojo,Shounen,RYUURYUU Shinku,"Romance, School Life, Manga, Shounen, ","63,443",4,63443,Chapter 7: Lời Nhận Lỗi
1402,Sự trả thù ngọt ngào,Romance,Tanaka Mecca,"Romance, School Life, Shoujo, Comedy, ","53,738",4,53738,Chapter 3
1403,IMMOTE,Doujinshi,Milmake Orange - MIZU Asato,"School Life, Comedy, One Shot, Doujinshi, ","63,437",4,63437,Chapter 1: One shot
1404,Fukushuu Kyoushitsu,Action,"YAMAZAKI Karasu,KANAME Ryu","Action, Drama, Horror, School Life, ","63,436",4,63436,Fukushuu Kyoushitsu chap 31 end
1405,Phong Thần Ký III,Historical,Trịnh Kiến Hoà,"Manhua, Historical, ","63,431",4,63431,Chapter 44
1406,MELTY BLOOD,Manga,Kirishima Takeru,"Action, Manga, Sci-fi, ","63,431",4,63431,Chapter 32: 
1407,Oni ni Itaru Doro,Sports,Hasumi Natsume,"School Life, Adventure, One Shot, Manga, Sports, ","63,429",4,63429,Chapter 2
1408,Taiyou no Ijiwaru,Slice of Life,Souryo Fuyumi,"Drama, Psychological, Seinen, Slice of Life, ","63,422",4,63422,Taiyou no ijiwaru chương 04 
1409,Mask,Comedy,Unknown V,"Romance, School Life, Comedy, ","63,412",4,63412,Thông báo
1410,Tuyệt Thế Cổ Tôn,Action,Đang cập nhật,"Action, Mystery, Manhua, Adventure, ","64,192",4,64192,Chapter 110
1411,Đùa Giỡn Chân Ái,Romance,Cập nhật sau,"Romance, Comic, Manhua, ","63,411",4,63411,Chap 23 đối diện với mẹ chồng 
1412,Ashita Wa Docchi Da!,Shoujo Ai,Yamamoto Kotetsuko,"Shoujo Ai, Shounen, ","63,397",4,63397,Chapter 3
1413,Manatsu no Blue,Slice of Life,Fujii Aya,"Romance, Slice of Life, Shoujo, One Shot, ","63,387",4,63387,Chapter 0
1414,Captain Tsubasa,Sports,Takahashi Yoichi,"School Life, Manga, Sports, ","63,444",4,63444,Chapter 51
1415,Spider-man Noir,Comic,Marvel,"Action, Comic, Adventure, ","63,382",4,63382,Spider
1416,Kỳ Thủ Cờ Vây,Manga,Hotta Yumi - Obata Takeshi,"Sports, Drama, School Life, Historical, Shounen, Comedy, Manga, ","63,374",4,63374,Chapter 189
